Orthogroup	Species	Mmus	Orthologs
OG0001203	Pdam	KHK_MOUSE	pdam_00015402-RA, pdam_00001066-RA
OG0001203	Hsap	KHK_MOUSE	KHK_HUMAN
OG0001204	Pdam	LARP1_MOUSE	pdam_00012560-RA
OG0001204	Nvec	LARP1_MOUSE	NV2t002615005.1, NV2t002615006.1, NV2t002615001.1, NV2t002615003.1, NV2t002615002.1, NV2t002615004.1
OG0001204	Hsap	LARP1_MOUSE	LAR1B_HUMAN, LARP1_HUMAN
OG0001205	Nvec	LMBL3_MOUSE, LMBL1_MOUSE, LMBL4_MOUSE	NV2t015812001.1, NV2t015813001.1
OG0001205	Pdam	LMBL3_MOUSE, LMBL1_MOUSE, LMBL4_MOUSE	pdam_00018105-RA, pdam_00020535-RA
OG0001205	Hsap	LMBL3_MOUSE	LMBL3_HUMAN
OG0001205	Hsap	LMBL1_MOUSE	LMBL1_HUMAN
OG0001205	Hsap	LMBL4_MOUSE	LMBL4_HUMAN
OG0001206	Pdam	PAXI_MOUSE, LPXN_MOUSE, TGFI1_MOUSE	pdam_00009639-RA
OG0001206	Nvec	PAXI_MOUSE, LPXN_MOUSE, TGFI1_MOUSE	NV2t016851001.1, NV2t016851003.1, NV2t016851002.1
OG0001206	Hsap	PAXI_MOUSE	PAXI_HUMAN
OG0001206	Hsap	LPXN_MOUSE	LPXN_HUMAN
OG0001206	Hsap	TGFI1_MOUSE	TGFI1_HUMAN
OG0001207	Nvec	M3K11_MOUSE, M3K9_MOUSE, M3K10_MOUSE	NV2t019642001.1, NV2t019642002.1, NV2t019642003.1
OG0001207	Pdam	M3K11_MOUSE, M3K9_MOUSE, M3K10_MOUSE	pdam_00018367-RA
OG0001207	Hsap	M3K11_MOUSE	M3K11_HUMAN
OG0001207	Hsap	M3K9_MOUSE	M3K9_HUMAN
OG0001207	Hsap	M3K10_MOUSE	M3K10_HUMAN
OG0001208	Pdam	MA1A1_MOUSE, MA1A2_MOUSE	pdam_00008069-RA
OG0001208	Nvec	MA1A1_MOUSE, MA1A2_MOUSE	NV2t008949002.1, NV2t008949001.1, NV2t008949003.1, NV2t008949004.1, NV2t008949005.1
OG0001208	Hsap	MA1A1_MOUSE	MA1A1_HUMAN
OG0001208	Hsap	MA1A2_MOUSE	MA1A2_HUMAN
OG0001209	Nvec	MAD4_MOUSE, MAD3_MOUSE, MXI1_MOUSE, MAD1_MOUSE	NV2t018152001.1
OG0001209	Pdam	MAD4_MOUSE, MAD3_MOUSE, MXI1_MOUSE, MAD1_MOUSE	pdam_00002112-RA
OG0001209	Hsap	MAD4_MOUSE	MAD4_HUMAN
OG0001209	Hsap	MAD3_MOUSE	MAD3_HUMAN
OG0001209	Hsap	MXI1_MOUSE	MXI1_HUMAN
OG0001209	Hsap	MAD1_MOUSE	MAD1_HUMAN
OG0001210	Nvec	MAF_MOUSE, MAFB_MOUSE, NRL_MOUSE, MAFA_MOUSE	NV2t004239001.1
OG0001210	Pdam	MAF_MOUSE, MAFB_MOUSE, NRL_MOUSE, MAFA_MOUSE	pdam_00022666-RA
OG0001210	Hsap	MAF_MOUSE	MAF_HUMAN
OG0001210	Hsap	MAFB_MOUSE	MAFB_HUMAN
OG0001210	Hsap	NRL_MOUSE	NRL_HUMAN
OG0001210	Hsap	MAFA_MOUSE	MAFA_HUMAN
OG0001211	Pdam	MAOM_MOUSE, MAON_MOUSE, MAOX_MOUSE	pdam_00007308-RA
OG0001211	Nvec	MAOM_MOUSE, MAON_MOUSE, MAOX_MOUSE	NV2t008665001.1, NV2t008665002.1, NV2t008665003.1
OG0001211	Hsap	MAOM_MOUSE	MAOM_HUMAN
OG0001211	Hsap	MAON_MOUSE	MAON_HUMAN
OG0001211	Hsap	MAOX_MOUSE	MAOX_HUMAN
OG0001212	Nvec	MBOA2_MOUSE, MBOA1_MOUSE	NV2t002739001.1, NV2t002739002.1, NV2t002739003.1
OG0001212	Pdam	MBOA2_MOUSE, MBOA1_MOUSE	pdam_00014119-RA, pdam_00014122-RA, pdam_00014120-RA
OG0001212	Hsap	MBOA2_MOUSE	MBOA2_HUMAN
OG0001212	Hsap	MBOA1_MOUSE	MBOA1_HUMAN
OG0001213	Nvec	MCAF2_MOUSE	NV2t007958001.1, NV2t017350001.1
OG0001213	Pdam	MCAF2_MOUSE	pdam_00019381-RA, pdam_00023715-RA, pdam_00011113-RA, pdam_00005115-RA, pdam_00005117-RA, pdam_00005120-RA
OG0001213	Hsap	MCAF2_MOUSE	MCAF2_HUMAN
OG0001214	Nvec	METL8_MOUSE, METL2_MOUSE, METL6_MOUSE	NV2t011338001.1, NV2t011338002.1
OG0001214	Pdam	METL8_MOUSE, METL2_MOUSE, METL6_MOUSE	pdam_00005751-RA
OG0001214	Hsap	METL8_MOUSE	METL8_HUMAN
OG0001214	Hsap	METL2_MOUSE	MET2A_HUMAN, MET2B_HUMAN
OG0001214	Hsap	METL6_MOUSE	METL6_HUMAN
OG0001215	Pdam	MLF2_MOUSE, MLF1_MOUSE	pdam_00014589-RA
OG0001215	Nvec	MLF2_MOUSE, MLF1_MOUSE	NV2t013751003.1, NV2t013751004.1, NV2t013751005.1, NV2t013751002.1, NV2t013751006.1
OG0001215	Hsap	MLF2_MOUSE	MLF2_HUMAN
OG0001215	Hsap	MLF1_MOUSE	MLF1_HUMAN
OG0001216	Pdam	MOCOS_MOUSE	pdam_00013205-RA
OG0001216	Nvec	MOCOS_MOUSE	NV2t011654001.1, NV2t011654002.1, NV2t011654003.1, NV2t011654006.1, NV2t011654004.1, NV2t011654005.1, NV2t011654007.1
OG0001216	Hsap	MOCOS_MOUSE	MOCOS_HUMAN
OG0001217	Pdam	MSD4_MOUSE, NAIF1_MOUSE	pdam_00014545-RA, pdam_00024940-RA, pdam_00024184-RA
OG0001217	Nvec	MSD4_MOUSE, NAIF1_MOUSE	NV2t008922001.1, NV2t008922002.1, NV2t025042001.1
OG0001217	Hsap	MSD4_MOUSE	MSD4_HUMAN
OG0001217	Hsap	NAIF1_MOUSE	NAIF1_HUMAN
OG0001218	Pdam	MSI1H_MOUSE, MSI2H_MOUSE	pdam_00006868-RA
OG0001218	Nvec	MSI1H_MOUSE, MSI2H_MOUSE	NV2t017164003.1, NV2t017164002.1, NV2t017164004.1, NV2t017164001.1, NV2t017164005.1
OG0001218	Hsap	MSI1H_MOUSE	MSI1H_HUMAN
OG0001218	Hsap	MSI2H_MOUSE	MSI2H_HUMAN
OG0001219	Pdam	MTCH2_MOUSE, MTCH1_MOUSE	pdam_00014636-RA
OG0001219	Nvec	MTCH2_MOUSE, MTCH1_MOUSE	NV2t010598005.1, NV2t010598001.1, NV2t010598002.1, NV2t010598004.1, NV2t010598003.1
OG0001219	Hsap	MTCH2_MOUSE	MTCH2_HUMAN
OG0001219	Hsap	MTCH1_MOUSE	MTCH1_HUMAN
OG0001220	Nvec	MYO3B_MOUSE, MYO3A_MOUSE	NV2t024148001.1, NV2t010789002.1, NV2t010789001.1, NV2t010789003.1
OG0001220	Pdam	MYO3B_MOUSE, MYO3A_MOUSE	pdam_00021403-RA, pdam_00009234-RA
OG0001220	Hsap	MYO3B_MOUSE	MYO3B_HUMAN
OG0001220	Hsap	MYO3A_MOUSE	MYO3A_HUMAN
OG0001221	Pdam	MYO9B_MOUSE, MYO9A_MOUSE	pdam_00001994-RA
OG0001221	Nvec	MYO9B_MOUSE, MYO9A_MOUSE	NV2t009015003.1, NV2t009015002.1, NV2t009015004.1, NV2t009015005.1, NV2t009015006.1
OG0001221	Hsap	MYO9B_MOUSE	MYO9B_HUMAN
OG0001221	Hsap	MYO9A_MOUSE	MYO9A_HUMAN
OG0001222	Nvec	NAR5_MOUSE, NAR2A_MOUSE, NAR2B_MOUSE, NAR1_MOUSE, NAR4_MOUSE	NV2t012927001.1
OG0001222	Pdam	NAR5_MOUSE, NAR2A_MOUSE, NAR2B_MOUSE, NAR1_MOUSE, NAR4_MOUSE	pdam_00016981-RA
OG0001222	Hsap	NAR5_MOUSE	NAR5_HUMAN
OG0001222	Hsap	NAR1_MOUSE	NAR1_HUMAN
OG0001222	Hsap	NAR4_MOUSE	NAR4_HUMAN
OG0001223	Pdam	NAV1_MOUSE, NAV3_MOUSE, NAV2_MOUSE	pdam_00011508-RA
OG0001223	Nvec	NAV1_MOUSE, NAV3_MOUSE, NAV2_MOUSE	NV2t010080003.1, NV2t010080001.1, NV2t010080002.1
OG0001223	Hsap	NAV1_MOUSE	NAV1_HUMAN
OG0001223	Hsap	NAV3_MOUSE	NAV3_HUMAN
OG0001223	Hsap	NAV2_MOUSE	NAV2_HUMAN
OG0001224	Nvec	NDRG2_MOUSE, NDRG4_MOUSE, NDRG1_MOUSE, NDRG3_MOUSE	NV2t019548001.1
OG0001224	Pdam	NDRG2_MOUSE, NDRG4_MOUSE, NDRG1_MOUSE, NDRG3_MOUSE	pdam_00018102-RA
OG0001224	Hsap	NDRG2_MOUSE	NDRG2_HUMAN
OG0001224	Hsap	NDRG4_MOUSE	NDRG4_HUMAN
OG0001224	Hsap	NDRG1_MOUSE	NDRG1_HUMAN
OG0001224	Hsap	NDRG3_MOUSE	NDRG3_HUMAN
OG0001225	Nvec	NDST4_MOUSE, NDST3_MOUSE, NDST2_MOUSE, NDST1_MOUSE	NV2t005503001.1
OG0001225	Pdam	NDST4_MOUSE, NDST3_MOUSE, NDST2_MOUSE, NDST1_MOUSE	pdam_00021863-RA
OG0001225	Hsap	NDST4_MOUSE	NDST4_HUMAN
OG0001225	Hsap	NDST3_MOUSE	NDST3_HUMAN
OG0001225	Hsap	NDST2_MOUSE	NDST2_HUMAN
OG0001225	Hsap	NDST1_MOUSE	NDST1_HUMAN
OG0001226	Pdam	NECA3_MOUSE, NECA1_MOUSE	pdam_00002428-RA
OG0001226	Nvec	NECA3_MOUSE, NECA1_MOUSE	NV2t005468005.1, NV2t005468003.1, NV2t005468004.1, NV2t005468001.1, NV2t005468002.1
OG0001226	Hsap	NECA3_MOUSE	NECA3_HUMAN
OG0001226	Hsap	NECA1_MOUSE	NECA1_HUMAN
OG0001227	Nvec	NF2L3_MOUSE, NF2L1_MOUSE, NFE2_MOUSE, NF2L2_MOUSE	NV2t011161001.1
OG0001227	Pdam	NF2L3_MOUSE, NF2L1_MOUSE, NFE2_MOUSE, NF2L2_MOUSE	pdam_00020611-RA
OG0001227	Hsap	NF2L3_MOUSE	NF2L3_HUMAN
OG0001227	Hsap	NF2L1_MOUSE	NF2L1_HUMAN
OG0001227	Hsap	NFE2_MOUSE	NFE2_HUMAN
OG0001227	Hsap	NF2L2_MOUSE	NF2L2_HUMAN
OG0001228	Nvec	NKAI2_MOUSE, NKAI1_MOUSE, NKAI3_MOUSE, NKAI4_MOUSE	NV2t005518001.1
OG0001228	Pdam	NKAI2_MOUSE, NKAI1_MOUSE, NKAI3_MOUSE, NKAI4_MOUSE	pdam_00011286-RA
OG0001228	Hsap	NKAI2_MOUSE	NKAI2_HUMAN
OG0001228	Hsap	NKAI1_MOUSE	NKAI1_HUMAN
OG0001228	Hsap	NKAI3_MOUSE	NKAI3_HUMAN
OG0001228	Hsap	NKAI4_MOUSE	NKAI4_HUMAN
OG0001229	Pdam	NPT2B_MOUSE, NPT2C_MOUSE, NPT2A_MOUSE	pdam_00007065-RA
OG0001229	Nvec	NPT2B_MOUSE, NPT2C_MOUSE, NPT2A_MOUSE	NV2t010957001.1, NV2t012092001.1, NV2t012092002.1
OG0001229	Hsap	NPT2B_MOUSE	NPT2B_HUMAN
OG0001229	Hsap	NPT2C_MOUSE	NPT2C_HUMAN
OG0001229	Hsap	NPT2A_MOUSE	NPT2A_HUMAN
OG0001230	Pdam	OGT1_MOUSE	pdam_00021541-RA
OG0001230	Nvec	OGT1_MOUSE	NV2t002880003.1, NV2t002880001.1, NV2t002880002.1, NV2t002880005.1, NV2t002880006.1, NV2t002880007.1, NV2t002880004.1
OG0001230	Hsap	OGT1_MOUSE	OGT1_HUMAN
OG0001231	Nvec	OVOL1_MOUSE, OVOL2_MOUSE, OVOL3_MOUSE	NV2t022467001.1, NV2t022467002.1
OG0001231	Pdam	OVOL1_MOUSE, OVOL2_MOUSE, OVOL3_MOUSE	pdam_00006331-RA, pdam_00006332-RA
OG0001231	Hsap	OVOL1_MOUSE	OVOL1_HUMAN
OG0001231	Hsap	OVOL2_MOUSE	OVOL2_HUMAN
OG0001231	Hsap	OVOL3_MOUSE	OVOL3_HUMAN
OG0001232	Pdam	PHF20_MOUSE, P20L1_MOUSE	pdam_00002589-RA
OG0001232	Nvec	PHF20_MOUSE, P20L1_MOUSE	NV2t006096004.1, NV2t006096005.1, NV2t006096001.1, NV2t006096003.1, NV2t006096002.1
OG0001232	Hsap	PHF20_MOUSE	PHF20_HUMAN
OG0001232	Hsap	P20L1_MOUSE	P20L1_HUMAN
OG0001233	Nvec	P4HA1_MOUSE, P4HA2_MOUSE	NV2t010675001.1, NV2t006616001.1, NV2t006616002.1, NV2t006616003.1
OG0001233	Pdam	P4HA1_MOUSE, P4HA2_MOUSE	pdam_00017321-RA, pdam_00017791-RA
OG0001233	Hsap	P4HA1_MOUSE	P4HA1_HUMAN
OG0001233	Hsap	P4HA2_MOUSE	P4HA2_HUMAN
OG0001234	Pdam	P63_MOUSE, P73_MOUSE	pdam_00016598-RA
OG0001234	Nvec	P63_MOUSE, P73_MOUSE	NV2t001903004.1, NV2t001903001.1, NV2t001903002.1, NV2t001903003.1, NV2t001903005.1
OG0001234	Hsap	P63_MOUSE	P63_HUMAN
OG0001234	Hsap	P73_MOUSE	P73_HUMAN
OG0001235	Pdam	PARD3_MOUSE, PAR3L_MOUSE	pdam_00021501-RA
OG0001235	Nvec	PARD3_MOUSE, PAR3L_MOUSE	NV2t011300004.1, NV2t011300005.1, NV2t011300001.1, NV2t011300002.1, NV2t011300003.1
OG0001235	Hsap	PARD3_MOUSE	PARD3_HUMAN
OG0001235	Hsap	PAR3L_MOUSE	PAR3L_HUMAN
OG0001236	Nvec	PBX4_MOUSE, PBX1_MOUSE, PBX2_MOUSE, PBX3_MOUSE	NV2t025289001.1
OG0001236	Pdam	PBX4_MOUSE, PBX1_MOUSE, PBX2_MOUSE, PBX3_MOUSE	pdam_00000191-RA
OG0001236	Hsap	PBX4_MOUSE	PBX4_HUMAN
OG0001236	Hsap	PBX1_MOUSE	PBX1_HUMAN
OG0001236	Hsap	PBX2_MOUSE	PBX2_HUMAN
OG0001236	Hsap	PBX3_MOUSE	PBX3_HUMAN
OG0001237	Pdam	PCX1_MOUSE, PCX2_MOUSE, PCX3_MOUSE	pdam_00018365-RA
OG0001237	Nvec	PCX1_MOUSE, PCX2_MOUSE, PCX3_MOUSE	NV2t019640001.1, NV2t019636001.1, NV2t019636002.1
OG0001237	Hsap	PCX1_MOUSE	PCX1_HUMAN
OG0001237	Hsap	PCX2_MOUSE	PCX2_HUMAN
OG0001237	Hsap	PCX3_MOUSE	PCX3_HUMAN
OG0001238	Nvec	PDK3_MOUSE, PDK1_MOUSE, PDK4_MOUSE, PDK2_MOUSE	NV2t011936001.1
OG0001238	Pdam	PDK3_MOUSE, PDK1_MOUSE, PDK4_MOUSE, PDK2_MOUSE	pdam_00017031-RA
OG0001238	Hsap	PDK3_MOUSE	PDK3_HUMAN
OG0001238	Hsap	PDK1_MOUSE	PDK1_HUMAN
OG0001238	Hsap	PDK4_MOUSE	PDK4_HUMAN
OG0001238	Hsap	PDK2_MOUSE	PDK2_HUMAN
OG0001239	Pdam	PDP1_MOUSE, PDP2_MOUSE	pdam_00017015-RA, pdam_00014667-RA
OG0001239	Nvec	PDP1_MOUSE, PDP2_MOUSE	NV2t004065001.1, NV2t004065003.1, NV2t004065002.1, NV2t011415001.1
OG0001239	Hsap	PDP1_MOUSE	PDP1_HUMAN
OG0001239	Hsap	PDP2_MOUSE	PDP2_HUMAN
OG0001240	Pdam	PHKG2_MOUSE, PHKG1_MOUSE	pdam_00008094-RA
OG0001240	Nvec	PHKG2_MOUSE, PHKG1_MOUSE	NV2t016136004.1, NV2t016136005.1, NV2t016136007.1, NV2t016136001.1, NV2t016136002.1
OG0001240	Hsap	PHKG2_MOUSE	PHKG2_HUMAN
OG0001240	Hsap	PHKG1_MOUSE	PHKG1_HUMAN
OG0001241	Pdam	PKHA2_MOUSE, PKHA1_MOUSE	pdam_00012370-RA
OG0001241	Nvec	PKHA2_MOUSE, PKHA1_MOUSE	NV2t018835002.1, NV2t018835003.1, NV2t018835005.1, NV2t018835004.1, NV2t018835001.1
OG0001241	Hsap	PKHA2_MOUSE	PKHA2_HUMAN
OG0001241	Hsap	PKHA1_MOUSE	PKHA1_HUMAN
OG0001242	Nvec	PKHD1_MOUSE, PKHL1_MOUSE	NV2t007723001.1, NV2t007723003.1, NV2t007723002.1, NV2t007723004.1
OG0001242	Pdam	PKHD1_MOUSE, PKHL1_MOUSE	pdam_00019486-RA, pdam_00004207-RA
OG0001242	Hsap	PKHD1_MOUSE	PKHD1_HUMAN
OG0001242	Hsap	PKHL1_MOUSE	PKHL1_HUMAN
OG0001243	Pdam	PKHG5_MOUSE	pdam_00018670-RA
OG0001243	Nvec	PKHG5_MOUSE	NV2t013937006.1, NV2t013937007.1, NV2t013937005.1, NV2t013937002.1, NV2t013937003.1, NV2t013937001.1, NV2t013937004.1
OG0001243	Hsap	PKHG5_MOUSE	PKHG5_HUMAN
OG0001244	Pdam	PLPP4_MOUSE, PLPP5_MOUSE	pdam_00009090-RA
OG0001244	Nvec	PLPP4_MOUSE, PLPP5_MOUSE	NV2t017554002.1, NV2t017554003.1, NV2t017554005.1, NV2t017554004.1, NV2t017554001.1
OG0001244	Hsap	PLPP4_MOUSE	PLPP4_HUMAN
OG0001244	Hsap	PLPP5_MOUSE	PLPP5_HUMAN
OG0001245	Pdam	PMGT1_MOUSE	pdam_00009216-RA, pdam_00009212-RA, pdam_00013475-RA, pdam_00009220-RA, pdam_00009221-RA
OG0001245	Nvec	PMGT1_MOUSE	NV2t011196001.1, NV2t011196002.1, NV2t011271001.1
OG0001245	Hsap	PMGT1_MOUSE	PMGT1_HUMAN
OG0001246	Pdam	PPAP_MOUSE, PPAT_MOUSE, PPAL_MOUSE	pdam_00014633-RA
OG0001246	Nvec	PPAP_MOUSE, PPAT_MOUSE, PPAL_MOUSE	NV2t010567002.1, NV2t010567001.1, NV2t010567003.1
OG0001246	Hsap	PPAP_MOUSE	PPAP_HUMAN
OG0001246	Hsap	PPAT_MOUSE	PPAT_HUMAN
OG0001246	Hsap	PPAL_MOUSE	PPAL_HUMAN
OG0001247	Pdam	PRIC3_MOUSE	pdam_00012544-RA
OG0001247	Nvec	PRIC3_MOUSE	NV2t003465003.1, NV2t003465002.1, NV2t003465007.1, NV2t003465001.1, NV2t003465005.1, NV2t003465004.1, NV2t003465006.1
OG0001247	Hsap	PRIC3_MOUSE	PRIC3_HUMAN
OG0001248	Pdam	RAE2_MOUSE, RAE1_MOUSE	pdam_00001744-RA
OG0001248	Nvec	RAE2_MOUSE, RAE1_MOUSE	NV2t003495001.1, NV2t003495002.1, NV2t003495003.1, NV2t003495004.1, NV2t003495005.1
OG0001248	Hsap	RAE2_MOUSE	RAE2_HUMAN
OG0001248	Hsap	RAE1_MOUSE	RAE1_HUMAN
OG0001249	Nvec	RB11A_MOUSE, RB11B_MOUSE	NV2t012721001.1, NV2t013275003.1, NV2t013275001.1, NV2t013275002.1
OG0001249	Pdam	RB11A_MOUSE, RB11B_MOUSE	pdam_00018852-RA, pdam_00011224-RA
OG0001249	Hsap	RB11A_MOUSE	RB11A_HUMAN
OG0001249	Hsap	RB11B_MOUSE	RB11B_HUMAN
OG0001250	Pdam	RHG33_MOUSE	pdam_00007979-RA
OG0001250	Nvec	RHG33_MOUSE	NV2t021387004.1, NV2t021387001.1, NV2t021387006.1, NV2t021387002.1, NV2t021387007.1, NV2t021387003.1, NV2t021387005.1
OG0001250	Hsap	RHG33_MOUSE	RHG33_HUMAN
OG0001251	Pdam	RTP3_MOUSE, RTP4_MOUSE, RTP1_MOUSE, RTP2_MOUSE	pdam_00010902-RA
OG0001251	Hsap	RTP3_MOUSE	RTP3_HUMAN
OG0001251	Hsap	RTP4_MOUSE	RTP4_HUMAN
OG0001251	Hsap	RTP1_MOUSE	RTP1_HUMAN
OG0001251	Hsap	RTP2_MOUSE	RTP2_HUMAN
OG0001252	Pdam	RUVB2_MOUSE	pdam_00014950-RA
OG0001252	Nvec	RUVB2_MOUSE	NV2t017368001.1, NV2t017368002.1, NV2t017368004.1, NV2t017368005.1, NV2t017368003.1, NV2t017368006.1, NV2t017368007.1
OG0001252	Hsap	RUVB2_MOUSE	RUVB2_HUMAN
OG0001253	Nvec	SAM9L_MOUSE	NV2t001872001.1
OG0001253	Pdam	SAM9L_MOUSE	pdam_00008142-RA, pdam_00008144-RA, pdam_00008145-RA, pdam_00014778-RA, pdam_00025232-RA, pdam_00022797-RA
OG0001253	Hsap	SAM9L_MOUSE	SAMD9_HUMAN, SAM9L_HUMAN
OG0001254	Nvec	SCAM5_MOUSE, SCAM3_MOUSE, SCAM1_MOUSE, SCAM2_MOUSE	NV2t024215001.1
OG0001254	Pdam	SCAM5_MOUSE, SCAM3_MOUSE, SCAM1_MOUSE, SCAM2_MOUSE	pdam_00004745-RA
OG0001254	Hsap	SCAM5_MOUSE	SCAM5_HUMAN
OG0001254	Hsap	SCAM3_MOUSE	SCAM3_HUMAN
OG0001254	Hsap	SCAM1_MOUSE	SCAM1_HUMAN
OG0001254	Hsap	SCAM2_MOUSE	SCAM2_HUMAN
OG0001255	Nvec	SCUB2_MOUSE, SCUB3_MOUSE, SCUB1_MOUSE	NV2t018054001.1, NV2t018056001.1
OG0001255	Pdam	SCUB2_MOUSE, SCUB3_MOUSE, SCUB1_MOUSE	pdam_00007819-RA, pdam_00004539-RA
OG0001255	Hsap	SCUB2_MOUSE	SCUB2_HUMAN
OG0001255	Hsap	SCUB3_MOUSE	SCUB3_HUMAN
OG0001255	Hsap	SCUB1_MOUSE	SCUB1_HUMAN
OG0001256	Pdam	SDHA_MOUSE	pdam_00011310-RA
OG0001256	Nvec	SDHA_MOUSE	NV2t005980007.1, NV2t005980004.1, NV2t005980005.1, NV2t005980003.1, NV2t005980006.1, NV2t005980002.1, NV2t005980001.1
OG0001256	Hsap	SDHA_MOUSE	SDHA_HUMAN
OG0001257	Nvec	SHB_MOUSE, SHD_MOUSE, SHE_MOUSE, SHF_MOUSE	NV2t024128001.1
OG0001257	Pdam	SHB_MOUSE, SHD_MOUSE, SHE_MOUSE, SHF_MOUSE	pdam_00015002-RA
OG0001257	Hsap	SHB_MOUSE	SHB_HUMAN
OG0001257	Hsap	SHD_MOUSE	SHD_HUMAN
OG0001257	Hsap	SHE_MOUSE	SHE_HUMAN
OG0001257	Hsap	SHF_MOUSE	SHF_HUMAN
OG0001258	Pdam	SHRM4_MOUSE, SHRM2_MOUSE, SHRM3_MOUSE	pdam_00004332-RA
OG0001258	Nvec	SHRM4_MOUSE, SHRM2_MOUSE, SHRM3_MOUSE	NV2t002432003.1, NV2t002432001.1, NV2t002432002.1
OG0001258	Hsap	SHRM4_MOUSE	SHRM4_HUMAN
OG0001258	Hsap	SHRM2_MOUSE	SHRM2_HUMAN
OG0001258	Hsap	SHRM3_MOUSE	SHRM3_HUMAN
OG0001259	Nvec	SIA7F_MOUSE, SIA7E_MOUSE, SIA7D_MOUSE, SIA7C_MOUSE	NV2t016939001.1
OG0001259	Pdam	SIA7F_MOUSE, SIA7E_MOUSE, SIA7D_MOUSE, SIA7C_MOUSE	pdam_00008931-RA
OG0001259	Hsap	SIA7F_MOUSE	SIA7F_HUMAN
OG0001259	Hsap	SIA7E_MOUSE	SIA7E_HUMAN
OG0001259	Hsap	SIA7D_MOUSE	SIA7D_HUMAN
OG0001259	Hsap	SIA7C_MOUSE	SIA7C_HUMAN
OG0001260	Pdam	SL9B1_MOUSE, SL9B2_MOUSE	pdam_00019931-RA
OG0001260	Nvec	SL9B1_MOUSE, SL9B2_MOUSE	NV2t001454001.1, NV2t010410001.1, NV2t010427001.1, NV2t010415001.1
OG0001260	Hsap	SL9B1_MOUSE	SL9B1_HUMAN, SL9P1_HUMAN
OG0001260	Hsap	SL9B2_MOUSE	SL9B2_HUMAN
OG0001261	Pdam	SNTG1_MOUSE, SNTG2_MOUSE	pdam_00002683-RA
OG0001261	Nvec	SNTG1_MOUSE, SNTG2_MOUSE	NV2t006351005.1, NV2t006351004.1, NV2t006351002.1, NV2t006351001.1, NV2t006351003.1
OG0001261	Hsap	SNTG1_MOUSE	SNTG1_HUMAN
OG0001261	Hsap	SNTG2_MOUSE	SNTG2_HUMAN
OG0001262	Pdam	SNX10_MOUSE, SNX11_MOUSE	pdam_00003533-RA, pdam_00022126-RA
OG0001262	Nvec	SNX10_MOUSE, SNX11_MOUSE	NV2t018943001.1, NV2t018943002.1, NV2t018943003.1, NV2t006473001.1
OG0001262	Hsap	SNX10_MOUSE	SNX10_HUMAN
OG0001262	Hsap	SNX11_MOUSE	SNX11_HUMAN
OG0001263	Pdam	SORC2_MOUSE, SORC3_MOUSE, SORC1_MOUSE	pdam_00007176-RA
OG0001263	Nvec	SORC2_MOUSE, SORC3_MOUSE, SORC1_MOUSE	NV2t017773001.1, NV2t017771001.1, NV2t017773002.1
OG0001263	Hsap	SORC2_MOUSE	SORC2_HUMAN
OG0001263	Hsap	SORC3_MOUSE	SORC3_HUMAN
OG0001263	Hsap	SORC1_MOUSE	SORC1_HUMAN
OG0001264	Pdam	SPE39_MOUSE	pdam_00022007-RA
OG0001264	Nvec	SPE39_MOUSE	NV2t019970005.1, NV2t019970001.1, NV2t019970007.1, NV2t019970004.1, NV2t019970002.1, NV2t019970003.1, NV2t019970006.1
OG0001264	Hsap	SPE39_MOUSE	SPE39_HUMAN
OG0001265	Pdam	SRPK3_MOUSE, SRPK1_MOUSE, SRPK2_MOUSE	pdam_00012226-RA
OG0001265	Nvec	SRPK3_MOUSE, SRPK1_MOUSE, SRPK2_MOUSE	NV2t000242003.1, NV2t000242001.1, NV2t000242002.1
OG0001265	Hsap	SRPK3_MOUSE	SRPK3_HUMAN
OG0001265	Hsap	SRPK1_MOUSE	SRPK1_HUMAN
OG0001265	Hsap	SRPK2_MOUSE	SRPK2_HUMAN
OG0001266	Nvec	SRRM1_MOUSE	NV2t009348006.1, NV2t009348003.1, NV2t009348004.1, NV2t009348007.1, NV2t009348009.1, NV2t009348008.1, NV2t009348001.1, NV2t009348010.1
OG0001266	Hsap	SRRM1_MOUSE	SRRM1_HUMAN
OG0001267	Hsap	SSXA1_MOUSE	SSX4_HUMAN, SSX6_HUMAN, SSX1_HUMAN, SSX8_HUMAN, SSX7_HUMAN, SSX9_HUMAN, SSX5_HUMAN, SSX2_HUMAN, SSX3_HUMAN
OG0001268	Pdam	ST32C_MOUSE, ST32A_MOUSE, ST32B_MOUSE	pdam_00003531-RA
OG0001268	Nvec	ST32C_MOUSE, ST32A_MOUSE, ST32B_MOUSE	NV2t018940003.1, NV2t018940002.1, NV2t018940001.1
OG0001268	Hsap	ST32C_MOUSE	ST32C_HUMAN
OG0001268	Hsap	ST32A_MOUSE	ST32A_HUMAN
OG0001268	Hsap	ST32B_MOUSE	ST32B_HUMAN
OG0001269	Nvec	STING_MOUSE	NV2t017831001.1, NV2t017833001.1, NV2t017834001.1
OG0001269	Pdam	STING_MOUSE	pdam_00015019-RA, pdam_00011812-RA, pdam_00012359-RA, pdam_00012361-RA, pdam_00012360-RA
OG0001269	Hsap	STING_MOUSE	STING_HUMAN
OG0001270	Nvec	SYPL1_MOUSE, SYPL2_MOUSE, SYNPR_MOUSE, SYPH_MOUSE	NV2t000133001.1
