Orthogroup	Species	Hsap	Orthologs
OG0001061	Mmus	TULP2_HUMAN	TULP2_MOUSE
OG0001062	Nvec	UB2E1_HUMAN, UB2E3_HUMAN, UB2E2_HUMAN	NV2t011165001.1, NV2t011167001.1
OG0001062	Pdam	UB2E1_HUMAN, UB2E3_HUMAN, UB2E2_HUMAN	pdam_00000702-RA, pdam_00000701-RA, pdam_00000696-RA
OG0001062	Mmus	UB2E1_HUMAN	UB2E1_MOUSE
OG0001062	Mmus	UB2E3_HUMAN	UB2E3_MOUSE
OG0001062	Mmus	UB2E2_HUMAN	UB2E2_MOUSE
OG0001063	Pdam	UBP31_HUMAN, UBP43_HUMAN	pdam_00019814-RA
OG0001063	Nvec	UBP31_HUMAN, UBP43_HUMAN	NV2t007259001.1, NV2t007259002.1, NV2t007266002.1, NV2t007266001.1, NV2t007266003.1, NV2t007266005.1, NV2t007266004.1
OG0001063	Mmus	UBP31_HUMAN, UBP43_HUMAN	UBP43_MOUSE
OG0001064	Pdam	WDFY1_HUMAN, WDFY2_HUMAN	pdam_00001276-RA
OG0001064	Nvec	WDFY1_HUMAN, WDFY2_HUMAN	NV2t022205001.1, NV2t022205003.1, NV2t022205002.1, NV2t022205004.1, NV2t022205005.1, NV2t022205006.1
OG0001064	Mmus	WDFY1_HUMAN	WDFY1_MOUSE
OG0001064	Mmus	WDFY2_HUMAN	WDFY2_MOUSE
OG0001065	Pdam	ZDH15_HUMAN, ZDH20_HUMAN, ZDHC2_HUMAN	pdam_00020178-RA
OG0001065	Nvec	ZDH15_HUMAN, ZDH20_HUMAN, ZDHC2_HUMAN	NV2t002726001.1, NV2t002726004.1, NV2t002726005.1, NV2t002726002.1
OG0001065	Mmus	ZDH15_HUMAN	ZDH15_MOUSE
OG0001065	Mmus	ZDH20_HUMAN	ZDH20_MOUSE
OG0001065	Mmus	ZDHC2_HUMAN	ZDHC2_MOUSE
OG0001101	Pdam	EPMIP_HUMAN, GT2D1_HUMAN, GTF2I_HUMAN, GTD2A_HUMAN, GTD2B_HUMAN	pdam_00025092-RA
OG0001101	Mmus	EPMIP_HUMAN	EPMIP_MOUSE
OG0001101	Mmus	GT2D1_HUMAN	GT2D1_MOUSE
OG0001101	Mmus	GTF2I_HUMAN	GTF2I_MOUSE
OG0001101	Mmus	GTD2A_HUMAN, GTD2B_HUMAN	GT2D2_MOUSE
OG0001102	Pdam	SCAR5_HUMAN, MSRE_HUMAN, MARCO_HUMAN	pdam_00006914-RA, pdam_00006913-RA, pdam_00026042-RA
OG0001102	Nvec	SCAR5_HUMAN, MSRE_HUMAN, MARCO_HUMAN	NV2t022574001.1
OG0001102	Mmus	SCAR5_HUMAN	SCAR5_MOUSE
OG0001102	Mmus	MSRE_HUMAN	MSRE_MOUSE
OG0001102	Mmus	MARCO_HUMAN	MARCO_MOUSE
OG0001104	Nvec	ACTA_HUMAN, ACTH_HUMAN, ACTC_HUMAN, ACTS_HUMAN	NV2t017051001.1
OG0001104	Pdam	ACTA_HUMAN, ACTH_HUMAN, ACTC_HUMAN, ACTS_HUMAN	pdam_00020968-RA
OG0001104	Mmus	ACTA_HUMAN	ACTA_MOUSE
OG0001104	Mmus	ACTH_HUMAN	ACTH_MOUSE
OG0001104	Mmus	ACTC_HUMAN	ACTC_MOUSE
OG0001104	Mmus	ACTS_HUMAN	ACTS_MOUSE
OG0001105	Pdam	LYAM2_HUMAN, LYAM1_HUMAN, LYAM3_HUMAN	pdam_00018169-RA, pdam_00018171-RA, pdam_00018172-RA, pdam_00018168-RA
OG0001105	Mmus	LYAM2_HUMAN	LYAM2_MOUSE
OG0001105	Mmus	LYAM1_HUMAN	LYAM1_MOUSE
OG0001105	Mmus	LYAM3_HUMAN	LYAM3_MOUSE
OG0001106	Pdam	WNT5A_HUMAN, WNT5B_HUMAN	pdam_00006714-RA
OG0001106	Nvec	WNT5A_HUMAN, WNT5B_HUMAN	NV2t003611001.1, NV2t003611003.1, NV2t003611002.1, NV2t003611004.1, NV2t003611005.1
OG0001106	Mmus	WNT5A_HUMAN	WNT5A_MOUSE
OG0001106	Mmus	WNT5B_HUMAN	WNT5B_MOUSE
OG0001107	Nvec	MK13_HUMAN, MK12_HUMAN, MK11_HUMAN, MK14_HUMAN	NV2t000684001.1
OG0001107	Pdam	MK13_HUMAN, MK12_HUMAN, MK11_HUMAN, MK14_HUMAN	pdam_00011024-RA
OG0001107	Mmus	MK13_HUMAN	MK13_MOUSE
OG0001107	Mmus	MK12_HUMAN	MK12_MOUSE
OG0001107	Mmus	MK11_HUMAN	MK11_MOUSE
OG0001107	Mmus	MK14_HUMAN	MK14_MOUSE
OG0001108	Nvec	BARX1_HUMAN, BARX2_HUMAN	NV2t016623001.1, NV2t016156001.1, NV2t016158001.1
OG0001108	Pdam	BARX1_HUMAN, BARX2_HUMAN	pdam_00009916-RA, pdam_00008089-RA, pdam_00001846-RA
OG0001108	Mmus	BARX1_HUMAN	BARX1_MOUSE
OG0001108	Mmus	BARX2_HUMAN	BARX2_MOUSE
OG0001109	Nvec	PCDH1_HUMAN, PCDH7_HUMAN, PCDH9_HUMAN, PC11X_HUMAN, PC11Y_HUMAN, PCD20_HUMAN	NV2t002532001.1, NV2t002532002.1
OG0001109	Pdam	PCDH1_HUMAN, PCDH7_HUMAN, PCDH9_HUMAN, PC11X_HUMAN, PC11Y_HUMAN, PCD20_HUMAN	pdam_00018695-RA
OG0001109	Mmus	PCDH1_HUMAN, PCDH7_HUMAN, PCDH9_HUMAN, PC11X_HUMAN, PC11Y_HUMAN, PCD20_HUMAN	PCD20_MOUSE
OG0001110	Nvec	HSP76_HUMAN, HS71L_HUMAN, HS71A_HUMAN, HS71B_HUMAN	NV2t016121001.1
OG0001110	Pdam	HSP76_HUMAN, HS71L_HUMAN, HS71A_HUMAN, HS71B_HUMAN	pdam_00014847-RA, pdam_00009088-RA
OG0001110	Mmus	HS71L_HUMAN	HS71L_MOUSE
OG0001110	Mmus	HS71A_HUMAN, HS71B_HUMAN	HS71A_MOUSE, HS71B_MOUSE
OG0001111	Nvec	CTR4_HUMAN	NV2t014302001.1, NV2t014302004.1, NV2t014206001.1, NV2t014206002.1
OG0001111	Pdam	CTR4_HUMAN	pdam_00004192-RA, pdam_00014728-RA, pdam_00023499-RA, pdam_00004195-RA
OG0001111	Mmus	CTR4_HUMAN	CTR4_MOUSE
OG0001112	Pdam	CPNE8_HUMAN, CPNE5_HUMAN, CPNE9_HUMAN	pdam_00014004-RA
OG0001112	Nvec	CPNE8_HUMAN, CPNE5_HUMAN, CPNE9_HUMAN	NV2t000137001.1, NV2t000137003.1, NV2t000137002.1
OG0001112	Mmus	CPNE8_HUMAN	CPNE8_MOUSE
OG0001112	Mmus	CPNE5_HUMAN	CPNE5_MOUSE
OG0001112	Mmus	CPNE9_HUMAN	CPNE9_MOUSE
OG0001113	Nvec	RAB3D_HUMAN, RAB3B_HUMAN, RAB3A_HUMAN, RAB3C_HUMAN	NV2t001591001.1
OG0001113	Pdam	RAB3D_HUMAN, RAB3B_HUMAN, RAB3A_HUMAN, RAB3C_HUMAN	pdam_00006144-RA
OG0001113	Mmus	RAB3D_HUMAN	RAB3D_MOUSE
OG0001113	Mmus	RAB3B_HUMAN	RAB3B_MOUSE
OG0001113	Mmus	RAB3A_HUMAN	RAB3A_MOUSE
OG0001113	Mmus	RAB3C_HUMAN	RAB3C_MOUSE
OG0001114	Nvec	S6A19_HUMAN, S6A18_HUMAN, S6A20_HUMAN	NV2t004058001.1
OG0001114	Pdam	S6A19_HUMAN, S6A18_HUMAN, S6A20_HUMAN	pdam_00003668-RA, pdam_00017018-RA
OG0001114	Mmus	S6A19_HUMAN	S6A19_MOUSE
OG0001114	Mmus	S6A18_HUMAN	S6A18_MOUSE
OG0001114	Mmus	S6A20_HUMAN	S620B_MOUSE, S620A_MOUSE
OG0001115	Nvec	S39A6_HUMAN, S39AA_HUMAN	NV2t010968001.1, NV2t010968002.1, NV2t010968004.1, NV2t010968003.1, NV2t010968005.1
OG0001115	Pdam	S39A6_HUMAN, S39AA_HUMAN	pdam_00015315-RA
OG0001115	Mmus	S39A6_HUMAN	S39A6_MOUSE
OG0001115	Mmus	S39AA_HUMAN	S39AA_MOUSE
OG0001116	Pdam	VWF_HUMAN, OTOGL_HUMAN, OTOG_HUMAN, SSPO_HUMAN	pdam_00005795-RA
OG0001116	Nvec	VWF_HUMAN, OTOGL_HUMAN, OTOG_HUMAN, SSPO_HUMAN	NV2t016210001.1
OG0001116	Mmus	VWF_HUMAN	VWF_MOUSE
OG0001116	Mmus	OTOGL_HUMAN	OTOGL_MOUSE
OG0001116	Mmus	OTOG_HUMAN	OTOG_MOUSE
OG0001116	Mmus	SSPO_HUMAN	SSPO_MOUSE
OG0001117	Pdam	PLCB4_HUMAN	pdam_00023144-RA
OG0001117	Nvec	PLCB4_HUMAN	NV2t012015004.1, NV2t012015006.1, NV2t012015001.1, NV2t012015002.1, NV2t012015003.1, NV2t012015007.1, NV2t012015008.1, NV2t012015005.1
OG0001118	Nvec	COR1A_HUMAN, CORO6_HUMAN, COR1C_HUMAN, COR1B_HUMAN	NV2t015805001.1
OG0001118	Pdam	COR1A_HUMAN, CORO6_HUMAN, COR1C_HUMAN, COR1B_HUMAN	pdam_00006597-RA
OG0001118	Mmus	COR1A_HUMAN	COR1A_MOUSE
OG0001118	Mmus	CORO6_HUMAN	CORO6_MOUSE
OG0001118	Mmus	COR1C_HUMAN	COR1C_MOUSE
OG0001118	Mmus	COR1B_HUMAN	COR1B_MOUSE
OG0001119	Nvec	DAZP1_HUMAN	NV2t023797001.1, NV2t023797002.1, NV2t023798003.1, NV2t023798002.1, NV2t023798001.1, NV2t023798004.1
OG0001119	Pdam	DAZP1_HUMAN	pdam_00003198-RA, pdam_00010383-RA
OG0001119	Mmus	DAZP1_HUMAN	DAZP1_MOUSE
OG0001120	Nvec	IOD1_HUMAN	NV2t003822001.1
OG0001120	Pdam	IOD1_HUMAN	pdam_00004365-RA, pdam_00004367-RA, pdam_00004366-RA, pdam_00015410-RA, pdam_00018992-RA, pdam_00018991-RA, pdam_00018990-RA
OG0001120	Mmus	IOD1_HUMAN	IOD1_MOUSE
OG0001121	Pdam	PLPL2_HUMAN, PLPL3_HUMAN	pdam_00014690-RA
OG0001121	Nvec	PLPL2_HUMAN, PLPL3_HUMAN	NV2t018698001.1, NV2t018698002.1, NV2t018698003.1, NV2t018700001.1, NV2t018701001.1
OG0001121	Mmus	PLPL2_HUMAN	PLPL2_MOUSE
OG0001121	Mmus	PLPL3_HUMAN	PLPL3_MOUSE
OG0001122	Pdam	DOCK2_HUMAN, DOCK5_HUMAN, DOCK1_HUMAN	pdam_00017593-RA
OG0001122	Nvec	DOCK2_HUMAN, DOCK5_HUMAN, DOCK1_HUMAN	NV2t018820003.1, NV2t018820002.1, NV2t018820001.1
OG0001122	Mmus	DOCK2_HUMAN	DOCK2_MOUSE
OG0001122	Mmus	DOCK5_HUMAN	DOCK5_MOUSE
OG0001122	Mmus	DOCK1_HUMAN	DOCK1_MOUSE
OG0001123	Nvec	VGLU3_HUMAN, VGLU1_HUMAN, VGLU2_HUMAN	NV2t021427001.1
OG0001123	Pdam	VGLU3_HUMAN, VGLU1_HUMAN, VGLU2_HUMAN	pdam_00000975-RA, pdam_00018461-RA, pdam_00018460-RA
OG0001123	Mmus	VGLU3_HUMAN	VGLU3_MOUSE
OG0001123	Mmus	VGLU1_HUMAN	VGLU1_MOUSE
OG0001123	Mmus	VGLU2_HUMAN	VGLU2_MOUSE
OG0001124	Nvec	ANX13_HUMAN, ANXA3_HUMAN, ANXA5_HUMAN, ANXA4_HUMAN	NV2t010289001.1
OG0001124	Pdam	ANX13_HUMAN, ANXA3_HUMAN, ANXA5_HUMAN, ANXA4_HUMAN	pdam_00001972-RA
OG0001124	Mmus	ANX13_HUMAN	ANX13_MOUSE
OG0001124	Mmus	ANXA3_HUMAN	ANXA3_MOUSE
OG0001124	Mmus	ANXA5_HUMAN	ANXA5_MOUSE
OG0001124	Mmus	ANXA4_HUMAN	ANXA4_MOUSE
OG0001125	Nvec	KCD12_HUMAN, KCD16_HUMAN, KCTD8_HUMAN	NV2t009013001.1, NV2t003553001.1
OG0001125	Pdam	KCD12_HUMAN, KCD16_HUMAN, KCTD8_HUMAN	pdam_00002025-RA, pdam_00012122-RA
OG0001125	Mmus	KCD12_HUMAN	KCD12_MOUSE
OG0001125	Mmus	KCD16_HUMAN	KCD16_MOUSE
OG0001125	Mmus	KCTD8_HUMAN	KCTD8_MOUSE
OG0001126	Nvec	AMD_HUMAN	NV2t023694004.1, NV2t023694001.1, NV2t023694003.1, NV2t023694002.1, NV2t023694005.1
OG0001126	Pdam	AMD_HUMAN	pdam_00008324-RA, pdam_00009409-RA, pdam_00000832-RA
OG0001126	Mmus	AMD_HUMAN	AMD_MOUSE
OG0001127	Nvec	GPC2_HUMAN, GPC1_HUMAN, GPC4_HUMAN, GPC6_HUMAN	NV2t022015001.1
OG0001127	Pdam	GPC2_HUMAN, GPC1_HUMAN, GPC4_HUMAN, GPC6_HUMAN	pdam_00003477-RA
OG0001127	Mmus	GPC2_HUMAN	GPC2_MOUSE
OG0001127	Mmus	GPC1_HUMAN	GPC1_MOUSE
OG0001127	Mmus	GPC4_HUMAN	GPC4_MOUSE
OG0001127	Mmus	GPC6_HUMAN	GPC6_MOUSE
OG0001128	Nvec	PDLI2_HUMAN, PDLI1_HUMAN, PDLI4_HUMAN, PDLI3_HUMAN	NV2t014338001.1
OG0001128	Pdam	PDLI2_HUMAN, PDLI1_HUMAN, PDLI4_HUMAN, PDLI3_HUMAN	pdam_00012187-RA
OG0001128	Mmus	PDLI2_HUMAN	PDLI2_MOUSE
OG0001128	Mmus	PDLI1_HUMAN	PDLI1_MOUSE
OG0001128	Mmus	PDLI4_HUMAN	PDLI4_MOUSE
OG0001128	Mmus	PDLI3_HUMAN	PDLI3_MOUSE
OG0001129	Nvec	2ABG_HUMAN, 2ABB_HUMAN, 2ABA_HUMAN, 2ABD_HUMAN	NV2t017534001.1
OG0001129	Pdam	2ABG_HUMAN, 2ABB_HUMAN, 2ABA_HUMAN, 2ABD_HUMAN	pdam_00017739-RA
OG0001129	Mmus	2ABG_HUMAN	2ABG_MOUSE
OG0001129	Mmus	2ABB_HUMAN	2ABB_MOUSE
OG0001129	Mmus	2ABA_HUMAN	2ABA_MOUSE
OG0001129	Mmus	2ABD_HUMAN	2ABD_MOUSE
OG0001130	Pdam	4EBP2_HUMAN, 4EBP1_HUMAN	pdam_00003235-RA
OG0001130	Nvec	4EBP2_HUMAN, 4EBP1_HUMAN	NV2t010550001.1, NV2t010550002.1, NV2t010550005.1, NV2t010550003.1, NV2t010550004.1
OG0001130	Mmus	4EBP2_HUMAN	4EBP2_MOUSE
OG0001130	Mmus	4EBP1_HUMAN	4EBP1_MOUSE
OG0001131	Mmus	A3LT2_HUMAN	A3LT2_MOUSE
OG0001131	Mmus	GBGT1_HUMAN	GBGT1_MOUSE
OG0001131	Mmus	BGAT_HUMAN	BGAT_MOUSE
OG0001131	Mmus	GL6D1_HUMAN	GGTA1_MOUSE, GTA1L_MOUSE, GL6D1_MOUSE
OG0001132	Pdam	AB17B_HUMAN, AB17C_HUMAN, AB17A_HUMAN	pdam_00021402-RA
OG0001132	Nvec	AB17B_HUMAN, AB17C_HUMAN, AB17A_HUMAN	NV2t024153001.1, NV2t024153002.1, NV2t024153003.1
OG0001132	Mmus	AB17B_HUMAN	AB17B_MOUSE
OG0001132	Mmus	AB17C_HUMAN	AB17C_MOUSE
OG0001132	Mmus	AB17A_HUMAN	AB17A_MOUSE
OG0001133	Pdam	ACAP2_HUMAN, ACAP3_HUMAN, ACAP1_HUMAN	pdam_00010030-RA
OG0001133	Nvec	ACAP2_HUMAN, ACAP3_HUMAN, ACAP1_HUMAN	NV2t015137001.1, NV2t015137002.1, NV2t015137003.1, NV2t020867001.1
OG0001133	Mmus	ACAP2_HUMAN	ACAP2_MOUSE
OG0001133	Mmus	ACAP3_HUMAN, ACAP1_HUMAN	ACAP1_MOUSE
OG0001134	Nvec	ACTN4_HUMAN, ACTN1_HUMAN, ACTN3_HUMAN, ACTN2_HUMAN	NV2t020239001.1
OG0001134	Pdam	ACTN4_HUMAN, ACTN1_HUMAN, ACTN3_HUMAN, ACTN2_HUMAN	pdam_00002880-RA
OG0001134	Mmus	ACTN4_HUMAN	ACTN4_MOUSE
OG0001134	Mmus	ACTN1_HUMAN	ACTN1_MOUSE
OG0001134	Mmus	ACTN3_HUMAN	ACTN3_MOUSE
OG0001134	Mmus	ACTN2_HUMAN	ACTN2_MOUSE
OG0001135	Nvec	ALAT2_HUMAN, ALAT1_HUMAN	NV2t004040001.1, NV2t004040002.1, NV2t004040003.1, NV2t004040004.1
OG0001135	Pdam	ALAT2_HUMAN, ALAT1_HUMAN	pdam_00024643-RA, pdam_00017675-RA
OG0001135	Mmus	ALAT2_HUMAN	ALAT2_MOUSE
OG0001135	Mmus	ALAT1_HUMAN	ALAT1_MOUSE
OG0001136	Pdam	BIN1_HUMAN, AMPH_HUMAN	pdam_00004896-RA
OG0001136	Nvec	BIN1_HUMAN, AMPH_HUMAN	NV2t011119005.1, NV2t011119003.1, NV2t011119004.1, NV2t011119001.1, NV2t011119002.1
OG0001136	Mmus	BIN1_HUMAN	BIN1_MOUSE
OG0001136	Mmus	AMPH_HUMAN	AMPH_MOUSE
OG0001137	Pdam	AP2B1_HUMAN, AP1B1_HUMAN	pdam_00006900-RA
OG0001137	Nvec	AP2B1_HUMAN, AP1B1_HUMAN	NV2t017057003.1, NV2t017057005.1, NV2t017057004.1, NV2t017057001.1, NV2t017057002.1
OG0001137	Mmus	AP2B1_HUMAN	AP2B1_MOUSE
OG0001137	Mmus	AP1B1_HUMAN	AP1B1_MOUSE
OG0001138	Nvec	BRAF_HUMAN, RAF1_HUMAN, ARAF_HUMAN	NV2t023133001.1, NV2t002921001.1
OG0001138	Pdam	BRAF_HUMAN, RAF1_HUMAN, ARAF_HUMAN	pdam_00014059-RA, pdam_00014324-RA
OG0001138	Mmus	BRAF_HUMAN	BRAF_MOUSE
OG0001138	Mmus	RAF1_HUMAN	RAF1_MOUSE
OG0001138	Mmus	ARAF_HUMAN	ARAF_MOUSE
OG0001139	Pdam	R3HD2_HUMAN, R3HD1_HUMAN, ARP21_HUMAN	pdam_00019000-RA
OG0001139	Nvec	R3HD2_HUMAN, R3HD1_HUMAN, ARP21_HUMAN	NV2t012664001.1, NV2t012664002.1, NV2t012664004.1, NV2t012664003.1
OG0001139	Mmus	R3HD2_HUMAN	R3HD2_MOUSE
OG0001139	Mmus	R3HD1_HUMAN, ARP21_HUMAN	ARP21_MOUSE
OG0001140	Nvec	ARP3B_HUMAN, ARP3_HUMAN	NV2t012973004.1, NV2t012973005.1, NV2t012973006.1, NV2t012973007.1, NV2t012973008.1
OG0001140	Pdam	ARP3B_HUMAN, ARP3_HUMAN	pdam_00012625-RA
OG0001140	Mmus	ARP3B_HUMAN	ARP3B_MOUSE
OG0001140	Mmus	ARP3_HUMAN	ARP3_MOUSE
OG0001141	Pdam	CREM_HUMAN, ATF1_HUMAN, CREB1_HUMAN	pdam_00005762-RA
OG0001141	Nvec	CREM_HUMAN, ATF1_HUMAN, CREB1_HUMAN	NV2t013006001.1, NV2t013006003.1, NV2t013006002.1
OG0001141	Mmus	CREM_HUMAN	CREM_MOUSE
OG0001141	Mmus	ATF1_HUMAN	ATF1_MOUSE
OG0001141	Mmus	CREB1_HUMAN	CREB1_MOUSE
OG0001142	Nvec	B3A3_HUMAN, B3AT_HUMAN, B3A2_HUMAN	NV2t021192001.1
OG0001142	Pdam	B3A3_HUMAN, B3AT_HUMAN, B3A2_HUMAN	pdam_00022877-RA, pdam_00022876-RA, pdam_00012943-RA
OG0001142	Mmus	B3A3_HUMAN	B3A3_MOUSE
OG0001142	Mmus	B3AT_HUMAN	B3AT_MOUSE
OG0001142	Mmus	B3A2_HUMAN	B3A2_MOUSE
OG0001143	Pdam	BABA2_HUMAN	pdam_00003769-RA
OG0001143	Nvec	BABA2_HUMAN	NV2t020303001.1, NV2t020303003.1, NV2t020303005.1, NV2t020303006.1, NV2t020303007.1, NV2t020303002.1, NV2t020303004.1
OG0001143	Mmus	BABA2_HUMAN	BABA2_MOUSE
OG0001144	Nvec	GLB1L_HUMAN, BGAL_HUMAN	NV2t003420001.1, NV2t017147001.1, NV2t010678001.1
OG0001144	Pdam	GLB1L_HUMAN, BGAL_HUMAN	pdam_00007232-RA, pdam_00016117-RA, pdam_00020247-RA
OG0001144	Mmus	GLB1L_HUMAN	GLB1L_MOUSE
OG0001144	Mmus	BGAL_HUMAN	BGAL_MOUSE
OG0001145	Pdam	BRE1A_HUMAN, BRE1B_HUMAN	pdam_00019940-RA
OG0001145	Nvec	BRE1A_HUMAN, BRE1B_HUMAN	NV2t015346001.1, NV2t023167001.1, NV2t015335001.1, NV2t015335003.1, NV2t015335002.1
OG0001145	Mmus	BRE1A_HUMAN	BRE1A_MOUSE
OG0001145	Mmus	BRE1B_HUMAN	BRE1B_MOUSE
OG0001146	Pdam	C2CD5_HUMAN	pdam_00013790-RA
OG0001146	Nvec	C2CD5_HUMAN	NV2t018454003.1, NV2t018454004.1, NV2t018454008.1, NV2t018454005.1, NV2t018454001.1, NV2t018454002.1, NV2t018454007.1
OG0001146	Mmus	C2CD5_HUMAN	C2CD5_MOUSE
OG0001147	Nvec	CACB1_HUMAN, CACB3_HUMAN, CACB4_HUMAN, CACB2_HUMAN	NV2t011172001.1
OG0001147	Pdam	CACB1_HUMAN, CACB3_HUMAN, CACB4_HUMAN, CACB2_HUMAN	pdam_00016318-RA
OG0001147	Mmus	CACB1_HUMAN	CACB1_MOUSE
OG0001147	Mmus	CACB3_HUMAN	CACB3_MOUSE
OG0001147	Mmus	CACB4_HUMAN	CACB4_MOUSE
OG0001147	Mmus	CACB2_HUMAN	CACB2_MOUSE
OG0001148	Pdam	CAND2_HUMAN, CAND1_HUMAN	pdam_00025896-RA, pdam_00017612-RA
OG0001148	Nvec	CAND2_HUMAN, CAND1_HUMAN	NV2t006520001.1, NV2t006520003.1, NV2t006520004.1, NV2t006520002.1
OG0001148	Mmus	CAND2_HUMAN	CAND2_MOUSE
OG0001148	Mmus	CAND1_HUMAN	CAND1_MOUSE
OG0001149	Mmus	CAR16_HUMAN, CASP1_HUMAN, CAR17_HUMAN, CAR18_HUMAN	CASP1_MOUSE
OG0001149	Mmus	CASPC_HUMAN	CASPC_MOUSE
OG0001149	Mmus	CASP4_HUMAN, CASP5_HUMAN	CASP4_MOUSE
OG0001150	Pdam	CAST1_HUMAN, CAST2_HUMAN, CAST3_HUMAN	pdam_00012921-RA
OG0001150	Nvec	CAST1_HUMAN, CAST2_HUMAN, CAST3_HUMAN	NV2t015599003.1, NV2t015599004.1, NV2t015599001.1, NV2t015599002.1
OG0001150	Mmus	CAST1_HUMAN	CAST1_MOUSE
OG0001150	Mmus	CAST2_HUMAN, CAST3_HUMAN	CAST2_MOUSE
OG0001151	Pdam	CCD62_HUMAN	pdam_00009612-RA
OG0001151	Nvec	CCD62_HUMAN	NV2t016693001.1, NV2t016693004.1, NV2t016693005.1, NV2t016693006.1, NV2t016693007.1, NV2t016693002.1, NV2t016693003.1
OG0001151	Mmus	CCD62_HUMAN	CCD62_MOUSE
OG0001152	Nvec	CILP1_HUMAN, CILP2_HUMAN	NV2t000810002.1
OG0001152	Pdam	CILP1_HUMAN, CILP2_HUMAN	pdam_00002732-RA, pdam_00002023-RA, pdam_00002024-RA, pdam_00025076-RA, pdam_00025077-RA
OG0001152	Mmus	CILP1_HUMAN	CILP1_MOUSE
OG0001152	Mmus	CILP2_HUMAN	CILP2_MOUSE
OG0001153	Nvec	CNGA2_HUMAN, CNGA1_HUMAN, CNGA3_HUMAN	NV2t021472001.1, NV2t023654001.1
OG0001153	Pdam	CNGA2_HUMAN, CNGA1_HUMAN, CNGA3_HUMAN	pdam_00001768-RA, pdam_00008678-RA
OG0001153	Mmus	CNGA2_HUMAN	CNGA2_MOUSE
OG0001153	Mmus	CNGA1_HUMAN	CNGA1_MOUSE
OG0001153	Mmus	CNGA3_HUMAN	CNGA3_MOUSE
OG0001154	Nvec	CO72L_HUMAN, CX7A1_HUMAN, COX7S_HUMAN, CX7A2_HUMAN	NV2t020632001.1
OG0001154	Pdam	CO72L_HUMAN, CX7A1_HUMAN, COX7S_HUMAN, CX7A2_HUMAN	pdam_00011997-RA
OG0001154	Mmus	CO72L_HUMAN	CO72L_MOUSE, CO72R_MOUSE
OG0001154	Mmus	CX7A1_HUMAN	CX7A1_MOUSE
OG0001154	Mmus	COX7S_HUMAN, CX7A2_HUMAN	CX7A2_MOUSE
OG0001155	Nvec	COQA1_HUMAN, EMID1_HUMAN, EMIL3_HUMAN, EMIL1_HUMAN	NV2t010668001.1
OG0001155	Pdam	COQA1_HUMAN, EMID1_HUMAN, EMIL3_HUMAN, EMIL1_HUMAN	pdam_00012669-RA
OG0001155	Mmus	COQA1_HUMAN	COQA1_MOUSE
OG0001155	Mmus	EMID1_HUMAN	EMID1_MOUSE
OG0001155	Mmus	EMIL3_HUMAN	EMIL3_MOUSE
OG0001155	Mmus	EMIL1_HUMAN	EMIL1_MOUSE
OG0001156	Pdam	CSK22_HUMAN, CSK21_HUMAN, CSK23_HUMAN	pdam_00009135-RA
OG0001156	Nvec	CSK22_HUMAN, CSK21_HUMAN, CSK23_HUMAN	NV2t004299003.1, NV2t004299001.1, NV2t004299004.1, NV2t004299002.1
OG0001156	Mmus	CSK22_HUMAN	CSK22_MOUSE
OG0001156	Mmus	CSK21_HUMAN, CSK23_HUMAN	CSK21_MOUSE
OG0001157	Nvec	CSTF2_HUMAN, CSTFT_HUMAN	NV2t009340001.1, NV2t009340002.1, NV2t009340003.1, NV2t009340004.1, NV2t009344001.1, NV2t009344002.1
OG0001157	Mmus	CSTF2_HUMAN	CSTF2_MOUSE
OG0001157	Mmus	CSTFT_HUMAN	CSTFT_MOUSE
OG0001158	Nvec	CY24B_HUMAN, NOX1_HUMAN, NOX3_HUMAN	NV2t009037001.1, NV2t005981001.1
OG0001158	Pdam	CY24B_HUMAN, NOX1_HUMAN, NOX3_HUMAN	pdam_00002070-RA, pdam_00006837-RA
OG0001158	Mmus	CY24B_HUMAN	CY24B_MOUSE
OG0001158	Mmus	NOX1_HUMAN	NOX1_MOUSE
OG0001158	Mmus	NOX3_HUMAN	NOX3_MOUSE
OG0001159	Nvec	CYH1_HUMAN, CYH2_HUMAN, CYH3_HUMAN, CYH4_HUMAN	NV2t008124001.1
OG0001159	Pdam	CYH1_HUMAN, CYH2_HUMAN, CYH3_HUMAN, CYH4_HUMAN	pdam_00019359-RA
OG0001159	Mmus	CYH1_HUMAN	CYH1_MOUSE
OG0001159	Mmus	CYH2_HUMAN	CYH2_MOUSE
OG0001159	Mmus	CYH3_HUMAN	CYH3_MOUSE
OG0001159	Mmus	CYH4_HUMAN	CYH4_MOUSE
OG0001160	Pdam	CYTB_HUMAN, CYTA_HUMAN	pdam_00008080-RA
OG0001160	Nvec	CYTB_HUMAN, CYTA_HUMAN	NV2t009097001.1, NV2t008996001.1
OG0001160	Mmus	CYTB_HUMAN	CYTB_MOUSE
OG0001160	Mmus	CYTA_HUMAN	CYT2_MOUSE, CYT3_MOUSE, CYTA_MOUSE, CYT1_MOUSE
OG0001161	Pdam	D19L1_HUMAN, D19P1_HUMAN, D19L2_HUMAN, D19P2_HUMAN	pdam_00020314-RA
OG0001161	Nvec	D19L1_HUMAN, D19P1_HUMAN, D19L2_HUMAN, D19P2_HUMAN	NV2t024262001.1, NV2t024262002.1, NV2t024262003.1
