Orthogroup	Species	Hsap	Orthologs
OG0001504	Nvec	IF4G1_HUMAN, IF4G3_HUMAN	NV2t013274001.1, NV2t013272001.1, NV2t013274002.1
OG0001504	Acer	IF4G1_HUMAN, IF4G3_HUMAN	KAK2557629.1, KAK2557679.1
OG0001504	Mmus	IF4G1_HUMAN	IF4G1_MOUSE
OG0001504	Mmus	IF4G3_HUMAN	IF4G3_MOUSE
OG0001263	Nvec	CP46A_HUMAN	NV2t003007001.1, NV2t021611001.1, NV2t006055001.1, NV2t014961001.1
OG0001263	Acer	CP46A_HUMAN	KAK2571182.1, KAK2571040.1, KAK2561702.1, KAK2561703.1
OG0001263	Mmus	CP46A_HUMAN	CP46A_MOUSE
OG0001277	Acer	KCNN4_HUMAN, KCNN2_HUMAN, KCNN1_HUMAN, KCNN3_HUMAN	KAK2563371.1
OG0001277	Nvec	KCNN4_HUMAN, KCNN2_HUMAN, KCNN1_HUMAN, KCNN3_HUMAN	NV2t003345001.1
OG0001277	Mmus	KCNN4_HUMAN	KCNN4_MOUSE
OG0001277	Mmus	KCNN2_HUMAN	KCNN2_MOUSE
OG0001277	Mmus	KCNN1_HUMAN	KCNN1_MOUSE
OG0001277	Mmus	KCNN3_HUMAN	KCNN3_MOUSE
OG0001295	Acer	GFPT1_HUMAN, GFPT2_HUMAN	KAK2566426.1
OG0001295	Nvec	GFPT1_HUMAN, GFPT2_HUMAN	NV2t014898005.1, NV2t014898006.1, NV2t014898004.1, NV2t014898003.1, NV2t014898001.1
OG0001295	Mmus	GFPT1_HUMAN	GFPT1_MOUSE
OG0001295	Mmus	GFPT2_HUMAN	GFPT2_MOUSE
OG0001311	Acer	RUVB2_HUMAN	KAK2569005.1
OG0001311	Nvec	RUVB2_HUMAN	NV2t017368001.1, NV2t017368002.1, NV2t017368004.1, NV2t017368005.1, NV2t017368003.1, NV2t017368006.1, NV2t017368007.1
OG0001311	Mmus	RUVB2_HUMAN	RUVB2_MOUSE
OG0001327	Nvec	PKHD1_HUMAN, PKHL1_HUMAN	NV2t007723002.1, NV2t007723003.1, NV2t007723001.1, NV2t007723004.1
OG0001327	Acer	PKHD1_HUMAN, PKHL1_HUMAN	KAK2572404.1, KAK2571632.1
OG0001327	Mmus	PKHD1_HUMAN	PKHD1_MOUSE
OG0001327	Mmus	PKHL1_HUMAN	PKHL1_MOUSE
OG0001341	Acer	HTRA2_HUMAN, HTRA3_HUMAN, HTRA4_HUMAN, HTRA1_HUMAN	KAK2572973.1
OG0001341	Nvec	HTRA2_HUMAN, HTRA3_HUMAN, HTRA4_HUMAN, HTRA1_HUMAN	NV2t017410001.1
OG0001341	Mmus	HTRA2_HUMAN	HTRA2_MOUSE
OG0001341	Mmus	HTRA3_HUMAN	HTRA3_MOUSE
OG0001341	Mmus	HTRA4_HUMAN	HTRA4_MOUSE
OG0001341	Mmus	HTRA1_HUMAN	HTRA1_MOUSE
OG0001353	Mmus	CO8B_HUMAN	CO8B_MOUSE
OG0001353	Mmus	CO8A_HUMAN	CO8A_MOUSE
OG0001353	Mmus	CO9_HUMAN	CO9_MOUSE
OG0001353	Mmus	CO7_HUMAN	CO7_MOUSE
OG0001353	Mmus	CO6_HUMAN	CO6_MOUSE
OG0001393	Acer	MYBB_HUMAN, MYBA_HUMAN, MYB_HUMAN	KAK2551854.1
OG0001393	Nvec	MYBB_HUMAN, MYBA_HUMAN, MYB_HUMAN	NV2t014672001.1, NV2t014672002.1
OG0001393	Mmus	MYBB_HUMAN	MYBB_MOUSE
OG0001393	Mmus	MYBA_HUMAN	MYBA_MOUSE
OG0001393	Mmus	MYB_HUMAN	MYB_MOUSE
OG0001427	Acer	CLK2_HUMAN, CLK3_HUMAN, CLK4_HUMAN, CLK1_HUMAN	KAK2548464.1
OG0001427	Mmus	CLK2_HUMAN	CLK2_MOUSE
OG0001427	Mmus	CLK3_HUMAN	CLK3_MOUSE
OG0001427	Mmus	CLK4_HUMAN	CLK4_MOUSE
OG0001427	Mmus	CLK1_HUMAN	CLK1_MOUSE
OG0001442	Acer	EFS_HUMAN, CASL_HUMAN, BCAR1_HUMAN	KAK2550395.1
OG0001442	Nvec	EFS_HUMAN, CASL_HUMAN, BCAR1_HUMAN	NV2t004083001.1, NV2t004083002.1
OG0001442	Mmus	EFS_HUMAN	EFS_MOUSE
OG0001442	Mmus	CASL_HUMAN	CASL_MOUSE
OG0001442	Mmus	BCAR1_HUMAN	BCAR1_MOUSE
OG0001456	Nvec	RM44_HUMAN	NV2t010359001.1, NV2t017017001.1, NV2t017016001.1
OG0001456	Acer	RM44_HUMAN	KAK2552360.1, KAK2552361.1, KAK2552358.1, KAK2574321.1
OG0001456	Mmus	RM44_HUMAN	RM44_MOUSE
OG0001472	Acer	LAP2B_HUMAN, LAP2A_HUMAN	KAK2554002.1
OG0001472	Nvec	LAP2B_HUMAN, LAP2A_HUMAN	NV2t002268002.1, NV2t002268004.1, NV2t002268001.1, NV2t002268003.1
OG0001472	Mmus	LAP2B_HUMAN	LAP2B_MOUSE
OG0001472	Mmus	LAP2A_HUMAN	LAP2A_MOUSE
OG0001489	Acer	JADE3_HUMAN, JADE2_HUMAN, JADE1_HUMAN	KAK2556080.1
OG0001489	Nvec	JADE3_HUMAN, JADE2_HUMAN, JADE1_HUMAN	NV2t003256001.1, NV2t003256002.1
OG0001489	Mmus	JADE3_HUMAN	JADE3_MOUSE
OG0001489	Mmus	JADE2_HUMAN	JADE2_MOUSE
OG0001489	Mmus	JADE1_HUMAN	JADE1_MOUSE
OG0001505	Nvec	CBPC3_HUMAN, CBPC2_HUMAN	NV2t017954001.1, NV2t017954002.1, NV2t017954003.1
OG0001505	Acer	CBPC3_HUMAN, CBPC2_HUMAN	KAK2557888.1, KAK2569276.1
OG0001505	Mmus	CBPC3_HUMAN	CBPC3_MOUSE
OG0001505	Mmus	CBPC2_HUMAN	CBPC2_MOUSE
OG0001519	Acer	PAR6A_HUMAN, PAR6B_HUMAN, PAR6G_HUMAN	KAK2559620.1
OG0001519	Nvec	PAR6A_HUMAN, PAR6B_HUMAN, PAR6G_HUMAN	NV2t004825001.1, NV2t004825002.1
OG0001519	Mmus	PAR6A_HUMAN	PAR6A_MOUSE
OG0001519	Mmus	PAR6B_HUMAN	PAR6B_MOUSE
OG0001519	Mmus	PAR6G_HUMAN	PAR6G_MOUSE
OG0001148	Acer	DKK3_HUMAN, DKK4_HUMAN, DKK2_HUMAN, DKK1_HUMAN	KAK2570337.1
OG0001148	Nvec	DKK3_HUMAN, DKK4_HUMAN, DKK2_HUMAN, DKK1_HUMAN	NV2t012024001.1
OG0001148	Mmus	DKK3_HUMAN	DKK3_MOUSE
OG0001148	Mmus	DKK4_HUMAN	DKK4_MOUSE
OG0001148	Mmus	DKK2_HUMAN	DKK2_MOUSE
OG0001148	Mmus	DKK1_HUMAN	DKK1_MOUSE
OG0001233	Acer	P63_HUMAN, P73_HUMAN	KAK2556742.1
OG0001233	Nvec	P63_HUMAN, P73_HUMAN	NV2t001903005.1, NV2t001903001.1, NV2t001903002.1, NV2t001903003.1, NV2t001903004.1
OG0001233	Mmus	P63_HUMAN	P63_MOUSE
OG0001233	Mmus	P73_HUMAN	P73_MOUSE
OG0001250	Acer	NKAI1_HUMAN, NKAI3_HUMAN, NKAI4_HUMAN, NKAI2_HUMAN	KAK2559814.1
OG0001250	Nvec	NKAI1_HUMAN, NKAI3_HUMAN, NKAI4_HUMAN, NKAI2_HUMAN	NV2t005518001.1
OG0001250	Mmus	NKAI1_HUMAN	NKAI1_MOUSE
OG0001250	Mmus	NKAI3_HUMAN	NKAI3_MOUSE
OG0001250	Mmus	NKAI4_HUMAN	NKAI4_MOUSE
OG0001250	Mmus	NKAI2_HUMAN	NKAI2_MOUSE
OG0001268	Acer	D19L1_HUMAN, D19P1_HUMAN, D19P2_HUMAN, D19L2_HUMAN	KAK2562156.1
OG0001268	Nvec	D19L1_HUMAN, D19P1_HUMAN, D19P2_HUMAN, D19L2_HUMAN	NV2t024262001.1, NV2t024262002.1, NV2t024262003.1
OG0001268	Mmus	D19L1_HUMAN	D19L1_MOUSE
OG0001268	Mmus	D19P1_HUMAN, D19P2_HUMAN, D19L2_HUMAN	D19L2_MOUSE
OG0001287	Acer	COQA1_HUMAN, EMID1_HUMAN, EMIL3_HUMAN, EMIL1_HUMAN	KAK2565020.1
OG0001287	Nvec	COQA1_HUMAN, EMID1_HUMAN, EMIL3_HUMAN, EMIL1_HUMAN	NV2t010668001.1
OG0001287	Mmus	COQA1_HUMAN	COQA1_MOUSE
OG0001287	Mmus	EMID1_HUMAN	EMID1_MOUSE
OG0001287	Mmus	EMIL3_HUMAN	EMIL3_MOUSE
OG0001287	Mmus	EMIL1_HUMAN	EMIL1_MOUSE
OG0001318	Acer	GSTO2_HUMAN, GSTO1_HUMAN	KAK2570499.1, KAK2570500.1
OG0001318	Nvec	GSTO2_HUMAN, GSTO1_HUMAN	NV2t008132001.1, NV2t012213001.1, NV2t007934001.1, NV2t007934002.1
OG0001318	Mmus	GSTO2_HUMAN	GSTO2_MOUSE
OG0001318	Mmus	GSTO1_HUMAN	GSTO1_MOUSE
OG0001380	Nvec	FIGLA_HUMAN	NV2t010861001.1, NV2t010862001.1, NV2t010867001.1
OG0001380	Acer	FIGLA_HUMAN	KAK2562190.1, KAK2562026.1, KAK2562023.1, KAK2562025.1
OG0001380	Mmus	FIGLA_HUMAN	FIGLA_MOUSE
OG0001396	Acer	FKBP7_HUMAN, FKB14_HUMAN	KAK2558763.1
OG0001396	Nvec	FKBP7_HUMAN, FKB14_HUMAN	NV2t006716001.1, NV2t006716002.1, NV2t006716003.1, NV2t016606001.1
OG0001396	Mmus	FKBP7_HUMAN	FKBP7_MOUSE
OG0001396	Mmus	FKB14_HUMAN	FKB14_MOUSE
OG0001422	Acer	BST1_HUMAN, CD38_HUMAN	KAK2548074.1, KAK2565819.1
OG0001422	Nvec	BST1_HUMAN, CD38_HUMAN	NV2t022740001.1, NV2t022740002.1, NV2t024332001.1
OG0001422	Mmus	BST1_HUMAN	BST1_MOUSE
OG0001422	Mmus	CD38_HUMAN	CD38_MOUSE
OG0001457	Nvec	PPIC_HUMAN, PPIB_HUMAN, PPIG_HUMAN	NV2t023669001.1
OG0001457	Acer	PPIC_HUMAN, PPIB_HUMAN, PPIG_HUMAN	KAK2552381.1, KAK2552828.1
OG0001457	Mmus	PPIC_HUMAN	PPIC_MOUSE
OG0001457	Mmus	PPIB_HUMAN	PPIB_MOUSE
OG0001457	Mmus	PPIG_HUMAN	PPIG_MOUSE
OG0001474	Acer	LITAD_HUMAN, LITAF_HUMAN	KAK2554258.1, KAK2556887.1
OG0001474	Nvec	LITAD_HUMAN, LITAF_HUMAN	NV2t012422001.1, NV2t021986001.1, NV2t016701001.1, NV2t010974001.1
OG0001474	Mmus	LITAD_HUMAN, LITAF_HUMAN	LITAF_MOUSE
OG0001492	Acer	ENOA_HUMAN, ENOG_HUMAN, ENOB_HUMAN	KAK2556406.1
OG0001492	Nvec	ENOA_HUMAN, ENOG_HUMAN, ENOB_HUMAN	NV2t013537002.1, NV2t013537003.1
OG0001492	Mmus	ENOA_HUMAN	ENOA_MOUSE
OG0001492	Mmus	ENOG_HUMAN	ENOG_MOUSE
OG0001492	Mmus	ENOB_HUMAN	ENOB_MOUSE
OG0001510	Acer	RCAN1_HUMAN, RCAN3_HUMAN, RCAN2_HUMAN	KAK2558085.1
OG0001510	Nvec	RCAN1_HUMAN, RCAN3_HUMAN, RCAN2_HUMAN	NV2t008579001.1, NV2t008579002.1
OG0001510	Mmus	RCAN1_HUMAN	RCAN1_MOUSE
OG0001510	Mmus	RCAN3_HUMAN	RCAN3_MOUSE
OG0001510	Mmus	RCAN2_HUMAN	RCAN2_MOUSE
OG0001218	Acer	KAP3_HUMAN, KAP2_HUMAN	KAK2574077.1, KAK2553879.1
OG0001218	Nvec	KAP3_HUMAN, KAP2_HUMAN	NV2t016897001.1, NV2t000208001.1, NV2t000208002.1, NV2t000208003.1
OG0001218	Mmus	KAP3_HUMAN	KAP3_MOUSE
OG0001218	Mmus	KAP2_HUMAN	KAP2_MOUSE
OG0001249	Acer	KIF28_HUMAN	KAK2559733.1, KAK2570031.1
OG0001249	Nvec	KIF28_HUMAN	NV2t004806001.1, NV2t011463002.1, NV2t011463001.1, NV2t011463003.1, NV2t011463004.1, NV2t011533001.1
OG0001249	Mmus	KIF28_HUMAN	KIF28_MOUSE
OG0001265	Acer	NDRG3_HUMAN, NDRG1_HUMAN, NDRG2_HUMAN, NDRG4_HUMAN	KAK2561946.1
OG0001265	Nvec	NDRG3_HUMAN, NDRG1_HUMAN, NDRG2_HUMAN, NDRG4_HUMAN	NV2t019548001.1
OG0001265	Mmus	NDRG3_HUMAN	NDRG3_MOUSE
OG0001265	Mmus	NDRG1_HUMAN	NDRG1_MOUSE
OG0001265	Mmus	NDRG2_HUMAN	NDRG2_MOUSE
OG0001265	Mmus	NDRG4_HUMAN	NDRG4_MOUSE
OG0001283	Nvec	DAZP1_HUMAN	NV2t023797001.1, NV2t023797002.1, NV2t023798003.1, NV2t023798002.1, NV2t023798001.1, NV2t023798004.1
OG0001283	Acer	DAZP1_HUMAN	KAK2564402.1, KAK2568429.1
OG0001283	Mmus	DAZP1_HUMAN	DAZP1_MOUSE
OG0001299	Acer	CNTRL_HUMAN	KAK2567007.1, KAK2567282.1
OG0001299	Nvec	CNTRL_HUMAN	NV2t025670001.1, NV2t025670004.1, NV2t025670005.1, NV2t025670002.1, NV2t025670003.1, NV2t025670006.1
OG0001299	Mmus	CNTRL_HUMAN	CNTRL_MOUSE
OG0001320	Acer	MAOM_HUMAN, MAON_HUMAN, MAOX_HUMAN	KAK2570809.1
OG0001320	Nvec	MAOM_HUMAN, MAON_HUMAN, MAOX_HUMAN	NV2t008665001.1, NV2t008665002.1, NV2t008665003.1
OG0001320	Mmus	MAOM_HUMAN	MAOM_MOUSE
OG0001320	Mmus	MAON_HUMAN	MAON_MOUSE
OG0001320	Mmus	MAOX_HUMAN	MAOX_MOUSE
OG0001335	Acer	ST32C_HUMAN, ST32A_HUMAN, ST32B_HUMAN	KAK2572629.1
OG0001335	Nvec	ST32C_HUMAN, ST32A_HUMAN, ST32B_HUMAN	NV2t018940003.1, NV2t018940002.1, NV2t018940001.1
OG0001335	Mmus	ST32C_HUMAN	ST32C_MOUSE
OG0001335	Mmus	ST32A_HUMAN	ST32A_MOUSE
OG0001335	Mmus	ST32B_HUMAN	ST32B_MOUSE
OG0001349	Acer	STX1B_HUMAN, STX1A_HUMAN, STX3_HUMAN, STX2_HUMAN	KAK2574338.1
OG0001349	Nvec	STX1B_HUMAN, STX1A_HUMAN, STX3_HUMAN, STX2_HUMAN	NV2t015963001.1
OG0001349	Mmus	STX1B_HUMAN	STX1B_MOUSE
OG0001349	Mmus	STX1A_HUMAN	STX1A_MOUSE
OG0001349	Mmus	STX3_HUMAN	STX3_MOUSE
OG0001349	Mmus	STX2_HUMAN	STX2_MOUSE
OG0001424	Acer	KITM_HUMAN	KAK2548134.1, KAK2548135.1
OG0001424	Nvec	KITM_HUMAN	NV2t004856003.1, NV2t004856001.1, NV2t004856005.1, NV2t004856004.1, NV2t004855001.1
OG0001424	Mmus	KITM_HUMAN	KITM_MOUSE
OG0001438	Acer	MARE3_HUMAN, MARE1_HUMAN	KAK2549724.1
OG0001438	Nvec	MARE3_HUMAN, MARE1_HUMAN	NV2t016311001.1, NV2t016311002.1, NV2t016311003.1, NV2t016311004.1
OG0001438	Mmus	MARE3_HUMAN	MARE3_MOUSE
OG0001438	Mmus	MARE1_HUMAN	MARE1_MOUSE
OG0001444	Nvec	WNT8B_HUMAN, WNT8A_HUMAN	NV2t005661001.1
OG0001444	Acer	WNT8B_HUMAN, WNT8A_HUMAN	KAK2560287.1, KAK2560076.1, KAK2550497.1, KAK2560080.1
OG0001444	Mmus	WNT8B_HUMAN	WNT8B_MOUSE
OG0001444	Mmus	WNT8A_HUMAN	WNT8A_MOUSE
OG0001460	Acer	DRAM1_HUMAN, DRAM2_HUMAN	KAK2569188.1, KAK2552617.1, KAK2566590.1
OG0001460	Nvec	DRAM1_HUMAN, DRAM2_HUMAN	NV2t003406001.1, NV2t022490001.1
OG0001460	Mmus	DRAM1_HUMAN	DRAM1_MOUSE
OG0001460	Mmus	DRAM2_HUMAN	DRAM2_MOUSE
OG0001478	Acer	HSF2_HUMAN, HSF4_HUMAN, HSF1_HUMAN	KAK2554769.1
OG0001478	Nvec	HSF2_HUMAN, HSF4_HUMAN, HSF1_HUMAN	NV2t005166001.1, NV2t005166002.1
OG0001478	Mmus	HSF2_HUMAN	HSF2_MOUSE
OG0001478	Mmus	HSF4_HUMAN	HSF4_MOUSE
OG0001478	Mmus	HSF1_HUMAN	HSF1_MOUSE
OG0001483	Acer	SNX2_HUMAN	KAK2555411.1
OG0001483	Nvec	SNX2_HUMAN	NV2t022846004.1, NV2t022846005.1, NV2t022846006.1, NV2t022846001.1, NV2t022846003.1, NV2t022846007.1
OG0001483	Mmus	SNX2_HUMAN	SNX2_MOUSE
OG0001499	Acer	CHD3_HUMAN, CHD4_HUMAN, CHD5_HUMAN	KAK2557310.1
OG0001499	Nvec	CHD3_HUMAN, CHD4_HUMAN, CHD5_HUMAN	NV2t013985003.1, NV2t013985001.1, NV2t013985002.1
OG0001499	Mmus	CHD4_HUMAN	CHD4_MOUSE
OG0001499	Mmus	CHD5_HUMAN	CHD5_MOUSE
OG0001515	Acer	PRD14_HUMAN	KAK2569681.1, KAK2558721.1, KAK2559822.1
OG0001515	Nvec	PRD14_HUMAN	NV2t012999001.1, NV2t001449001.1, NV2t001449002.1, NV2t006172001.1
OG0001515	Mmus	PRD14_HUMAN	PRD14_MOUSE
OG0001259	Acer	R3HD1_HUMAN, R3HD2_HUMAN, ARP21_HUMAN	KAK2561247.1
OG0001259	Nvec	R3HD1_HUMAN, R3HD2_HUMAN, ARP21_HUMAN	NV2t012664001.1, NV2t012664002.1, NV2t012664004.1, NV2t012664003.1
OG0001259	Mmus	R3HD2_HUMAN	R3HD2_MOUSE
OG0001259	Mmus	ARP21_HUMAN	ARP21_MOUSE
OG0001274	Acer	MAN1_HUMAN	KAK2563136.1
OG0001274	Nvec	MAN1_HUMAN	NV2t003130001.1, NV2t003130002.1, NV2t003130003.1, NV2t003130007.1, NV2t003130004.1, NV2t003130006.1, NV2t003130005.1
OG0001274	Mmus	MAN1_HUMAN	MAN1_MOUSE
OG0001314	Acer	ELAV1_HUMAN, ELAV3_HUMAN, ELAV4_HUMAN, ELAV2_HUMAN	KAK2569753.1
OG0001314	Nvec	ELAV1_HUMAN, ELAV3_HUMAN, ELAV4_HUMAN, ELAV2_HUMAN	NV2t000252001.1
OG0001314	Mmus	ELAV1_HUMAN	ELAV1_MOUSE
OG0001314	Mmus	ELAV3_HUMAN	ELAV3_MOUSE
OG0001314	Mmus	ELAV4_HUMAN	ELAV4_MOUSE
OG0001314	Mmus	ELAV2_HUMAN	ELAV2_MOUSE
OG0001331	Acer	2ABB_HUMAN, 2ABG_HUMAN, 2ABA_HUMAN, 2ABD_HUMAN	KAK2572223.1
OG0001331	Nvec	2ABB_HUMAN, 2ABG_HUMAN, 2ABA_HUMAN, 2ABD_HUMAN	NV2t017534001.1
OG0001331	Mmus	2ABB_HUMAN	2ABB_MOUSE
OG0001331	Mmus	2ABG_HUMAN	2ABG_MOUSE
OG0001331	Mmus	2ABA_HUMAN	2ABA_MOUSE
OG0001331	Mmus	2ABD_HUMAN	2ABD_MOUSE
OG0001344	Acer	INT10_HUMAN	KAK2573370.1
OG0001344	Nvec	INT10_HUMAN	NV2t022806006.1, NV2t022806004.1, NV2t022806007.1, NV2t022806002.1, NV2t022806003.1, NV2t022806001.1, NV2t022806005.1
OG0001344	Mmus	INT10_HUMAN	INT10_MOUSE
OG0001357	Nvec	HAOX1_HUMAN, HAOX2_HUMAN	NV2t014868001.1, NV2t025527001.1, NV2t025530001.1, NV2t025531001.1, NV2t025528001.1, NV2t025528002.1
OG0001357	Mmus	HAOX1_HUMAN	HAOX1_MOUSE
OG0001357	Mmus	HAOX2_HUMAN	HAOX2_MOUSE
OG0001373	Acer	CDK16_HUMAN, CDK18_HUMAN, CDK17_HUMAN	KAK2548923.1
OG0001373	Nvec	CDK16_HUMAN, CDK18_HUMAN, CDK17_HUMAN	NV2t000942001.1, NV2t000942002.1
OG0001373	Mmus	CDK16_HUMAN	CDK16_MOUSE
OG0001373	Mmus	CDK18_HUMAN	CDK18_MOUSE
OG0001373	Mmus	CDK17_HUMAN	CDK17_MOUSE
OG0001379	Acer	NEK3_HUMAN, NEK5_HUMAN, NEK1_HUMAN	KAK2567807.1
OG0001379	Nvec	NEK3_HUMAN, NEK5_HUMAN, NEK1_HUMAN	NV2t003524001.1, NV2t003524002.1
OG0001379	Mmus	NEK3_HUMAN	NEK3_MOUSE
OG0001379	Mmus	NEK5_HUMAN	NEK5_MOUSE
OG0001379	Mmus	NEK1_HUMAN	NEK1_MOUSE
OG0001395	Nvec	SMAD9_HUMAN, SMAD5_HUMAN, SMAD1_HUMAN	NV2t002977001.1
OG0001395	Acer	SMAD9_HUMAN, SMAD5_HUMAN, SMAD1_HUMAN	KAK2567758.1, KAK2567764.1
OG0001395	Mmus	SMAD9_HUMAN	SMAD9_MOUSE
OG0001395	Mmus	SMAD5_HUMAN	SMAD5_MOUSE
OG0001395	Mmus	SMAD1_HUMAN	SMAD1_MOUSE
OG0001419	Acer	ATS15_HUMAN, ATS1_HUMAN, ATS9_HUMAN, ATS20_HUMAN	KAK2547971.1
OG0001419	Nvec	ATS15_HUMAN, ATS1_HUMAN, ATS9_HUMAN, ATS20_HUMAN	NV2t000088001.1
OG0001419	Mmus	ATS15_HUMAN	ATS15_MOUSE
OG0001419	Mmus	ATS1_HUMAN	ATS1_MOUSE
OG0001419	Mmus	ATS9_HUMAN, ATS20_HUMAN	ATS20_MOUSE
OG0001466	Acer	TM198_HUMAN	KAK2553271.1, KAK2559756.1, KAK2570298.1
OG0001466	Nvec	TM198_HUMAN	NV2t024474001.1, NV2t024474002.1, NV2t004396001.1, NV2t010769001.1
OG0001466	Mmus	TM198_HUMAN	TM198_MOUSE
OG0001484	Acer	PDZ11_HUMAN, WHRN_HUMAN	KAK2555495.1
OG0001484	Nvec	PDZ11_HUMAN, WHRN_HUMAN	NV2t025420004.1, NV2t025420001.1, NV2t025420002.1, NV2t025420003.1
OG0001484	Mmus	PDZ11_HUMAN	PDZ11_MOUSE
OG0001484	Mmus	WHRN_HUMAN	WHRN_MOUSE
OG0001501	Acer	LRC41_HUMAN	KAK2557430.1
OG0001501	Nvec	LRC41_HUMAN	NV2t000290001.1, NV2t000290003.1, NV2t000290004.1, NV2t000290005.1, NV2t000290006.1, NV2t000290002.1
OG0001501	Mmus	LRC41_HUMAN	LRC41_MOUSE
OG0001517	Acer	AMD_HUMAN	KAK2559276.1
OG0001517	Nvec	AMD_HUMAN	NV2t023694004.1, NV2t023694001.1, NV2t023694003.1, NV2t023694002.1, NV2t023694005.1, NV2t023083001.1
OG0001517	Mmus	AMD_HUMAN	AMD_MOUSE
OG0001550	Acer	LIMS1_HUMAN, LIMS3_HUMAN, LIMS4_HUMAN, LIMS2_HUMAN	KAK2562819.1
OG0001550	Nvec	LIMS1_HUMAN, LIMS3_HUMAN, LIMS4_HUMAN, LIMS2_HUMAN	NV2t023622001.1, NV2t023622002.1
OG0001550	Mmus	LIMS1_HUMAN, LIMS3_HUMAN, LIMS4_HUMAN	LIMS1_MOUSE
OG0001550	Mmus	LIMS2_HUMAN	LIMS2_MOUSE
OG0001275	Acer	FAT2_HUMAN, FAT1_HUMAN, FAT3_HUMAN	KAK2563222.1
OG0001275	Nvec	FAT2_HUMAN, FAT1_HUMAN, FAT3_HUMAN	NV2t003143003.1, NV2t003143002.1, NV2t003143001.1, NV2t003144001.1
OG0001275	Mmus	FAT2_HUMAN	FAT2_MOUSE
OG0001275	Mmus	FAT1_HUMAN, FAT3_HUMAN	FAT3_MOUSE
OG0001292	Acer	GPSM1_HUMAN, GPSM2_HUMAN	KAK2565904.1
OG0001292	Nvec	GPSM1_HUMAN, GPSM2_HUMAN	NV2t024911004.1, NV2t024911005.1, NV2t024911003.1, NV2t024911001.1, NV2t024911002.1
OG0001292	Mmus	GPSM1_HUMAN	GPSM1_MOUSE
OG0001292	Mmus	GPSM2_HUMAN	GPSM2_MOUSE
OG0001306	Nvec	STAC3_HUMAN, STAC2_HUMAN, STAC_HUMAN	NV2t013332001.1, NV2t013332002.1
OG0001306	Acer	STAC3_HUMAN, STAC2_HUMAN, STAC_HUMAN	KAK2568451.1, KAK2568449.1
OG0001306	Mmus	STAC3_HUMAN	STAC3_MOUSE
OG0001306	Mmus	STAC2_HUMAN	STAC2_MOUSE
OG0001306	Mmus	STAC_HUMAN	STAC_MOUSE
OG0001321	Acer	MA1A1_HUMAN, MA1A2_HUMAN	KAK2570835.1
OG0001321	Nvec	MA1A1_HUMAN, MA1A2_HUMAN	NV2t008949002.1, NV2t008949001.1, NV2t008949003.1, NV2t008949004.1, NV2t008949005.1
OG0001321	Mmus	MA1A1_HUMAN	MA1A1_MOUSE
OG0001321	Mmus	MA1A2_HUMAN	MA1A2_MOUSE
OG0001334	Acer	SORC2_HUMAN, SORC3_HUMAN, SORC1_HUMAN	KAK2572594.1
OG0001334	Nvec	SORC2_HUMAN, SORC3_HUMAN, SORC1_HUMAN	NV2t017773001.1, NV2t017771001.1, NV2t017773002.1
OG0001334	Mmus	SORC2_HUMAN	SORC2_MOUSE
OG0001334	Mmus	SORC3_HUMAN	SORC3_MOUSE
OG0001334	Mmus	SORC1_HUMAN	SORC1_MOUSE
OG0001378	Nvec	S39A6_HUMAN, S39AA_HUMAN	NV2t011853001.1
OG0001378	Acer	S39A6_HUMAN, S39AA_HUMAN	KAK2565157.1, KAK2570368.1, KAK2570363.1, KAK2570369.1
OG0001378	Mmus	S39A6_HUMAN	S39A6_MOUSE
OG0001378	Mmus	S39AA_HUMAN	S39AA_MOUSE
OG0001382	Acer	HLTF_HUMAN	KAK2562999.1, KAK2562810.1, KAK2562863.1, KAK2562891.1, KAK2562864.1, KAK2562796.1
OG0001382	Nvec	HLTF_HUMAN	NV2t023757001.1
OG0001382	Mmus	HLTF_HUMAN	HLTF_MOUSE
OG0001397	Acer	DAPK2_HUMAN, DAPK3_HUMAN	KAK2559130.1
OG0001397	Nvec	DAPK2_HUMAN, DAPK3_HUMAN	NV2t023218001.1, NV2t023218002.1, NV2t023215001.1, NV2t023215002.1
OG0001397	Mmus	DAPK2_HUMAN	DAPK2_MOUSE
OG0001397	Mmus	DAPK3_HUMAN	DAPK3_MOUSE
OG0001420	Nvec	NEK2_HUMAN	NV2t011742001.1, NV2t011043001.1
OG0001420	Acer	NEK2_HUMAN	KAK2548000.1, KAK2553893.1, KAK2553895.1, KAK2554303.1, KAK2553998.1
OG0001420	Mmus	NEK2_HUMAN	NEK2_MOUSE
OG0001451	Acer	CDS2_HUMAN, CDS1_HUMAN	KAK2551831.1
OG0001451	Nvec	CDS2_HUMAN, CDS1_HUMAN	NV2t013924003.1, NV2t013924002.1, NV2t013924001.1, NV2t013924004.1
OG0001451	Mmus	CDS2_HUMAN	CDS2_MOUSE
OG0001451	Mmus	CDS1_HUMAN	CDS1_MOUSE
OG0001468	Acer	LDHB_HUMAN, LDHA_HUMAN, LDH6A_HUMAN, LDH6B_HUMAN, LDHC_HUMAN	KAK2553397.1
OG0001468	Mmus	LDHB_HUMAN	LDHB_MOUSE
OG0001468	Mmus	LDHA_HUMAN	LDHA_MOUSE
OG0001468	Mmus	LDH6A_HUMAN, LDH6B_HUMAN, LDHC_HUMAN	LDHC_MOUSE
