# SignalP-6.0	Organism: Eukarya	Timestamp: 20260616203250
# ID	Prediction	OTHER	SP(Sec/SPI)	CS Position
pdam_00019393-RA protein Name:"Protein of unknown function" AED:0.40 eAED:0.76 QI:0|0|0|1|0|0|4|0|213	OTHER	1.000000	0.000000	
pdam_00019392-RA protein Name:"Protein of unknown function" AED:0.42 eAED:0.77 QI:0|0|0|1|0|0|3|0|177	OTHER	1.000000	0.000000	
pdam_00019391-RA protein Name:"Protein of unknown function" AED:0.45 eAED:0.82 QI:0|0|0|1|0|0|2|0|104	OTHER	0.999991	0.000000	
pdam_00024485-RA protein Name:"Protein of unknown function" AED:0.35 eAED:0.35 QI:0|-1|0|1|-1|1|1|0|196	OTHER	1.000000	0.000000	
pdam_00024486-RA protein Name:"Similar to jockey\pol RNA-directed DNA polymerase from mobile element jockey (Drosophila funebris)" AED:0.36 eAED:0.40 QI:0|-1|0|1|-1|1|1|63|361	OTHER	1.000000	0.000000	
pdam_00024483-RA protein Name:"Similar to pif1 ATP-dependent DNA helicase PIF1 (Danio rerio)" AED:0.04 eAED:0.05 QI:0|0|0.33|1|0|0.33|3|0|1506	OTHER	1.000000	0.000000	
pdam_00024484-RA protein Name:"Protein of unknown function" AED:0.86 eAED:1.00 QI:0|0|0|0.11|0.75|0.66|9|0|213	OTHER	1.000000	0.000000	
pdam_00024487-RA protein Name:"Protein of unknown function" AED:0.46 eAED:0.46 QI:0|0|0|1|0|0|2|0|109	OTHER	1.000000	0.000000	
pdam_00026050-RA protein Name:"Protein of unknown function" AED:0.07 eAED:0.09 QI:0|0|0|1|0|0|2|0|118	OTHER	1.000000	0.000000	
pdam_00025765-RA protein Name:"Protein of unknown function" AED:0.26 eAED:0.26 QI:0|0|0|0.66|0|0|3|0|210	OTHER	1.000000	0.000000	
pdam_00019373-RA protein Name:"Similar to TH2 Bifunctional TH2 protein, mitochondrial (Arabidopsis thaliana)" AED:0.02 eAED:0.02 QI:0|0|0|1|0|0.5|2|0|354	OTHER	0.542203	0.457796	
pdam_00019362-RA protein Name:"Similar to SPSB3 SPRY domain-containing SOCS box protein 3 (Homo sapiens)" AED:0.07 eAED:0.07 QI:0|0|0.5|0.5|1|1|2|0|235	OTHER	1.000000	0.000000	
pdam_00019358-RA protein Name:"Similar to Actin-3 (Limulus polyphemus)" AED:0.09 eAED:0.09 QI:0|1|0.66|1|1|1|3|0|376	OTHER	1.000000	0.000000	
pdam_00019376-RA protein Name:"Similar to FGL2 Fibroleukin (Bos taurus)" AED:0.14 eAED:0.22 QI:0|0|0|1|0|0.16|6|0|458	OTHER	1.000000	0.000000	
pdam_00019381-RA protein Name:"Similar to ATF7IP Activating transcription factor 7-interacting protein 1 (Homo sapiens)" AED:0.27 eAED:0.27 QI:0|0|0|1|0|0.33|3|0|125	OTHER	1.000000	0.000000	
pdam_00019369-RA protein Name:"Similar to lin-41 Protein lin-41 (Caenorhabditis elegans)" AED:0.33 eAED:0.33 QI:0|0|0|0.25|1|1|4|0|450	OTHER	1.000000	0.000000	
pdam_00019380-RA protein Name:"Similar to NTHL1 Endonuclease III-like protein 1 (Bos taurus)" AED:0.29 eAED:0.33 QI:0|0|0|1|0|0.33|3|0|118	OTHER	1.000000	0.000000	
pdam_00019370-RA protein Name:"Protein of unknown function" AED:0.34 eAED:0.35 QI:0|0|0|1|0.33|0.75|4|0|133	OTHER	0.999993	0.000000	
pdam_00019371-RA protein Name:"Protein of unknown function" AED:0.36 eAED:0.37 QI:0|0|0|1|0|0.5|2|0|83	OTHER	1.000000	0.000000	
pdam_00019366-RA protein Name:"Similar to trim71 E3 ubiquitin-protein ligase TRIM71 (Xenopus tropicalis)" AED:0.42 eAED:0.42 QI:0|-1|0|1|-1|1|1|0|571	OTHER	1.000000	0.000000	
pdam_00019364-RA protein Name:"Protein of unknown function" AED:0.82 eAED:0.82 QI:0|0|0|0.33|1|1|3|0|78	OTHER	1.000000	0.000000	
pdam_00019356-RA protein Name:"Protein of unknown function" AED:0.84 eAED:1.00 QI:0|0|0|0.33|1|1|3|0|140	OTHER	1.000000	0.000000	
pdam_00019357-RA protein Name:"Similar to Actin, cytoplasmic (Pisaster ochraceus)" AED:0.05 eAED:0.05 QI:64|1|1|1|1|1|3|227|376	OTHER	1.000000	0.000000	
pdam_00019359-RA protein Name:"Similar to CYTH2 Cytohesin-2 (Chlorocebus aethiops)" AED:0.08 eAED:0.08 QI:126|1|1|1|0.83|0.76|13|1586|348	OTHER	1.000000	0.000000	
pdam_00019361-RA protein Name:"Similar to mical3a Protein-methionine sulfoxide oxidase mical3a (Danio rerio)" AED:0.10 eAED:0.10 QI:0|0.75|0.55|0.88|0.87|0.77|9|2661|261	OTHER	1.000000	0.000000	
pdam_00019355-RA protein Name:"Similar to Psmd12 26S proteasome non-ATPase regulatory subunit 12 (Mus musculus)" AED:0.13 eAED:0.13 QI:20|1|1|1|0.8|0.90|11|99|454	OTHER	1.000000	0.000000	
pdam_00019363-RA protein Name:"Similar to nhl-1 RING finger protein nhl-1 (Caenorhabditis elegans)" AED:0.17 eAED:0.18 QI:0|0|0|0.5|1|1|2|0|291	OTHER	1.000000	0.000000	
pdam_00019360-RA protein Name:"Similar to SPSB3 SPRY domain-containing SOCS box protein 3 (Homo sapiens)" AED:0.23 eAED:0.23 QI:260|1|1|1|1|1|3|953|292	OTHER	0.999995	0.000000	
pdam_00019375-RA protein Name:"Protein of unknown function" AED:0.22 eAED:0.24 QI:0|-1|0|1|-1|1|1|0|100	OTHER	1.000000	0.000000	
pdam_00019372-RA protein Name:"Similar to At3g16270 VHS domain-containing protein At3g16270 (Arabidopsis thaliana)" AED:0.24 eAED:0.24 QI:0|0.76|0.57|1|0.69|0.71|14|0|473	OTHER	1.000000	0.000000	
pdam_00019365-RA protein Name:"Similar to trim71 E3 ubiquitin-protein ligase TRIM71 (Xenopus tropicalis)" AED:0.36 eAED:0.36 QI:0|0|0|1|0.33|0.25|4|0|553	OTHER	1.000000	0.000000	
pdam_00019368-RA protein Name:"Protein of unknown function" AED:0.23 eAED:0.37 QI:0|0|0|0.66|0|0.33|3|0|186	SP	0.000192	0.999819	CS pos: 25-26. Pr: 0.9698
pdam_00019377-RA protein Name:"Similar to NTHL1 Endonuclease III-like protein 1 (Gallus gallus)" AED:0.39 eAED:0.39 QI:0|0|0|0.66|0|0.33|3|0|124	OTHER	1.000000	0.000000	
pdam_00019379-RA protein Name:"Protein of unknown function" AED:0.75 eAED:1.00 QI:0|0|0|0.5|0|0.5|2|0|71	OTHER	1.000000	0.000004	
pdam_00019367-RA protein Name:"Similar to trim71 E3 ubiquitin-protein ligase TRIM71 (Danio rerio)" AED:0.27 eAED:0.32 QI:0|0|0|1|0|0|5|0|930	OTHER	1.000000	0.000000	
pdam_00019353-RA protein Name:"Protein of unknown function" AED:0.37 eAED:0.37 QI:0|0|0|0.5|0|0|2|0|146	OTHER	0.999953	0.000000	
pdam_00019354-RA protein Name:"Protein of unknown function" AED:0.64 eAED:0.84 QI:0|0|0|0.6|0|0|5|0|136	OTHER	1.000000	0.000000	
pdam_00019378-RA protein Name:"Similar to NTHL1 Endonuclease III-like protein 1 (Gallus gallus)" AED:0.33 eAED:0.33 QI:0|0|0|1|0|0|2|0|108	OTHER	1.000000	0.000000	
pdam_00019374-RA protein Name:"Protein of unknown function" AED:0.35 eAED:0.35 QI:0|0|0|0.5|0|0|2|0|86	OTHER	1.000000	0.000000	
pdam_00019489-RA protein Name:"Similar to CTTNBP2 Cortactin-binding protein 2 (Ovis aries)" AED:0.00 eAED:0.00 QI:0|-1|0|1|-1|1|1|0|444	OTHER	1.000000	0.000000	
pdam_00019486-RA protein Name:"Similar to PKHD1L1 Fibrocystin-L (Homo sapiens)" AED:0.07 eAED:0.07 QI:0|0.25|0.11|0.96|0.93|0.96|59|0|6580	OTHER	0.999994	0.000000	
pdam_00019492-RA protein Name:"Protein of unknown function" AED:0.25 eAED:0.25 QI:0|0|0|0.5|1|1|2|0|295	OTHER	0.999994	0.000000	
pdam_00019494-RA protein Name:"Similar to MFSD12 Major facilitator superfamily domain-containing protein 12 (Homo sapiens)" AED:0.29 eAED:0.29 QI:0|0.88|0.6|1|0.44|0.4|10|0|399	OTHER	0.999966	0.000000	
pdam_00019490-RA protein Name:"Protein of unknown function" AED:0.41 eAED:0.41 QI:0|0.66|0.25|0.75|0.33|0.5|4|0|144	OTHER	0.999974	0.000000	
pdam_00019485-RA protein Name:"Protein of unknown function" AED:0.07 eAED:0.07 QI:187|1|1|1|1|1|8|946|371	OTHER	1.000000	0.000000	
pdam_00019487-RA protein Name:"Similar to Hemagglutinin/amebocyte aggregation factor (Limulus polyphemus)" AED:0.07 eAED:0.07 QI:102|0.75|0.8|1|0.5|0.6|5|126|200	SP	0.000150	0.999843	CS pos: 23-24. Pr: 0.9820
pdam_00019488-RA protein Name:"Similar to Stard7 StAR-related lipid transfer protein 7, mitochondrial (Mus musculus)" AED:0.16 eAED:0.16 QI:0|1|1|1|1|1|9|0|350	OTHER	0.999995	0.000000	
pdam_00019491-RA protein Name:"Similar to MFSD12 Major facilitator superfamily domain-containing protein 12 (Homo sapiens)" AED:0.20 eAED:0.20 QI:0|0.75|0.66|1|0.37|0.33|9|320|418	OTHER	1.000000	0.000007	
pdam_00019495-RA protein Name:"Protein of unknown function" AED:0.49 eAED:0.53 QI:0|0|0|0.75|0|0.25|4|0|216	OTHER	1.000000	0.000000	
pdam_00019493-RA protein Name:"Protein of unknown function" AED:0.79 eAED:0.79 QI:0|0|0|0.33|0.5|0|3|0|140	OTHER	0.868654	0.131331	
pdam_00020828-RA protein Name:"Protein of unknown function" AED:0.00 eAED:0.00 QI:0|1|0.8|1|0.75|0.8|5|40|154	OTHER	1.000000	0.000000	
pdam_00020826-RA protein Name:"Protein of unknown function" AED:0.09 eAED:0.09 QI:0|-1|0|1|-1|1|1|0|182	OTHER	0.999411	0.000580	
pdam_00020829-RA protein Name:"Similar to kinX Probable serine/threonine-protein kinase kinX (Dictyostelium discoideum)" AED:0.20 eAED:0.21 QI:0|0|0|0.85|0.16|0.14|7|0|475	OTHER	0.999993	0.000000	
pdam_00020815-RA protein Name:"Protein of unknown function" AED:0.25 eAED:0.26 QI:0|0|0|1|0|0.5|2|0|151	OTHER	0.999999	0.000000	
pdam_00020818-RA protein Name:"Protein of unknown function" AED:0.31 eAED:0.35 QI:0|0|0|0.25|0.66|0.75|4|0|192	OTHER	1.000000	0.000000	
pdam_00020814-RA protein Name:"Protein of unknown function" AED:0.41 eAED:0.41 QI:0|0|0|0.66|1|1|3|0|300	OTHER	0.999997	0.000000	
pdam_00020821-RA protein Name:"Protein of unknown function" AED:0.57 eAED:0.57 QI:0|0.2|0.16|0.83|0.6|0.66|6|0|119	OTHER	1.000000	0.000000	
pdam_00020820-RA protein Name:"Protein of unknown function" AED:0.03 eAED:0.03 QI:0|0|0|0.5|1|1|2|0|283	OTHER	1.000000	0.000000	
pdam_00020819-RA protein Name:"Similar to drkD Probable serine/threonine-protein kinase drkD (Dictyostelium discoideum)" AED:0.04 eAED:0.04 QI:0|1|0.5|1|1|1|2|0|446	OTHER	1.000000	0.000000	
pdam_00020817-RA protein Name:"Similar to drkD Probable serine/threonine-protein kinase drkD (Dictyostelium discoideum)" AED:0.16 eAED:0.16 QI:0|-1|0|1|-1|1|1|0|303	OTHER	1.000000	0.000000	
pdam_00020827-RA protein Name:"Protein of unknown function" AED:0.20 eAED:0.20 QI:0|-1|0|1|-1|1|1|0|120	OTHER	1.000000	0.000000	
pdam_00020813-RA protein Name:"Protein of unknown function" AED:0.20 eAED:0.20 QI:0|0|0|1|1|1|2|0|141	OTHER	1.000000	0.000000	
pdam_00020823-RA protein Name:"Similar to kinX Probable serine/threonine-protein kinase kinX (Dictyostelium discoideum)" AED:0.38 eAED:0.38 QI:0|0|0|1|1|1|2|0|402	OTHER	1.000000	0.000000	
pdam_00020822-RA protein Name:"Similar to Dab Protein disabled (Drosophila melanogaster)" AED:0.55 eAED:0.60 QI:0|0.4|0.36|0.72|0.5|0.72|11|0|313	OTHER	1.000000	0.000000	
pdam_00020825-RA protein Name:"Protein of unknown function" AED:0.23 eAED:0.24 QI:0|0|0|1|0|0|2|0|263	OTHER	1.000000	0.000000	
pdam_00020816-RA protein Name:"Protein of unknown function" AED:0.07 eAED:0.51 QI:0|0|0|1|0|0|2|0|181	OTHER	1.000000	0.000000	
pdam_00020824-RA protein Name:"Protein of unknown function" AED:0.45 eAED:0.56 QI:85|0|0|1|0|0|4|0|143	OTHER	1.000000	0.000000	
pdam_00025667-RA protein Name:"Similar to ATM Serine-protein kinase ATM (Homo sapiens)" AED:0.49 eAED:0.49 QI:0|0|0|0.5|0|0|2|0|76	OTHER	1.000000	0.000000	
pdam_00022524-RA protein Name:"Similar to TTC28 Tetratricopeptide repeat protein 28 (Homo sapiens)" AED:0.07 eAED:0.07 QI:0|0|0|1|1|1|2|0|1405	OTHER	1.000000	0.000000	
pdam_00022526-RA protein Name:"Protein of unknown function" AED:0.08 eAED:0.09 QI:0|-1|0|1|-1|1|1|0|94	OTHER	1.000000	0.000000	
pdam_00022525-RA protein Name:"Protein of unknown function" AED:0.16 eAED:0.16 QI:0|0|0|0.5|1|1|2|0|88	OTHER	0.999993	0.000000	
pdam_00022142-RA protein Name:"Protein of unknown function" AED:0.59 eAED:0.75 QI:0|-1|0|1|-1|1|1|0|112	OTHER	1.000000	0.000000	
pdam_00022141-RA protein Name:"Protein of unknown function" AED:0.16 eAED:0.16 QI:0|-1|0|1|-1|1|1|0|283	OTHER	0.999993	0.000000	
pdam_00023363-RA protein Name:"Similar to DZIP3 E3 ubiquitin-protein ligase DZIP3 (Homo sapiens)" AED:0.03 eAED:0.03 QI:0|-1|0|1|-1|1|1|0|525	OTHER	1.000000	0.000000	
pdam_00023360-RA protein Name:"Similar to NEGR1 Neuronal growth regulator 1 (Homo sapiens)" AED:0.03 eAED:0.06 QI:56|0.25|0|1|0.5|0.4|5|0|535	OTHER	0.999996	0.000000	
pdam_00023361-RA protein Name:"Similar to DZIP3 E3 ubiquitin-protein ligase DZIP3 (Homo sapiens)" AED:0.07 eAED:0.07 QI:0|0|0|0.88|0.12|0.11|9|0|4555	OTHER	1.000000	0.000000	
pdam_00023362-RA protein Name:"Similar to DZIP3 E3 ubiquitin-protein ligase DZIP3 (Homo sapiens)" AED:0.47 eAED:0.47 QI:0|0|0|1|0|0|2|0|351	OTHER	1.000000	0.000000	
pdam_00024430-RA protein Name:"Similar to Cthrc1 Collagen triple helix repeat-containing protein 1 (Rattus norvegicus)" AED:0.32 eAED:0.32 QI:46|1|1|1|1|1|3|528|226	SP	0.000180	0.999824	CS pos: 23-24. Pr: 0.9819
pdam_00024429-RA protein Name:"Similar to CTHRC1 Collagen triple helix repeat-containing protein 1 (Homo sapiens)" AED:0.40 eAED:0.40 QI:0|0.33|0|1|1|1|4|0|256	OTHER	0.999987	0.000000	
pdam_00024431-RA protein Name:"Protein of unknown function" AED:0.77 eAED:0.77 QI:0|0|0|0.5|0|0.5|2|0|118	OTHER	1.000000	0.000000	
pdam_00024428-RA protein Name:"Protein of unknown function" AED:0.55 eAED:0.55 QI:0|0|0|0.5|0|0|2|0|70	OTHER	0.999997	0.000000	
pdam_00025715-RA protein Name:"Protein of unknown function" AED:0.57 eAED:0.57 QI:0|0|0|1|1|1|2|0|281	OTHER	1.000000	0.000000	
pdam_00025714-RA protein Name:"Protein of unknown function" AED:0.48 eAED:0.49 QI:0|0|0|1|0|0|2|0|368	OTHER	1.000000	0.000000	
pdam_00023454-RA protein Name:"Protein of unknown function" AED:0.20 eAED:0.21 QI:64|0.2|0.16|1|0.8|0.83|6|0|251	OTHER	1.000000	0.000000	
pdam_00023458-RA protein Name:"Protein of unknown function" AED:0.13 eAED:0.22 QI:0|0|0|1|0.12|0|9|0|738	OTHER	1.000000	0.000000	
pdam_00023450-RA protein Name:"Protein of unknown function" AED:0.25 eAED:0.25 QI:53|0|0|0.83|0.4|0.16|6|0|205	OTHER	1.000000	0.000000	
pdam_00023459-RA protein Name:"Protein of unknown function" AED:0.38 eAED:0.38 QI:0|0|0|0.75|1|1|4|0|118	OTHER	1.000000	0.000000	
pdam_00023452-RA protein Name:"Protein of unknown function" AED:0.57 eAED:0.57 QI:0|0|0|0.25|1|1|4|0|161	OTHER	1.000000	0.000000	
pdam_00023456-RA protein Name:"Protein of unknown function" AED:0.62 eAED:0.62 QI:0|0|0|0.33|0.5|0.33|3|0|124	OTHER	1.000000	0.000000	
pdam_00023460-RA protein Name:"Protein of unknown function" AED:0.20 eAED:0.20 QI:132|1|0.66|1|0|0|3|0|121	OTHER	1.000000	0.000000	
pdam_00023455-RA protein Name:"Protein of unknown function" AED:0.30 eAED:0.31 QI:0|0|0|0.33|1|1|3|0|246	OTHER	0.999987	0.000000	
pdam_00023451-RA protein Name:"Protein of unknown function" AED:0.47 eAED:0.48 QI:0|0|0|0.28|0.33|0.57|7|0|460	OTHER	0.999998	0.000000	
pdam_00023453-RA protein Name:"Protein of unknown function" AED:0.65 eAED:0.65 QI:0|0|0|0.5|1|1|2|0|483	OTHER	0.999995	0.000000	
pdam_00023457-RA protein Name:"Protein of unknown function" AED:0.74 eAED:0.74 QI:0|0|0|0.5|0|0|2|0|135	OTHER	1.000000	0.000000	
pdam_00016146-RA protein Name:"Protein of unknown function" AED:0.00 eAED:0.00 QI:287|1|1|1|0|0.5|2|323|130	SP	0.000163	0.999827	CS pos: 32-33. Pr: 0.9798
pdam_00016145-RA protein Name:"Similar to RhoGAP100F Rho GTPase-activating protein 100F (Drosophila melanogaster)" AED:0.00 eAED:0.00 QI:0|-1|0|1|-1|1|1|0|375	OTHER	0.999999	0.000000	
pdam_00016142-RA protein Name:"Protein of unknown function" AED:0.08 eAED:0.08 QI:0|-1|0|1|-1|1|1|0|153	OTHER	1.000000	0.000000	
pdam_00016148-RA protein Name:"Similar to Npffr2 Neuropeptide FF receptor 2 (Mus musculus)" AED:0.11 eAED:0.11 QI:0|0|0.5|0.5|1|1|2|145|342	OTHER	1.000000	0.000000	
pdam_00016149-RA protein Name:"Similar to ARSJ Arylsulfatase J (Homo sapiens)" AED:0.16 eAED:0.16 QI:0|0.85|0.75|1|1|0.87|8|255|549	SP	0.025498	0.974545	CS pos: 40-41. Pr: 0.9278
pdam_00016143-RA protein Name:"Protein of unknown function" AED:0.17 eAED:0.17 QI:133|0.7|0.81|0.90|0.7|0.63|11|123|417	SP	0.000172	0.999822	CS pos: 17-18. Pr: 0.9601
pdam_00016137-RA protein Name:"Similar to ELF4 ETS-related transcription factor Elf-4 (Homo sapiens)" AED:0.21 eAED:0.21 QI:802|0.6|0.81|0.81|0.7|0.81|11|2208|482	OTHER	0.999990	0.000000	
pdam_00016151-RA protein Name:"Similar to ARSB Arylsulfatase B (Felis catus)" AED:0.35 eAED:0.35 QI:0|0|0|0.66|1|1|3|0|63	SP	0.000278	0.999728	CS pos: 19-20. Pr: 0.9794
pdam_00016139-RA protein Name:"Similar to Elovl4 Elongation of very long chain fatty acids protein 4 (Mus musculus)" AED:0.38 eAED:0.38 QI:78|0.77|0.8|1|0.44|0.5|10|885|288	OTHER	1.000000	0.000000	
pdam_00016141-RA protein Name:"Protein of unknown function" AED:0.06 eAED:0.06 QI:0|-1|0|1|-1|1|1|0|140	OTHER	1.000000	0.000000	
pdam_00016136-RA protein Name:"Similar to SRFR1 Suppressor of RPS4-RLD 1 (Arabidopsis thaliana)" AED:0.09 eAED:0.09 QI:0|0|0|1|0.85|0.88|36|0|1599	OTHER	1.000000	0.000000	
pdam_00016144-RA protein Name:"Protein of unknown function" AED:0.10 eAED:0.10 QI:0|0.55|0.3|1|0.55|0.4|10|445|1951	OTHER	0.999855	0.000191	
pdam_00016147-RA protein Name:"Similar to ddb1 DNA damage-binding protein 1 (Xenopus laevis)" AED:0.10 eAED:0.10 QI:0|0.89|0.86|1|0.89|0.89|29|980|1196	OTHER	0.999994	0.000000	
pdam_00016150-RA protein Name:"Similar to Arsb Arylsulfatase B (Mus musculus)" AED:0.14 eAED:0.14 QI:0|0.5|0.44|0.96|0.88|0.85|27|1122|1691	SP	0.059877	0.940141	CS pos: 45-46. Pr: 0.8975
pdam_00016138-RA protein Name:"Similar to Elovl4 Elongation of very long chain fatty acids protein 4 (Mus musculus)" AED:0.23 eAED:0.23 QI:0|0|0|0.83|0.6|0.5|6|0|278	OTHER	0.999992	0.000000	
pdam_00016140-RA protein Name:"Protein of unknown function" AED:0.61 eAED:0.61 QI:0|0|0|0.5|0|0|2|0|72	OTHER	0.999958	0.000000	
pdam_00025779-RA protein Name:"Protein of unknown function" AED:0.22 eAED:0.53 QI:0|0|0|1|0|0|2|0|156	OTHER	0.999977	0.000000	
pdam_00023303-RA protein Name:"Similar to trim71 E3 ubiquitin-protein ligase TRIM71 (Danio rerio)" AED:0.00 eAED:0.00 QI:0|-1|0|1|-1|1|1|0|734	OTHER	1.000000	0.000000	
pdam_00023305-RA protein Name:"Similar to POC1A POC1 centriolar protein homolog A (Homo sapiens)" AED:0.19 eAED:0.19 QI:0|0|0|1|0|0.33|3|0|116	OTHER	1.000000	0.000000	
pdam_00023309-RA protein Name:"Similar to nhl-1 RING finger protein nhl-1 (Caenorhabditis elegans)" AED:0.26 eAED:0.28 QI:0|0|0|1|0|0.16|6|0|924	OTHER	1.000000	0.000000	
pdam_00023307-RA protein Name:"Protein of unknown function" AED:0.46 eAED:0.46 QI:0|0|0|1|0|0.33|3|0|159	OTHER	1.000000	0.000000	
pdam_00023306-RA protein Name:"Protein of unknown function" AED:0.55 eAED:0.55 QI:0|0|0|0.33|1|1|3|0|205	OTHER	1.000000	0.000000	
pdam_00023302-RA protein Name:"Similar to ncl-1 B-box type zinc finger protein ncl-1 (Caenorhabditis elegans)" AED:0.17 eAED:0.17 QI:0|-1|0|1|-1|1|1|0|370	OTHER	0.833431	0.166574	
pdam_00023304-RA protein Name:"Protein of unknown function" AED:0.35 eAED:0.41 QI:0|0|0|0.33|0.8|0.83|6|0|167	OTHER	1.000000	0.000000	
pdam_00023310-RA protein Name:"Protein of unknown function" AED:0.84 eAED:0.84 QI:0|0|0|0.33|1|1|3|0|75	OTHER	1.000000	0.000000	
pdam_00023308-RA protein Name:"Similar to lin-41 Protein lin-41 (Caenorhabditis elegans)" AED:0.43 eAED:0.43 QI:0|0|0|1|0|0|3|0|261	OTHER	1.000000	0.000000	
pdam_00025885-RA protein Name:"Protein of unknown function" AED:0.02 eAED:1.00 QI:33|0|0|1|0|0|2|168|8	OTHER	0.999965	0.000034	
pdam_00022712-RA protein Name:"Similar to dpn Protein deadpan (Drosophila melanogaster)" AED:0.02 eAED:0.02 QI:20|1|1|1|1|1|3|659|192	OTHER	1.000000	0.000000	
pdam_00022710-RA protein Name:"Similar to opa1 Dynamin-like 120 kDa protein, mitochondrial (Danio rerio)" AED:0.17 eAED:0.17 QI:0|0.35|0.34|0.96|1|1|29|0|896	OTHER	1.000000	0.000000	
pdam_00022711-RA protein Name:"Protein of unknown function" AED:0.25 eAED:0.26 QI:0|0|0|0.33|1|1|3|0|215	OTHER	0.999997	0.000000	
pdam_00022707-RA protein Name:"Protein of unknown function" AED:0.50 eAED:0.50 QI:0|0|0|0.66|1|1|3|0|188	OTHER	1.000000	0.000000	
pdam_00022708-RA protein Name:"Similar to tp53 Cellular tumor antigen p53 (Oncorhynchus mykiss)" AED:0.07 eAED:0.07 QI:0|0.93|0.87|1|0.8|0.81|16|714|504	OTHER	1.000000	0.000000	
pdam_00022713-RA protein Name:"Protein of unknown function" AED:0.04 eAED:0.08 QI:0|-1|0|1|-1|1|1|0|261	OTHER	1.000000	0.000000	
pdam_00022709-RA protein Name:"Protein of unknown function" AED:0.23 eAED:0.23 QI:0|0.42|0.37|1|1|1|8|829|348	OTHER	1.000000	0.000000	
pdam_00026071-RA protein Name:"Protein of unknown function" AED:0.07 eAED:0.07 QI:0|-1|0|1|-1|0|1|0|123	OTHER	1.000000	0.000000	
pdam_00016352-RA protein Name:"Protein of unknown function" AED:0.02 eAED:0.02 QI:0|1|0.87|1|0.85|0.75|8|0|130	SP	0.000154	0.999836	CS pos: 26-27. Pr: 0.9771
pdam_00016363-RA protein Name:"Similar to Stk16 Serine/threonine-protein kinase 16 (Rattus norvegicus)" AED:0.04 eAED:0.04 QI:92|0.77|0.8|1|0.66|0.8|10|1707|296	OTHER	1.000000	0.000000	
pdam_00016344-RA protein Name:"Similar to HSP110 97 kDa heat shock protein (Strongylocentrotus franciscanus)" AED:0.14 eAED:0.14 QI:395|0.94|0.89|1|0.88|0.84|19|238|830	OTHER	1.000000	0.000000	
pdam_00016359-RA protein Name:"Similar to CCDC146 Coiled-coil domain-containing protein 146 (Homo sapiens)" AED:0.15 eAED:0.15 QI:0|0|0|1|1|1|20|0|948	OTHER	1.000000	0.000000	
pdam_00016343-RA protein Name:"Similar to Acy1 Aminoacylase-1 (Mus musculus)" AED:0.20 eAED:0.20 QI:0|0.92|1|1|0.92|1|15|0|371	OTHER	1.000000	0.000000	
pdam_00016346-RA protein Name:"Similar to RHO Rhodopsin (Loligo forbesi)" AED:0.13 eAED:0.26 QI:0|0|0|1|1|1|2|0|275	OTHER	1.000000	0.000000	
pdam_00016354-RA protein Name:"Protein of unknown function" AED:0.27 eAED:0.27 QI:0|0.33|0.25|0.5|1|1|4|0|139	SP	0.000150	0.999854	CS pos: 23-24. Pr: 0.9822
pdam_00016351-RA protein Name:"Protein of unknown function" AED:0.98 eAED:0.98 QI:0|0|0|0.2|1|1|5|0|101	OTHER	0.506070	0.493922	
pdam_00016357-RA protein Name:"Protein of unknown function" AED:0.00 eAED:0.00 QI:719|1|1|1|1|1|2|305|326	OTHER	1.000000	0.000000	
pdam_00016347-RA protein Name:"Similar to Taar7g Trace amine-associated receptor 7g (Rattus norvegicus)" AED:0.02 eAED:0.02 QI:0|-1|0|1|-1|1|1|0|355	OTHER	0.999991	0.000000	
pdam_00016356-RA protein Name:"Protein of unknown function" AED:0.02 eAED:0.02 QI:456|0.83|0.85|1|0.33|0.28|7|1931|285	SP	0.000192	0.999844	CS pos: 23-24. Pr: 0.9840
pdam_00016362-RA protein Name:"Protein of unknown function" AED:0.04 eAED:0.04 QI:669|1|1|1|0.5|0.8|5|380|188	OTHER	1.000000	0.000000	
pdam_00016355-RA protein Name:"Protein of unknown function" AED:0.06 eAED:0.06 QI:0|-1|0|1|-1|1|1|0|121	SP	0.000140	0.999873	CS pos: 19-20. Pr: 0.9863
pdam_00016358-RA protein Name:"Similar to pigeon Protein pigeon (Drosophila melanogaster)" AED:0.09 eAED:0.09 QI:0|0.97|0.92|1|0.84|0.89|39|1873|974	OTHER	1.000000	0.000000	
pdam_00016361-RA protein Name:"Similar to SEC24B Protein transport protein Sec24B (Homo sapiens)" AED:0.10 eAED:0.10 QI:155|0.92|0.93|0.96|0.89|0.93|29|1045|1221	OTHER	1.000000	0.000000	
pdam_00016360-RA protein Name:"Similar to Cacna2d3 Voltage-dependent calcium channel subunit alpha-2/delta-3 (Rattus norvegicus)" AED:0.12 eAED:0.12 QI:0|0.27|0.26|1|0.85|0.97|41|0|1075	SP	0.000150	0.999864	CS pos: 24-25. Pr: 0.9693
pdam_00016342-RA protein Name:"Similar to Hdac6 Histone deacetylase 6 (Mus musculus)" AED:0.15 eAED:0.16 QI:0|0.37|0.22|0.77|1|1|9|0|188	OTHER	1.000000	0.000000	
pdam_00016350-RA protein Name:"Protein of unknown function" AED:0.18 eAED:0.18 QI:267|1|0.75|1|0|0|4|0|204	SP	0.000143	0.999879	CS pos: 21-22. Pr: 0.9566
