Orthogroup	Mmus	Hsap
OG0001528	PTN18_MOUSE	PTN18_HUMAN
OG0001528	PTN12_MOUSE	PTN12_HUMAN
OG0001528	PTN22_MOUSE	PTN22_HUMAN
OG0001529	PTPR2_MOUSE	PTPR2_HUMAN
OG0001530	PTPRF_MOUSE	PTPRF_HUMAN
OG0001530	PTPRS_MOUSE	PTPRS_HUMAN
OG0001530	PTPRD_MOUSE	PTPRD_HUMAN
OG0001531	RAB5B_MOUSE	RAB5B_HUMAN
OG0001531	RAB5A_MOUSE	RAB5A_HUMAN
OG0001531	RAB5C_MOUSE	RAB5C_HUMAN
OG0001532	RCAN1_MOUSE	RCAN1_HUMAN
OG0001532	RCAN3_MOUSE	RCAN3_HUMAN
OG0001532	RCAN2_MOUSE	RCAN2_HUMAN
OG0001533	RCOR3_MOUSE	RCOR3_HUMAN
OG0001533	RCOR1_MOUSE	RCOR1_HUMAN
OG0001534	RETN_MOUSE	RETN_HUMAN
OG0001534	RETNB_MOUSE, RETNA_MOUSE, RETNG_MOUSE	RETNB_HUMAN
OG0001535	RFOX3_MOUSE	RFOX3_HUMAN
OG0001535	RFOX2_MOUSE	RFOX2_HUMAN
OG0001535	RFOX1_MOUSE	RFOX1_HUMAN
OG0001536	RGPS1_MOUSE	RGPS1_HUMAN
OG0001536	RGPS2_MOUSE	RGPS2_HUMAN
OG0001537	RGS5_MOUSE	RGS5_HUMAN
OG0001537	RGS8_MOUSE	RGS8_HUMAN
OG0001537	RGS2_MOUSE	RGS2_HUMAN
OG0001537	RGS1_MOUSE	RGS21_HUMAN, RGS1_HUMAN
OG0001538	RHOB_MOUSE	RHOB_HUMAN
OG0001538	RHOC_MOUSE	RHOC_HUMAN
OG0001538	RHOA_MOUSE	RHOA_HUMAN
OG0001539	RIMB2_MOUSE	RIMB2_HUMAN
OG0001539	RIMB1_MOUSE	RIMB1_HUMAN
OG0001540	ROBO3_MOUSE	ROBO3_HUMAN
OG0001540	ROBO2_MOUSE	ROBO2_HUMAN
OG0001540	ROBO1_MOUSE	ROBO1_HUMAN
OG0001541	RPAP1_MOUSE	RPAP1_HUMAN
OG0001542	RSAD1_MOUSE	RSAD1_HUMAN
OG0001543	RSH6A_MOUSE	RSH6A_HUMAN
OG0001543	RSH4A_MOUSE	RSH4A_HUMAN
OG0001544	S12A4_MOUSE	S12A4_HUMAN
OG0001544	S12A6_MOUSE	S12A6_HUMAN
OG0001544	S12A5_MOUSE	S12A5_HUMAN
OG0001544	S12A7_MOUSE	S12A7_HUMAN
OG0001545	S41A3_MOUSE	S41A3_HUMAN
OG0001545	S41A2_MOUSE	S41A2_HUMAN
OG0001545	S41A1_MOUSE	S41A1_HUMAN
OG0001546	SAHH2_MOUSE	SAHH2_HUMAN
OG0001546	SAHH3_MOUSE	SAHH3_HUMAN
OG0001547	SAR1A_MOUSE	SAR1A_HUMAN
OG0001547	SAR1B_MOUSE	SAR1B_HUMAN
OG0001548	SAT2_MOUSE	SAT2_HUMAN
OG0001548	SAT1_MOUSE	SAT1_HUMAN
OG0001548	SATL1_MOUSE	SATL1_HUMAN
OG0001549	SCD2_MOUSE, ACOD1_MOUSE, SCD3_MOUSE	SCD_HUMAN
OG0001549	SCD4_MOUSE	SCD5_HUMAN
OG0001551	SCMC2_MOUSE	SCMC2_HUMAN
OG0001551	SCMC1_MOUSE	SCMC1_HUMAN
OG0001551	SCMC3_MOUSE	SCMC3_HUMAN
OG0001552	SDK2_MOUSE	SDK2_HUMAN
OG0001552	SDK1_MOUSE	SDK1_HUMAN
OG0001553	SERC1_MOUSE	SERC1_HUMAN
OG0001553	SERC3_MOUSE	SERC3_HUMAN
OG0001554	SETD2_MOUSE	SETD2_HUMAN
OG0001555	SFRP2_MOUSE	SFRP2_HUMAN
OG0001555	SFRP5_MOUSE	SFRP5_HUMAN
OG0001555	SFRP1_MOUSE	SFRP1_HUMAN
OG0001556	SGCG_MOUSE	SGCG_HUMAN
OG0001556	SGCD_MOUSE	SGCD_HUMAN
OG0001556	SGCZ_MOUSE	SGCZ_HUMAN
OG0001557	SH3G3_MOUSE	SH3G3_HUMAN
OG0001557	SH3G2_MOUSE	SH3G2_HUMAN
OG0001557	SH3G1_MOUSE	SH3G1_HUMAN
OG0001558	SL2A8_MOUSE	SL2A8_HUMAN
OG0001559	SMA2L_MOUSE	SMA2L_HUMAN
OG0001560	SNG3_MOUSE	SNG3_HUMAN
OG0001560	SNG1_MOUSE	SNG1_HUMAN
OG0001560	SNG2_MOUSE	SNG2L_HUMAN, SNG2_HUMAN
OG0001561	SNX32_MOUSE	SNX32_HUMAN
OG0001561	SNX5_MOUSE	SNX5_HUMAN
OG0001561	SNX6_MOUSE	SNX6_HUMAN
OG0001562	SPIN4_MOUSE	SPIN4_HUMAN
OG0001562	SPI2C_MOUSE, SSTY1_MOUSE	SPI2A_HUMAN, SPI2B_HUMAN
OG0001562	SPIN1_MOUSE	SPIN3_HUMAN, SPIN1_HUMAN
OG0001564	STAC3_MOUSE	STAC3_HUMAN
OG0001564	STAC2_MOUSE	STAC2_HUMAN
OG0001564	STAC_MOUSE	STAC_HUMAN
OG0001565	STMN4_MOUSE	STMN4_HUMAN
OG0001565	STMN1_MOUSE	STMN1_HUMAN
OG0001565	STMN2_MOUSE	STMN2_HUMAN
OG0001565	STMN3_MOUSE	STMN3_HUMAN
OG0001566	STR6L_MOUSE, STRA6_MOUSE	STRA6_HUMAN
OG0001567	SYN3_MOUSE	SYN3_HUMAN
OG0001567	SYN1_MOUSE	SYN1_HUMAN
OG0001567	SYN2_MOUSE	SYN2_HUMAN
OG0001568	TADA1_MOUSE	TADA1_HUMAN
OG0001569	TAOK3_MOUSE	TAOK3_HUMAN
OG0001569	TAOK1_MOUSE	TAOK1_HUMAN
OG0001570	TBC20_MOUSE	TBC20_HUMAN
OG0001571	TET1_MOUSE	TET1_HUMAN
OG0001571	TET3_MOUSE	TET3_HUMAN
OG0001571	TET2_MOUSE	TET2_HUMAN
OG0001572	TGIF2_MOUSE	TGIF2_HUMAN
OG0001572	TGIF1_MOUSE	TGIF1_HUMAN
OG0001573	TKT_MOUSE	TKT_HUMAN
OG0001573	TKTL1_MOUSE	TKTL1_HUMAN
OG0001573	TKTL2_MOUSE	TKTL2_HUMAN
OG0001574	TM63C_MOUSE	TM63C_HUMAN
OG0001574	TM63B_MOUSE	TM63B_HUMAN
OG0001574	TM63A_MOUSE	TM63A_HUMAN
OG0001575	TMT1B_MOUSE	TMT1A_HUMAN, TMT1B_HUMAN
OG0001576	TOIP2_MOUSE	TOIP2_HUMAN
OG0001576	TOIP1_MOUSE	TOIP1_HUMAN
OG0001577	TRAK1_MOUSE	TRAK2_HUMAN, TRAK1_HUMAN
OG0001578	TR34A_MOUSE, TR34B_MOUSE	TRI34_HUMAN
OG0001578	TRIM6_MOUSE	TRIM6_HUMAN
OG0001578	TR12A_MOUSE, TR30A_MOUSE	TRIM5_HUMAN
OG0001579	TSN13_MOUSE	TSN13_HUMAN
OG0001579	TSN31_MOUSE	TSN31_HUMAN
OG0001580	TTC12_MOUSE	TTC12_HUMAN
OG0001581	TXLNB_MOUSE	TXLNB_HUMAN
OG0001581	TXLNA_MOUSE	TXLNA_HUMAN
OG0001581	TXLNG_MOUSE	TXNG2_HUMAN, TXLNG_HUMAN
OG0001582	UBA7_MOUSE	UBA7_HUMAN
OG0001582	UBA1Y_MOUSE, UBA1_MOUSE	UBA1_HUMAN
OG0001583	UN13C_MOUSE	UN13C_HUMAN
OG0001583	UN13A_MOUSE	UN13A_HUMAN
OG0001583	UN13B_MOUSE	UN13B_HUMAN
OG0001584	UN93A_MOUSE	UN93A_HUMAN
OG0001585	USH2A_MOUSE	USH2A_HUMAN
OG0001586	VIP2_MOUSE	VIP2_HUMAN
OG0001586	VIP1_MOUSE	VIP1_HUMAN
OG0001587	VWA1_MOUSE	VWA1_HUMAN
OG0001588	ZFP3_MOUSE	ZFP3_HUMAN
OG0001588	ZN260_MOUSE	ZN818_HUMAN, ZNF16_HUMAN, ZN843_HUMAN, ZN497_HUMAN, ZN137_HUMAN, ZN260_HUMAN
OG0001589	ZHANG_MOUSE	ZHANG_HUMAN
OG0001590	ZN746_MOUSE	ZN746_HUMAN, ZN767_HUMAN, ZN212_HUMAN, ZN783_HUMAN, ZN777_HUMAN, ZN282_HUMAN, ZN398_HUMAN, ZN425_HUMAN
OG0001655	TNR6_MOUSE	TNR6_HUMAN
OG0001656	TBA1A_MOUSE	TBA1A_HUMAN
OG0001656	TBA1B_MOUSE	TBA1B_HUMAN
OG0001656	TBA1C_MOUSE	TBA1C_HUMAN
OG0001657	MK07_MOUSE	MK07_HUMAN
OG0001658	MK01_MOUSE	MK01_HUMAN
OG0001658	MK03_MOUSE	MK03_HUMAN
OG0001659	MMP25_MOUSE	MMP25_HUMAN
OG0001661	CD53_MOUSE	CD53_HUMAN
OG0001661	TSN9_MOUSE	TSN9_HUMAN
OG0001661	TSN4_MOUSE	TSN4_HUMAN
OG0001662	SUSD2_MOUSE	SUSD2_HUMAN
OG0001663	NOTC1_MOUSE	NOTC1_HUMAN
OG0001663	NOTC3_MOUSE	NOTC3_HUMAN
OG0001664	TFPI1_MOUSE	TFPI1_HUMAN
OG0001665	AT10A_MOUSE	AT10A_HUMAN
OG0001665	AT10B_MOUSE	AT10B_HUMAN
OG0001665	AT10D_MOUSE	AT10D_HUMAN
OG0001666	HSP72_MOUSE	HSP72_HUMAN
OG0001666	HSP7C_MOUSE	HSP7C_HUMAN
OG0001667	NKX26_MOUSE	NKX26_HUMAN
OG0001667	NKX25_MOUSE	NKX25_HUMAN
OG0001667	NKX23_MOUSE	NKX23_HUMAN
OG0001668	GLT13_MOUSE	GLT13_HUMAN
OG0001668	GALT1_MOUSE	GALT1_HUMAN
OG0001669	SOX2_MOUSE	SOX2_HUMAN
OG0001669	SOX3_MOUSE	SOX3_HUMAN
OG0001669	SOX1_MOUSE	SOX1_HUMAN
OG0001670	SOX18_MOUSE	SOX18_HUMAN
OG0001670	SOX7_MOUSE	SOX7_HUMAN
OG0001670	SOX17_MOUSE	SOX17_HUMAN
OG0001671	RSRC2_MOUSE	RSRC2_HUMAN
OG0001672	FOXA1_MOUSE	FOXA1_HUMAN
OG0001672	FOXA2_MOUSE	FOXA2_HUMAN
OG0001673	FOXL1_MOUSE	FOXL1_HUMAN
OG0001673	FOXI2_MOUSE	FOXI2_HUMAN
OG0001674	RAB13_MOUSE	RAB13_HUMAN
OG0001674	RAB8B_MOUSE	RAB8B_HUMAN
OG0001674	RAB8A_MOUSE	RAB8A_HUMAN
OG0001675	ALX3_MOUSE	ALX3_HUMAN
OG0001675	ALX1_MOUSE	ALX1_HUMAN
OG0001675	ALX4_MOUSE	ALX4_HUMAN
OG0001676	ANKL1_MOUSE	ANKL1_HUMAN
OG0001677	GBG10_MOUSE	GBG10_HUMAN
OG0001677	GBG5_MOUSE	GBG5B_HUMAN, GBG5_HUMAN
OG0001678	ACV1C_MOUSE	ACV1C_HUMAN
OG0001678	ACV1B_MOUSE	ACV1B_HUMAN
OG0001678	TGFR1_MOUSE	TGFR1_HUMAN
OG0001679	BAG6_MOUSE	BAG6_HUMAN
OG0001680	LRP6_MOUSE	LRP6_HUMAN
OG0001680	LRP5_MOUSE	LRP5_HUMAN
OG0001681	LRP2_MOUSE	LRP2_HUMAN
OG0001681	LRP1_MOUSE	LRP1_HUMAN
OG0001681	LRP1B_MOUSE	LRP1B_HUMAN
OG0001682	ERI3_MOUSE	ERI3_HUMAN
OG0001682	ERI2_MOUSE	ERI2_HUMAN
OG0001683	KCNH3_MOUSE	KCNH3_HUMAN
OG0001683	KCNH8_MOUSE	KCNH4_HUMAN, KCNH8_HUMAN
OG0001684	NET1_MOUSE	NET1_HUMAN
OG0001684	NET3_MOUSE	NET3_HUMAN
OG0001685	TSSK2_MOUSE	TSSK2_HUMAN
OG0001685	TSSK1_MOUSE	TSSK1_HUMAN
OG0001685	TSSK3_MOUSE	TSSK3_HUMAN
OG0001686	COR2B_MOUSE	COR2B_HUMAN
OG0001686	COR2A_MOUSE	COR2A_HUMAN
OG0001687	ROAA_MOUSE	ROAA_HUMAN
OG0001687	HNRDL_MOUSE	HNRDL_HUMAN
OG0001687	HNRPD_MOUSE	HNRPD_HUMAN
OG0001688	MPP3_MOUSE	MPP3_HUMAN
OG0001688	MPP7_MOUSE	MPP7_HUMAN
OG0001689	RIT1_MOUSE	RIT1_HUMAN
OG0001689	RIT2_MOUSE	RIT2_HUMAN
OG0001690	INSR_MOUSE	INSR_HUMAN
OG0001690	INSRR_MOUSE	INSRR_HUMAN
OG0001690	IGF1R_MOUSE	IGF1R_HUMAN
OG0001691	KC1D_MOUSE	KC1D_HUMAN
OG0001691	KC1E_MOUSE	KC1E_HUMAN
OG0001692	GDF7_MOUSE	GDF7_HUMAN
OG0001692	GDF5_MOUSE	GDF5_HUMAN
OG0001692	GDF6_MOUSE	GDF6_HUMAN
OG0001693	AT2L2_MOUSE	AT2L2_HUMAN
OG0001693	AT2L1_MOUSE	AT2L1_HUMAN
OG0001694	TNR26_MOUSE, TNR22_MOUSE, TNR23_MOUSE, CD27_MOUSE	CD27_HUMAN
OG0001695	HIF3A_MOUSE	HIF3A_HUMAN
OG0001695	HIF1A_MOUSE	HIF1A_HUMAN
OG0001695	EPAS1_MOUSE	EPAS1_HUMAN
OG0001696	MYO1B_MOUSE	MYO1B_HUMAN
OG0001696	MYO1A_MOUSE	MYO1A_HUMAN
OG0001697	PPR3E_MOUSE	PPR3D_HUMAN, PPR3E_HUMAN
OG0001698	2A5E_MOUSE	2A5E_HUMAN
OG0001698	2A5A_MOUSE	2A5A_HUMAN
OG0001698	2A5B_MOUSE	2A5B_HUMAN
OG0001699	DDX3L_MOUSE, DDX3X_MOUSE	DDX3X_HUMAN
OG0001699	DDX3Y_MOUSE	DDX3Y_HUMAN
OG0001700	E2AK4_MOUSE	E2AK4_HUMAN
OG0001701	FANCG_MOUSE	FANCG_HUMAN
OG0001703	HIG1B_MOUSE	HIG1B_HUMAN
OG0001703	HIG1A_MOUSE	HIG1A_HUMAN
OG0001703	HIG1C_MOUSE	HIG1C_HUMAN
OG0001704	SMAD9_MOUSE	SMAD9_HUMAN
OG0001704	SMAD5_MOUSE	SMAD5_HUMAN
OG0001704	SMAD1_MOUSE	SMAD1_HUMAN
OG0001706	ABCA4_MOUSE	ABCA4_HUMAN
OG0001706	ABCA1_MOUSE	ABCA1_HUMAN
OG0001706	ABCA7_MOUSE	ABCA7_HUMAN
OG0001707	INVS_MOUSE	INVS_HUMAN
OG0001708	DNER_MOUSE	DNER_HUMAN
OG0001709	PHC1_MOUSE	PHC1_HUMAN
OG0001709	PHC3_MOUSE	PHC3_HUMAN
OG0001709	PHC2_MOUSE	PHC2_HUMAN
OG0001710	PLK5_MOUSE	PLK5_HUMAN
OG0001710	PLK2_MOUSE	PLK2_HUMAN
OG0001710	PLK3_MOUSE	PLK3_HUMAN
OG0001711	PP1G_MOUSE	PP1G_HUMAN
OG0001711	PP1A_MOUSE	PP1A_HUMAN
OG0001712	SP3_MOUSE	SP3_HUMAN
OG0001712	SP4_MOUSE	SP4_HUMAN
OG0001712	SP1_MOUSE	SP1_HUMAN
OG0001713	TRXR3_MOUSE	TRXR3_HUMAN
OG0001713	TRXR1_MOUSE	TRXR1_HUMAN
OG0001714	ASMT_MOUSE	ASMT_HUMAN
OG0001715	DHB12_MOUSE	DHB12_HUMAN
OG0001716	SEPT1_MOUSE	SEPT1_HUMAN
OG0001716	SEPT4_MOUSE, SEPT5_MOUSE	SEPT5_HUMAN
OG0001717	TYB4_MOUSE	TYB4Y_HUMAN, TYB4_HUMAN, TB15A_HUMAN, TB15B_HUMAN, TB15C_HUMAN
OG0001718	ETV6_MOUSE	ETV6_HUMAN
OG0001719	3BP2_MOUSE	3BP2_HUMAN
OG0001720	A4_MOUSE	A4_HUMAN
OG0001720	APLP1_MOUSE	APLP1_HUMAN
OG0001720	APLP2_MOUSE	APLP2_HUMAN
OG0001721	AADAT_MOUSE	AADAT_HUMAN
OG0001722	ABHD2_MOUSE	ABHD2_HUMAN
OG0001723	ABLM3_MOUSE	ABLM3_HUMAN
OG0001723	ABLM2_MOUSE	ABLM2_HUMAN
OG0001723	ABLM1_MOUSE	ABLM1_HUMAN
OG0001724	ADA18_MOUSE	ADA18_HUMAN
OG0001724	ADAM2_MOUSE	ADAM2_HUMAN
OG0001724	ADA32_MOUSE	ADA32_HUMAN
OG0001725	ADCYA_MOUSE	ADCYA_HUMAN
OG0001726	AGRA3_MOUSE	AGRA3_HUMAN
OG0001726	AGRA1_MOUSE	AGRA1_HUMAN
OG0001726	AGRA2_MOUSE	AGRA2_HUMAN
OG0001727	AKAP9_MOUSE	AKAP9_HUMAN
OG0001728	AKNA_MOUSE	AKND1_HUMAN, AKNA_HUMAN
OG0001729	ALDOB_MOUSE	ALDOB_HUMAN
OG0001729	ALDOC_MOUSE	ALDOC_HUMAN
OG0001729	ALDOA_MOUSE	ALDOA_HUMAN
OG0001730	AMOL1_MOUSE	AMOL1_HUMAN
OG0001730	AMOL2_MOUSE	AMOL2_HUMAN
OG0001730	AMOT_MOUSE	AMOT_HUMAN
OG0001731	ANR17_MOUSE	ANKH1_HUMAN, ANR17_HUMAN
OG0001732	AP1S3_MOUSE	AP1S3_HUMAN
OG0001732	AP1S1_MOUSE	AP1S1_HUMAN
OG0001732	AP1S2_MOUSE	AP1S2_HUMAN
OG0001733	APCL_MOUSE	APCL_HUMAN
OG0001733	APC_MOUSE	APC_HUMAN
OG0001734	PNKP_MOUSE	PNKP_HUMAN
OG0001734	APTX_MOUSE	APTX_HUMAN
OG0001735	ARHG2_MOUSE	ARHG2_HUMAN
OG0001735	ARG28_MOUSE	ARG28_HUMAN
OG0001735	ARHGI_MOUSE	ARHGI_HUMAN
OG0001736	ARGAL_MOUSE	ARGAL_HUMAN
OG0001736	ARHGA_MOUSE	ARHGA_HUMAN
OG0001737	ARH37_MOUSE	ARH37_HUMAN
OG0001737	ARH38_MOUSE	ARH38_HUMAN
OG0001737	DNMBP_MOUSE	DNMBP_HUMAN
OG0001738	ARHG3_MOUSE	ARHG3_HUMAN
OG0001738	ARHG8_MOUSE	ARHG8_HUMAN
OG0001739	ARI5A_MOUSE	ARI5A_HUMAN
OG0001739	ARI5B_MOUSE	ARI5B_HUMAN
OG0001740	ARK72_MOUSE	ARK72_HUMAN, ARK73_HUMAN, ARK74_HUMAN
OG0001741	ARL5B_MOUSE	ARL5B_HUMAN
OG0001741	ARL5C_MOUSE	ARL5C_HUMAN
OG0001741	ARL5A_MOUSE	ARL5A_HUMAN
OG0001743	ARNT2_MOUSE	ARNT2_HUMAN
OG0001743	ARNT_MOUSE	ARNT_HUMAN
OG0001744	ARRB2_MOUSE	ARRB2_HUMAN
OG0001744	ARRC_MOUSE	ARRC_HUMAN
OG0001744	ARRB1_MOUSE	ARRB1_HUMAN
OG0001745	IASPP_MOUSE	IASPP_HUMAN
OG0001745	ASPP2_MOUSE	ASPP2_HUMAN
OG0001745	ASPP1_MOUSE	ASPP1_HUMAN
OG0001746	AT11B_MOUSE	AT11B_HUMAN
OG0001746	AT11C_MOUSE	AT11C_HUMAN
OG0001746	AT11A_MOUSE	AT11A_HUMAN
OG0001747	AT5G2_MOUSE	AT5G2_HUMAN
OG0001747	AT5G3_MOUSE	AT5G3_HUMAN
OG0001747	AT5G1_MOUSE	AT5G1_HUMAN
OG0001748	AURKA_MOUSE	AURKA_HUMAN
OG0001748	AURKB_MOUSE	AURKB_HUMAN
OG0001748	AURKC_MOUSE	AURKC_HUMAN
OG0001749	AVR2B_MOUSE	AVR2B_HUMAN
OG0001749	AVR2A_MOUSE	AVR2A_HUMAN
OG0001750	BACD1_MOUSE	BACD1_HUMAN
OG0001750	BACD2_MOUSE	BACD2_HUMAN
OG0001750	BACD3_MOUSE	BACD3_HUMAN
OG0001751	SH2D3_MOUSE	SH2D3_HUMAN
OG0001751	BCAR3_MOUSE	BCAR3_HUMAN
OG0001752	TJAP1_MOUSE	TJAP1_HUMAN
OG0001752	BEGIN_MOUSE	BEGIN_HUMAN
OG0001753	BFAR_MOUSE	BFAR_HUMAN
OG0001754	BICRL_MOUSE	BICRL_HUMAN
OG0001754	BICRA_MOUSE	BICRA_HUMAN
OG0001755	NLRC4_MOUSE	NLRC4_HUMAN
OG0001755	BIR1B_MOUSE, BIR1A_MOUSE, BIR1E_MOUSE, BIR1F_MOUSE, BIR1G_MOUSE	BIRC1_HUMAN
OG0001756	BRMS1_MOUSE	BRMS1_HUMAN
OG0001756	BRM1L_MOUSE	BRM1L_HUMAN
OG0001757	BRWD3_MOUSE	BRWD3_HUMAN
OG0001757	PHIP_MOUSE	PHIP_HUMAN
OG0001757	BRWD1_MOUSE	BRWD1_HUMAN
OG0001758	BTK_MOUSE	BTK_HUMAN
OG0001758	ITK_MOUSE	ITK_HUMAN
OG0001758	TEC_MOUSE	TEC_HUMAN
OG0001759	CAN2_MOUSE	CAN2_HUMAN
OG0001759	CAN8_MOUSE	CAN8_HUMAN
OG0001759	CAN11_MOUSE	CAN11_HUMAN
OG0001759	CAN1_MOUSE	CAN1_HUMAN
OG0001760	CANB1_MOUSE	CANB1_HUMAN
OG0001760	CANB2_MOUSE	CANB2_HUMAN
OG0001761	GVIN1_MOUSE	GVIN1_HUMAN
OG0001761	URGCP_MOUSE	CARD6_HUMAN, URGCP_HUMAN
OG0001762	CATA_MOUSE	CATA_HUMAN
OG0001763	CAV1_MOUSE	CAV1_HUMAN
OG0001763	CAV3_MOUSE	CAV3_HUMAN
OG0001764	CBLC_MOUSE	CBLC_HUMAN
OG0001764	CBL_MOUSE	CBL_HUMAN
OG0001764	CBLB_MOUSE	CBLB_HUMAN
OG0001765	CBPC4_MOUSE	CBPC4_HUMAN
OG0001765	CBPC1_MOUSE	CBPC1_HUMAN
OG0001766	CBPC3_MOUSE	CBPC3_HUMAN
OG0001766	CBPC2_MOUSE	CBPC2_HUMAN
OG0001767	CBX1_MOUSE	CBX1_HUMAN
OG0001767	CBX5_MOUSE	CBX5_HUMAN
OG0001767	CBX3_MOUSE	CBX3_HUMAN
OG0001768	CC50A_MOUSE	CC50A_HUMAN
OG0001769	CCD47_MOUSE	CCD47_HUMAN
OG0001770	CCD57_MOUSE	CCD57_HUMAN
OG0001771	CCND3_MOUSE	CCND3_HUMAN
OG0001771	CCND1_MOUSE	CCND1_HUMAN
OG0001771	CCND2_MOUSE	CCND2_HUMAN
OG0001772	CLM2_MOUSE	CLM2_HUMAN
OG0001772	CLM6_MOUSE, CLM4_MOUSE, CLM8_MOUSE	CLM6_HUMAN, CLM8_HUMAN, CD3CH_HUMAN
OG0001773	CDAC1_MOUSE	CDAC1_HUMAN
OG0001774	CE85L_MOUSE	CE85L_HUMAN
OG0001774	CEP85_MOUSE	CEP85_HUMAN
OG0001775	CELR3_MOUSE	CELR3_HUMAN
OG0001775	CELR2_MOUSE	CELR2_HUMAN
OG0001775	CELR1_MOUSE	CELR1_HUMAN
OG0001777	CF206_MOUSE	CF206_HUMAN
OG0001778	TDGF1_MOUSE	TDGF1_HUMAN, TDGF3_HUMAN
OG0001778	CFC1_MOUSE	CFC1B_HUMAN, CFC1_HUMAN
OG0001779	CHODL_MOUSE	CHODL_HUMAN
OG0001779	LAYN_MOUSE	LAYN_HUMAN
OG0001780	CIAO1_MOUSE	CIAO1_HUMAN
OG0001781	CLCN3_MOUSE	CLCN3_HUMAN
OG0001781	CLCN5_MOUSE	CLCN5_HUMAN
OG0001781	CLCN4_MOUSE	CLCN4_HUMAN
OG0001782	CLIP3_MOUSE	CLIP3_HUMAN
OG0001782	CLIP4_MOUSE	CLIP4_HUMAN
OG0001783	CND2_MOUSE	CND2_HUMAN
OG0001784	CNTRL_MOUSE	CNTRL_HUMAN
OG0001785	COG8_MOUSE	COG8_HUMAN
OG0001786	CP4AE_MOUSE	CP4Z1_HUMAN, CP4Z2_HUMAN
OG0001786	CP4AA_MOUSE, CP4CA_MOUSE, CP4CB_MOUSE	CP4AB_HUMAN, CP4AM_HUMAN
OG0001787	CR3L2_MOUSE	CR3L2_HUMAN
OG0001787	CR3L1_MOUSE	CR3L1_HUMAN
OG0001788	USBP1_MOUSE	CRCM_HUMAN, USBP1_HUMAN
OG0001789	CRLF1_MOUSE	CRLF1_HUMAN
OG0001789	PRLR_MOUSE	PRLR_HUMAN
OG0001789	IL6RB_MOUSE	IL6RB_HUMAN
OG0001790	CSRN2_MOUSE	CSRN2_HUMAN
OG0001790	CSRN3_MOUSE	CSRN3_HUMAN
OG0001791	CTNA3_MOUSE	CTNA3_HUMAN
OG0001791	CTNA1_MOUSE	CTNA1_HUMAN
OG0001791	CTNA2_MOUSE	CTNA2_HUMAN
OG0001792	DFB41_MOUSE	DB112_HUMAN
OG0001792	DFB15_MOUSE, DFB34_MOUSE	DB110_HUMAN, D108B_HUMAN, DB108_HUMAN, D106A_HUMAN
OG0001793	DAAF3_MOUSE	DAAF3_HUMAN
OG0001794	DC121_MOUSE, DC122_MOUSE	DC121_HUMAN, DC122_HUMAN
OG0001794	DCA12_MOUSE	DCA12_HUMAN
OG0001795	DGKA_MOUSE	DGKA_HUMAN
OG0001795	DGKG_MOUSE	DGKG_HUMAN
OG0001795	DGKB_MOUSE	DGKB_HUMAN
OG0001796	DIAP3_MOUSE	DIAP3_HUMAN
OG0001796	DIAP2_MOUSE	DIAP2_HUMAN
OG0001797	DISP1_MOUSE	DISP1_HUMAN
OG0001798	DJC18_MOUSE	DJC18_HUMAN
OG0001798	DJB12_MOUSE	DJB12_HUMAN
OG0001798	DJB14_MOUSE	DJB14_HUMAN
OG0001799	DLX4_MOUSE	DLX4_HUMAN
OG0001799	DLX1_MOUSE	DLX1_HUMAN
OG0001799	DLX6_MOUSE	DLX6_HUMAN
OG0001800	DNJC5_MOUSE	DNJC5_HUMAN
OG0001800	DNJ5B_MOUSE	DNJ5B_HUMAN
OG0001801	DOC11_MOUSE	DOC11_HUMAN
OG0001801	DOC10_MOUSE	DOC10_HUMAN
OG0001801	DOCK9_MOUSE	DOCK9_HUMAN
OG0001802	DOCK8_MOUSE	DOCK8_HUMAN
OG0001802	DOCK6_MOUSE	DOCK6_HUMAN
OG0001802	DOCK7_MOUSE	DOCK7_HUMAN
OG0001803	DPH7_MOUSE	DPH7_HUMAN
OG0001804	DTX2_MOUSE	DTX2_HUMAN
OG0001804	DTX1_MOUSE	DTX1_HUMAN
OG0001804	DTX4_MOUSE	DTX4_HUMAN
OG0001805	DYM_MOUSE	DYM_HUMAN
OG0001806	DYR1B_MOUSE	DYR1B_HUMAN
OG0001806	DYR1A_MOUSE	DYR1A_HUMAN
OG0001807	E2F5_MOUSE	E2F5_HUMAN
OG0001808	EDRF1_MOUSE	EDRF1_HUMAN
OG0001809	EI2BA_MOUSE	EI2BA_HUMAN
OG0001810	EIF3C_MOUSE	EIF3C_HUMAN, EIFCL_HUMAN
OG0001811	ELL_MOUSE	ELL_HUMAN
OG0001811	ELL2_MOUSE	ELL2_HUMAN
OG0001812	ELOV4_MOUSE	ELOV4_HUMAN
OG0001813	ENDOV_MOUSE	ENDOV_HUMAN
OG0001814	ERC6L_MOUSE	ERC6L_HUMAN
OG0001815	ERCC6_MOUSE	ERPG3_HUMAN, PGBD3_HUMAN, PGBD1_HUMAN, PGBD2_HUMAN, ERCC6_HUMAN
OG0001816	ERD21_MOUSE	ERD21_HUMAN
OG0001816	ERD23_MOUSE	ERD23_HUMAN
OG0001816	ERD22_MOUSE	ERD22_HUMAN
OG0001817	ESPNL_MOUSE	ESPNL_HUMAN
OG0001818	ETV1_MOUSE	ETV1_HUMAN
OG0001818	ETV4_MOUSE	ETV4_HUMAN
