Orthogroup	Species	Mmus	Orthologs
OG0000776	Gfas	STAG2_MOUSE, STAG1_MOUSE, STAG3_MOUSE	gfas1.m1.8636.m1
OG0000776	Nvec	STAG2_MOUSE, STAG1_MOUSE, STAG3_MOUSE	NV2t022632001.1
OG0000776	Hsap	STAG2_MOUSE	STAG2_HUMAN
OG0000776	Hsap	STAG1_MOUSE	STAG1_HUMAN
OG0000776	Hsap	STAG3_MOUSE	STAG3_HUMAN, ST3L3_HUMAN, ST3L1_HUMAN, ST3L2_HUMAN, ST3L4_HUMAN
OG0000777	Gfas	H10_MOUSE	gfas1.m1.14495.m1, gfas1.m1.18657.m1, gfas1.m1.18825.m1, gfas1.m1.19404.m1
OG0000777	Nvec	H10_MOUSE	NV2t007151001.1, NV2t007153001.1, NV2t007153002.1, NV2t007130001.1, NV2t007130002.1, NV2t006859001.1
OG0000777	Hsap	H10_MOUSE	H10_HUMAN
OG0000779	Gfas	RMI1_MOUSE	gfas1.m1.20253.m1
OG0000779	Nvec	RMI1_MOUSE	NV2t008688006.1, NV2t008688005.1, NV2t008688001.1, NV2t008688004.1, NV2t008688003.1, NV2t008683001.1, NV2t008681001.1, NV2t008686001.1, NV2t008688002.1
OG0000779	Hsap	RMI1_MOUSE	RMI1_HUMAN
OG0000780	Gfas	GABT_MOUSE	gfas1.m1.10015.m1
OG0000780	Nvec	GABT_MOUSE	NV2t007802002.1, NV2t007802008.1, NV2t007802001.1, NV2t007802003.1, NV2t007802004.1, NV2t007802006.1, NV2t007802009.1, NV2t007802005.1, NV2t007802007.1
OG0000780	Hsap	GABT_MOUSE	GABT_HUMAN
OG0000781	Gfas	TRPM3_MOUSE, TRPM1_MOUSE, TRPM7_MOUSE, TRPM6_MOUSE	gfas1.m1.2580.m1, gfas1.m1.7640.m1
OG0000781	Nvec	TRPM3_MOUSE, TRPM1_MOUSE, TRPM7_MOUSE, TRPM6_MOUSE	NV2t023620001.1, NV2t008726001.1
OG0000781	Hsap	TRPM3_MOUSE	TRPM3_HUMAN
OG0000781	Hsap	TRPM1_MOUSE	TRPM1_HUMAN
OG0000781	Hsap	TRPM7_MOUSE	TRPM7_HUMAN
OG0000781	Hsap	TRPM6_MOUSE	TRPM6_HUMAN
OG0000782	Gfas	BRD2_MOUSE, BRD3_MOUSE	gfas1.m1.16170.m1
OG0000782	Nvec	BRD2_MOUSE, BRD3_MOUSE	NV2t024670003.1, NV2t024670001.1, NV2t024670005.1, NV2t024670004.1, NV2t024670006.1, NV2t024670007.1, NV2t024670002.1
OG0000782	Hsap	BRD2_MOUSE	BRD2_HUMAN
OG0000782	Hsap	BRD3_MOUSE	BRD3_HUMAN
OG0000783	Nvec	BIRC7_MOUSE, XIAP_MOUSE, BIRC3_MOUSE, BIRC2_MOUSE	NV2t009147001.1
OG0000783	Gfas	BIRC7_MOUSE, XIAP_MOUSE, BIRC3_MOUSE, BIRC2_MOUSE	gfas1.m1.5467.m1, gfas1.m1.5468.m1
OG0000783	Hsap	BIRC7_MOUSE	BIRC7_HUMAN
OG0000783	Hsap	XIAP_MOUSE	XIAP_HUMAN, BIRC8_HUMAN
OG0000783	Hsap	BIRC3_MOUSE	BIRC3_HUMAN
OG0000783	Hsap	BIRC2_MOUSE	BIRC2_HUMAN
OG0000784	Gfas	ZN641_MOUSE, RHIT_MOUSE	gfas1.m1.13572.m1
OG0000784	Nvec	ZN641_MOUSE, RHIT_MOUSE	NV2t014692001.1, NV2t014689001.1, NV2t014689002.1, NV2t014689003.1, NV2t014689004.1
OG0000784	Hsap	ZN641_MOUSE	ZN641_HUMAN
OG0000784	Hsap	RHIT_MOUSE	RHIT_HUMAN
OG0000785	Gfas	M3K9_MOUSE, M3K10_MOUSE, M3K11_MOUSE, M3K21_MOUSE	gfas1.m1.5157.m1
OG0000785	Nvec	M3K9_MOUSE, M3K10_MOUSE, M3K11_MOUSE, M3K21_MOUSE	NV2t019642001.1, NV2t019642002.1, NV2t019642003.1
OG0000785	Hsap	M3K9_MOUSE	M3K9_HUMAN
OG0000785	Hsap	M3K10_MOUSE	M3K10_HUMAN
OG0000785	Hsap	M3K11_MOUSE	M3K11_HUMAN
OG0000785	Hsap	M3K21_MOUSE	M3K21_HUMAN
OG0000786	Gfas	RIPR3_MOUSE, RIPR2_MOUSE, RIPR1_MOUSE	gfas1.m1.8585.m1
OG0000786	Nvec	RIPR3_MOUSE, RIPR2_MOUSE, RIPR1_MOUSE	NV2t014959003.1, NV2t014959005.1, NV2t014959002.1, NV2t014959004.1, NV2t014959001.1
OG0000786	Hsap	RIPR3_MOUSE	RIPR3_HUMAN
OG0000786	Hsap	RIPR2_MOUSE	RIPR2_HUMAN
OG0000786	Hsap	RIPR1_MOUSE	RIPR1_HUMAN
OG0000787	Nvec	GCYB1_MOUSE	NV2t002908001.1, NV2t002912001.1, NV2t002912002.1, NV2t002912005.1, NV2t002912003.1, NV2t002912004.1, NV2t002912006.1, NV2t002910001.1
OG0000787	Gfas	GCYB1_MOUSE	gfas1.m1.1661.m1, gfas1.m1.1672.m1
OG0000787	Hsap	GCYB1_MOUSE	GCYB1_HUMAN
OG0000788	Gfas	LRCH2_MOUSE, LRCH1_MOUSE, LRCH4_MOUSE, LRCH3_MOUSE	gfas1.m1.1209.m1
OG0000788	Nvec	LRCH2_MOUSE, LRCH1_MOUSE, LRCH4_MOUSE, LRCH3_MOUSE	NV2t021528002.1, NV2t021528003.1, NV2t021528001.1
OG0000788	Hsap	LRCH2_MOUSE	LRCH2_HUMAN
OG0000788	Hsap	LRCH1_MOUSE	LRCH1_HUMAN
OG0000788	Hsap	LRCH4_MOUSE	LRCH4_HUMAN
OG0000788	Hsap	LRCH3_MOUSE	LRCH3_HUMAN
OG0000789	Gfas	SCAM5_MOUSE, SCAM4_MOUSE, SCAM2_MOUSE, SCAM3_MOUSE, SCAM1_MOUSE	gfas1.m1.22972.m1
OG0000789	Nvec	SCAM5_MOUSE, SCAM4_MOUSE, SCAM2_MOUSE, SCAM3_MOUSE, SCAM1_MOUSE	NV2t024215001.1
OG0000789	Hsap	SCAM5_MOUSE	SCAM5_HUMAN
OG0000789	Hsap	SCAM4_MOUSE	SCAM4_HUMAN
OG0000789	Hsap	SCAM2_MOUSE	SCAM2_HUMAN
OG0000789	Hsap	SCAM3_MOUSE	SCAM3_HUMAN
OG0000789	Hsap	SCAM1_MOUSE	SCAM1_HUMAN
OG0000790	Gfas	F219A_MOUSE, F219B_MOUSE	gfas1.m1.18613.m1
OG0000790	Nvec	F219A_MOUSE, F219B_MOUSE	NV2t023578003.1, NV2t023578004.1, NV2t023578005.1, NV2t023578002.1, NV2t023578006.1, NV2t023578001.1, NV2t023578007.1
OG0000790	Hsap	F219A_MOUSE	F219A_HUMAN
OG0000790	Hsap	F219B_MOUSE	F219B_HUMAN
OG0000791	Gfas	LRIG1_MOUSE, LRIG2_MOUSE, LRIG3_MOUSE	gfas1.m1.15027.m1
OG0000791	Nvec	LRIG1_MOUSE, LRIG2_MOUSE, LRIG3_MOUSE	NV2t000988005.1, NV2t000988003.1, NV2t000988001.1, NV2t000988002.1, NV2t000988004.1
OG0000791	Hsap	LRIG1_MOUSE	LRIG1_HUMAN
OG0000791	Hsap	LRIG2_MOUSE	LRIG2_HUMAN
OG0000791	Hsap	LRIG3_MOUSE	LRIG3_HUMAN
OG0000792	Gfas	DNJB8_MOUSE, DNJB3_MOUSE, DNJB7_MOUSE, DNJB6_MOUSE, DNJB2_MOUSE	gfas1.m1.16994.m1
OG0000792	Nvec	DNJB8_MOUSE, DNJB3_MOUSE, DNJB7_MOUSE, DNJB6_MOUSE, DNJB2_MOUSE	NV2t012778001.1
OG0000792	Hsap	DNJB8_MOUSE	DNJB8_HUMAN
OG0000792	Hsap	DNJB7_MOUSE	DNJB7_HUMAN
OG0000792	Hsap	DNJB6_MOUSE	DNJB3_HUMAN
OG0000792	Hsap	DNJB2_MOUSE	DNJB2_HUMAN
OG0000794	Gfas	GHC1_MOUSE, GHC2_MOUSE	gfas1.m1.19677.m1
OG0000794	Nvec	GHC1_MOUSE, GHC2_MOUSE	NV2t009709007.1, NV2t009709003.1, NV2t009709001.1, NV2t009709005.1, NV2t009709004.1, NV2t009709006.1, NV2t009709002.1
OG0000794	Hsap	GHC1_MOUSE	GHC1_HUMAN
OG0000794	Hsap	GHC2_MOUSE	GHC2_HUMAN
OG0000795	Gfas	TGO1_MOUSE, MIA_MOUSE, OTOR_MOUSE	gfas1.m1.10673.m1
OG0000795	Nvec	TGO1_MOUSE, MIA_MOUSE, OTOR_MOUSE	NV2t020396005.1, NV2t020396004.1, NV2t020396003.1, NV2t020396001.1, NV2t020396002.1
OG0000795	Hsap	TGO1_MOUSE	TGO1_HUMAN
OG0000795	Hsap	MIA_MOUSE	MIA_HUMAN
OG0000795	Hsap	OTOR_MOUSE	OTOR_HUMAN
OG0000797	Gfas	ADIPL_MOUSE, ERFE_MOUSE	gfas1.m1.4230.m1
OG0000797	Nvec	ADIPL_MOUSE, ERFE_MOUSE	NV2t013732001.1, NV2t013732003.1, NV2t013732004.1, NV2t013732002.1, NV2t013732005.1, NV2t013732006.1, NV2t013732007.1
OG0000797	Hsap	ADIPL_MOUSE	ADIPL_HUMAN
OG0000797	Hsap	ERFE_MOUSE	ERFE_HUMAN
OG0000798	Gfas	S36A4_MOUSE, S36A3_MOUSE, S36A2_MOUSE, S36A1_MOUSE	gfas1.m1.8591.m1
OG0000798	Nvec	S36A4_MOUSE, S36A3_MOUSE, S36A2_MOUSE, S36A1_MOUSE	NV2t003039001.1, NV2t003299001.1, NV2t003299002.1
OG0000798	Hsap	S36A4_MOUSE	S36A4_HUMAN
OG0000798	Hsap	S36A3_MOUSE	S36A3_HUMAN
OG0000798	Hsap	S36A2_MOUSE	S36A2_HUMAN
OG0000798	Hsap	S36A1_MOUSE	S36A1_HUMAN
OG0000799	Gfas	MITF_MOUSE, TFE3_MOUSE, TFEB_MOUSE, TFEC_MOUSE	gfas1.m1.6093.m1
OG0000799	Nvec	MITF_MOUSE, TFE3_MOUSE, TFEB_MOUSE, TFEC_MOUSE	NV2t003755001.1, NV2t003755002.1, NV2t003755003.1
OG0000799	Hsap	MITF_MOUSE	MITF_HUMAN
OG0000799	Hsap	TFE3_MOUSE	TFE3_HUMAN
OG0000799	Hsap	TFEB_MOUSE	TFEB_HUMAN
OG0000799	Hsap	TFEC_MOUSE	TFEC_HUMAN
OG0000800	Nvec	2AAB_MOUSE, 2AAA_MOUSE	NV2t022268005.1, NV2t022268002.1, NV2t022268003.1, NV2t022268001.1, NV2t022268004.1, NV2t022268006.1
OG0000800	Gfas	2AAB_MOUSE, 2AAA_MOUSE	gfas1.m1.9348.m1, gfas1.m1.22615.m1
OG0000800	Hsap	2AAB_MOUSE	2AAB_HUMAN
OG0000800	Hsap	2AAA_MOUSE	2AAA_HUMAN
OG0000801	Gfas	ZDH15_MOUSE, ZDH20_MOUSE, ZDHC2_MOUSE	gfas1.m1.17353.m1
OG0000801	Nvec	ZDH15_MOUSE, ZDH20_MOUSE, ZDHC2_MOUSE	NV2t002726003.1, NV2t002726001.1, NV2t002726004.1, NV2t002726005.1, NV2t002726002.1
OG0000801	Hsap	ZDH15_MOUSE	ZDH15_HUMAN
OG0000801	Hsap	ZDH20_MOUSE	ZDH20_HUMAN
OG0000801	Hsap	ZDHC2_MOUSE	ZDHC2_HUMAN
OG0000802	Gfas	LNEBL_MOUSE, LASP1_MOUSE	gfas1.m1.8251.m1
OG0000802	Nvec	LNEBL_MOUSE, LASP1_MOUSE	NV2t011647001.1, NV2t011647003.1, NV2t011647002.1, NV2t011647004.1, NV2t011647005.1, NV2t011649001.1, NV2t011649003.1, NV2t011649002.1
OG0000802	Hsap	LNEBL_MOUSE, LASP1_MOUSE	LASP1_HUMAN
OG0000803	Gfas	RGS19_MOUSE, RGS17_MOUSE, RGS20_MOUSE	gfas1.m1.6738.m1, gfas1.m1.16833.m1
OG0000803	Nvec	RGS19_MOUSE, RGS17_MOUSE, RGS20_MOUSE	NV2t017314001.1, NV2t017314002.1, NV2t017314003.1, NV2t015950001.1
OG0000803	Hsap	RGS19_MOUSE	RGS19_HUMAN
OG0000803	Hsap	RGS17_MOUSE	RGS17_HUMAN
OG0000803	Hsap	RGS20_MOUSE	RGS20_HUMAN
OG0000804	Gfas	FBRS_MOUSE, AUTS2_MOUSE	gfas1.m1.16555.m1
OG0000804	Nvec	FBRS_MOUSE, AUTS2_MOUSE	NV2t015416006.1, NV2t015416002.1, NV2t015416004.1, NV2t015416005.1, NV2t015416001.1, NV2t015416003.1
OG0000804	Hsap	FBRS_MOUSE	FBRS_HUMAN
OG0000804	Hsap	AUTS2_MOUSE	AUTS2_HUMAN
OG0000805	Gfas	PSD1_MOUSE, PSD2_MOUSE, PSD3_MOUSE	gfas1.m1.15753.m1
OG0000805	Nvec	PSD1_MOUSE, PSD2_MOUSE, PSD3_MOUSE	NV2t014317004.1, NV2t014317005.1, NV2t014317003.1, NV2t014317002.1, NV2t014317001.1
OG0000805	Hsap	PSD1_MOUSE	PSD1_HUMAN
OG0000805	Hsap	PSD2_MOUSE	PSD2_HUMAN
OG0000805	Hsap	PSD3_MOUSE	PSD3_HUMAN
OG0000806	Nvec	HAOX2_MOUSE, HAOX1_MOUSE	NV2t014868001.1, NV2t025527001.1, NV2t025530001.1, NV2t025531001.1, NV2t025528001.1, NV2t025528002.1
OG0000806	Gfas	HAOX2_MOUSE, HAOX1_MOUSE	gfas1.m1.9907.m1, gfas1.m1.13331.m1
OG0000806	Hsap	HAOX2_MOUSE	HAOX2_HUMAN
OG0000806	Hsap	HAOX1_MOUSE	HAOX1_HUMAN
OG0000807	Gfas	AL3A2_MOUSE, AL3A1_MOUSE, AL3B2_MOUSE, AL3B3_MOUSE, AL3B1_MOUSE	gfas1.m1.5045.m1
OG0000807	Nvec	AL3A2_MOUSE, AL3A1_MOUSE, AL3B2_MOUSE, AL3B3_MOUSE, AL3B1_MOUSE	NV2t015234001.1, NV2t015234002.1
OG0000807	Hsap	AL3A2_MOUSE	AL3A2_HUMAN
OG0000807	Hsap	AL3A1_MOUSE	AL3A1_HUMAN
OG0000807	Hsap	AL3B2_MOUSE, AL3B3_MOUSE, AL3B1_MOUSE	AL3B1_HUMAN, AL3B2_HUMAN
OG0000808	Gfas	PAK1_MOUSE, PAK2_MOUSE, PAK3_MOUSE	gfas1.m1.19223.m1
OG0000808	Nvec	PAK1_MOUSE, PAK2_MOUSE, PAK3_MOUSE	NV2t022260001.1, NV2t022260004.1, NV2t022260007.1, NV2t022260003.1, NV2t022260006.1
OG0000808	Hsap	PAK1_MOUSE	PAK1_HUMAN
OG0000808	Hsap	PAK2_MOUSE	PAK2_HUMAN
OG0000808	Hsap	PAK3_MOUSE	PAK3_HUMAN
OG0000809	Gfas	UBQL4_MOUSE, UBQL2_MOUSE, UBQL1_MOUSE	gfas1.m1.14265.m1
OG0000809	Nvec	UBQL4_MOUSE, UBQL2_MOUSE, UBQL1_MOUSE	NV2t022861001.1, NV2t022856001.1, NV2t022856002.1, NV2t022856003.1, NV2t022856004.1
OG0000809	Hsap	UBQL4_MOUSE	UBQL4_HUMAN
OG0000809	Hsap	UBQL2_MOUSE	UBQL2_HUMAN
OG0000809	Hsap	UBQL1_MOUSE	UBQL1_HUMAN
OG0000810	Gfas	PAQRB_MOUSE, PAQRA_MOUSE	gfas1.m1.9806.m1
OG0000810	Nvec	PAQRB_MOUSE, PAQRA_MOUSE	NV2t007548001.1, NV2t007548005.1, NV2t007548004.1, NV2t007548002.1, NV2t007548007.1, NV2t007548003.1, NV2t007548006.1
OG0000810	Hsap	PAQRB_MOUSE	PAQRB_HUMAN
OG0000810	Hsap	PAQRA_MOUSE	PAQRA_HUMAN
OG0000811	Gfas	UB2D1_MOUSE, UB2D3_MOUSE, U2D2B_MOUSE, UB2D2_MOUSE	gfas1.m1.1506.m1
OG0000811	Nvec	UB2D1_MOUSE, UB2D3_MOUSE, U2D2B_MOUSE, UB2D2_MOUSE	NV2t009781003.1, NV2t009781004.1, NV2t009781001.1, NV2t009781002.1
OG0000811	Hsap	UB2D1_MOUSE	UB2D1_HUMAN
OG0000811	Hsap	UB2D3_MOUSE	UB2D3_HUMAN
OG0000811	Hsap	U2D2B_MOUSE, UB2D2_MOUSE	UB2D2_HUMAN
OG0000812	Hsap	CCN1_MOUSE	CCN1_HUMAN
OG0000812	Hsap	CCN6_MOUSE	CCN6_HUMAN
OG0000812	Hsap	CCN4_MOUSE	CCN4_HUMAN
OG0000812	Hsap	CCN2_MOUSE	CCN2_HUMAN
OG0000812	Hsap	CCN5_MOUSE	CCN5_HUMAN
OG0000812	Hsap	CCN3_MOUSE	CCN3_HUMAN
OG0000813	Hsap	CD69_MOUSE	CD69_HUMAN
OG0000813	Hsap	CLC2E_MOUSE, CLC2H_MOUSE, CLC2I_MOUSE, CLC2D_MOUSE, CLC2F_MOUSE, CLC2G_MOUSE	CLCL1_HUMAN, CLC2B_HUMAN, CLC2A_HUMAN, CLC2D_HUMAN
OG0000814	Nvec	CNDD3_MOUSE	NV2t014690001.1, NV2t014695003.1, NV2t014695001.1, NV2t014695004.1, NV2t014695005.1, NV2t014695008.1, NV2t014691001.1, NV2t014695006.1, NV2t014695007.1, NV2t014695002.1
OG0000814	Hsap	CNDD3_MOUSE	CNDD3_HUMAN
OG0000815	Hsap	H1T_MOUSE	H1T_HUMAN
OG0000815	Hsap	H11_MOUSE	H11_HUMAN
OG0000815	Hsap	H13_MOUSE	H13_HUMAN
OG0000815	Hsap	H14_MOUSE	H14_HUMAN
OG0000815	Hsap	H12_MOUSE	H12_HUMAN
OG0000815	Hsap	H15_MOUSE	H15_HUMAN
OG0000816	Nvec	HHAT_MOUSE	NV2t020735002.1, NV2t020735004.1, NV2t020735005.1, NV2t020735006.1, NV2t020735001.1, NV2t020735003.1, NV2t020725002.1, NV2t020725001.1, NV2t020728001.1, NV2t020725003.1
OG0000816	Hsap	HHAT_MOUSE	HHAT_HUMAN
OG0000817	Hsap	IFI2_MOUSE, MNDAL_MOUSE, IFI4_MOUSE, IFI5A_MOUSE, IFI5B_MOUSE, IFI8_MOUSE, IFI3_MOUSE, IFIXL_MOUSE, IFIX_MOUSE	MNDA_HUMAN, IF16_HUMAN, IFIX_HUMAN
OG0000819	Hsap	KV2A2_MOUSE	KV228_HUMAN, KVD28_HUMAN, KV240_HUMAN, KVD40_HUMAN, KV224_HUMAN, KVD24_HUMAN, KV230_HUMAN, KVD30_HUMAN, KVD26_HUMAN, KV229_HUMAN, KVD29_HUMAN
OG0000820	Hsap	OPRM_MOUSE	OPRM_HUMAN
OG0000820	Hsap	OPRD_MOUSE	OPRD_HUMAN
OG0000820	Hsap	OPRX_MOUSE	OPRX_HUMAN
OG0000820	Hsap	SSR1_MOUSE	SSR1_HUMAN
OG0000820	Hsap	NPBW1_MOUSE	NPBW2_HUMAN, NPBW1_HUMAN
OG0000821	Hsap	SPT31_MOUSE	S31E1_HUMAN, S31D1_HUMAN, S31D3_HUMAN, S31D4_HUMAN, S31C1_HUMAN, S31C2_HUMAN, S31A6_HUMAN, S31A1_HUMAN, S31A3_HUMAN, S31A5_HUMAN, S31A7_HUMAN
OG0000822	Hsap	SPR2G_MOUSE, SPR2K_MOUSE, SPR2E_MOUSE, SPR2I_MOUSE, SPR2D_MOUSE, SPR2J_MOUSE	SPR2G_HUMAN, SPR2F_HUMAN, SPR2E_HUMAN, SPR2D_HUMAN, SPR2A_HUMAN, SPR2B_HUMAN
OG0000830	Gfas	ACES_MOUSE, CHLE_MOUSE	gfas1.m1.2652.m1, gfas1.m1.2646.m1, gfas1.m1.2659.m1, gfas1.m1.2665.m1
OG0000830	Nvec	ACES_MOUSE, CHLE_MOUSE	NV2t021483001.1, NV2t021484001.1, NV2t002906001.1
OG0000830	Hsap	ACES_MOUSE	ACES_HUMAN
OG0000830	Hsap	CHLE_MOUSE	CHLE_HUMAN
OG0000831	Nvec	NLGN4_MOUSE, NLGN2_MOUSE, NLGN1_MOUSE, NLGN3_MOUSE	NV2t025200001.1, NV2t025202001.1
OG0000831	Hsap	NLGN2_MOUSE	NLGN2_HUMAN
OG0000831	Hsap	NLGN1_MOUSE	NLGN1_HUMAN
OG0000831	Hsap	NLGN3_MOUSE	NLGNX_HUMAN, NLGNY_HUMAN, NLGN3_HUMAN
OG0000832	Gfas	WNT5A_MOUSE, WNT5B_MOUSE	gfas1.m1.17588.m1
OG0000832	Nvec	WNT5A_MOUSE, WNT5B_MOUSE	NV2t003611003.1, NV2t003611006.1, NV2t003611001.1, NV2t003611002.1, NV2t003611004.1, NV2t003611005.1
OG0000832	Hsap	WNT5A_MOUSE	WNT5A_HUMAN
OG0000832	Hsap	WNT5B_MOUSE	WNT5B_HUMAN
OG0000833	Gfas	MYH14_MOUSE, MYH10_MOUSE, MYH11_MOUSE, MYH9_MOUSE	gfas1.m1.6246.m1
OG0000833	Nvec	MYH14_MOUSE, MYH10_MOUSE, MYH11_MOUSE, MYH9_MOUSE	NV2t007410001.1, NV2t007410002.1
OG0000833	Hsap	MYH14_MOUSE	MYH14_HUMAN
OG0000833	Hsap	MYH10_MOUSE	MYH10_HUMAN
OG0000833	Hsap	MYH11_MOUSE	MYH11_HUMAN
OG0000833	Hsap	MYH9_MOUSE	MYH9_HUMAN
OG0000834	Gfas	TSG6_MOUSE	gfas1.m1.22538.m1, gfas1.m1.16686.m1, gfas1.m1.1944.m1
OG0000834	Nvec	TSG6_MOUSE	NV2t013356005.1, NV2t013356001.1, NV2t013356003.1, NV2t013356002.1, NV2t013356004.1, NV2t013359001.1
OG0000834	Hsap	TSG6_MOUSE	TSG6_HUMAN
OG0000835	Nvec	FGF2_MOUSE, FGF1_MOUSE	NV2t012629002.1, NV2t012629001.1, NV2t006375001.1, NV2t006376001.1
OG0000835	Gfas	FGF2_MOUSE, FGF1_MOUSE	gfas1.m1.18392.m1, gfas1.m1.18388.m1, gfas1.m1.5197.m1
OG0000835	Hsap	FGF2_MOUSE	FGF2_HUMAN
OG0000835	Hsap	FGF1_MOUSE	FGF1_HUMAN
OG0000836	Gfas	GSC2_MOUSE	gfas1.m1.8802.m1, gfas1.m1.19739.m1, gfas1.m1.18035.m1, gfas1.m1.579.m1, gfas1.m1.19740.m1
OG0000836	Nvec	GSC2_MOUSE	NV2t012082001.1, NV2t018038001.1, NV2t018581001.1, NV2t018313001.1
OG0000836	Hsap	GSC2_MOUSE	GSC2_HUMAN
OG0000837	Gfas	TRI45_MOUSE	gfas1.m1.6360.m1, gfas1.m1.7758.m1, gfas1.m1.23529.m1, gfas1.m1.8326.m1, gfas1.m1.11536.m1, gfas1.m1.17630.m1, gfas1.m1.13084.m1, gfas1.m1.22283.m1, gfas1.m1.8330.m1
OG0000837	Hsap	TRI45_MOUSE	TRI45_HUMAN
OG0000838	Gfas	TBX1_MOUSE, TBX10_MOUSE	gfas1.m1.2328.m1, gfas1.m1.2333.m1
OG0000838	Nvec	TBX1_MOUSE, TBX10_MOUSE	NV2t016163001.1, NV2t016163002.1, NV2t016164001.1, NV2t016164002.1, NV2t016164003.1
OG0000838	Hsap	TBX1_MOUSE	TBX1_HUMAN
OG0000838	Hsap	TBX10_MOUSE	TBX10_HUMAN
OG0000839	Gfas	S6A17_MOUSE, S6A15_MOUSE	gfas1.m1.16688.m1, gfas1.m1.16689.m1, gfas1.m1.16690.m1
OG0000839	Nvec	S6A17_MOUSE, S6A15_MOUSE	NV2t014816001.1, NV2t014816004.1, NV2t014565001.1, NV2t014564001.1
OG0000839	Hsap	S6A17_MOUSE	S6A17_HUMAN
OG0000839	Hsap	S6A15_MOUSE	S6A15_HUMAN
OG0000840	Gfas	KCNH5_MOUSE, KCNH1_MOUSE	gfas1.m1.500.m1
OG0000840	Nvec	KCNH5_MOUSE, KCNH1_MOUSE	NV2t019743006.1, NV2t019743001.1, NV2t019743002.1, NV2t019743003.1, NV2t019743004.1, NV2t019743005.1
OG0000840	Hsap	KCNH5_MOUSE	KCNH5_HUMAN
OG0000840	Hsap	KCNH1_MOUSE	KCNH1_HUMAN
OG0000841	Nvec	ETS2_MOUSE, ETS1_MOUSE	NV2t021858003.1, NV2t021858006.1, NV2t021858007.1, NV2t021858005.1, NV2t021858001.1, NV2t021858004.1, NV2t021858002.1
OG0000841	Hsap	ETS2_MOUSE	ETS2_HUMAN
OG0000841	Hsap	ETS1_MOUSE	ETS1_HUMAN
OG0000842	Gfas	PLCB2_MOUSE, PLCB1_MOUSE, PLCB3_MOUSE	gfas1.m1.16702.m1
OG0000842	Nvec	PLCB2_MOUSE, PLCB1_MOUSE, PLCB3_MOUSE	NV2t012563005.1, NV2t012563004.1, NV2t012563001.1, NV2t012563002.1
OG0000842	Hsap	PLCB2_MOUSE	PLCB2_HUMAN
OG0000842	Hsap	PLCB1_MOUSE	PLCB1_HUMAN
OG0000842	Hsap	PLCB3_MOUSE	PLCB3_HUMAN
OG0000843	Gfas	CAC1S_MOUSE, CAC1C_MOUSE, CAC1D_MOUSE, CAC1F_MOUSE	gfas1.m1.4602.m1
OG0000843	Nvec	CAC1S_MOUSE, CAC1C_MOUSE, CAC1D_MOUSE, CAC1F_MOUSE	NV2t000571001.1, NV2t000571003.1
OG0000843	Hsap	CAC1S_MOUSE	CAC1S_HUMAN
OG0000843	Hsap	CAC1C_MOUSE	CAC1C_HUMAN
OG0000843	Hsap	CAC1D_MOUSE	CAC1D_HUMAN
OG0000843	Hsap	CAC1F_MOUSE	CAC1F_HUMAN
OG0000844	Nvec	DOK2_MOUSE, DOK3_MOUSE, DOK1_MOUSE	NV2t005301002.1, NV2t015483003.1, NV2t010803001.1, NV2t005296001.1, NV2t005301001.1
OG0000844	Hsap	DOK2_MOUSE	DOK2_HUMAN
OG0000844	Hsap	DOK3_MOUSE	DOK3_HUMAN
OG0000844	Hsap	DOK1_MOUSE	DOK1_HUMAN
OG0000845	Gfas	LAMA4_MOUSE, LAMA5_MOUSE, LAMA3_MOUSE	gfas1.m1.20604.m1, gfas1.m1.13652.m1, gfas1.m1.13035.m1
OG0000845	Nvec	LAMA4_MOUSE, LAMA5_MOUSE, LAMA3_MOUSE	NV2t015818001.1, NV2t015819001.1
OG0000845	Hsap	LAMA4_MOUSE	LAMA4_HUMAN
OG0000845	Hsap	LAMA5_MOUSE	LAMA5_HUMAN
OG0000845	Hsap	LAMA3_MOUSE	LAMA3_HUMAN
OG0000846	Gfas	STRA6_MOUSE	gfas1.m1.12183.m1, gfas1.m1.5904.m1
OG0000846	Nvec	STRA6_MOUSE	NV2t006774001.1, NV2t006774002.1, NV2t006775001.1, NV2t006775003.1, NV2t006775002.1, NV2t008447001.1, NV2t008451001.1
OG0000846	Hsap	STRA6_MOUSE	STRA6_HUMAN
OG0000847	Nvec	KCRS_MOUSE, KCRU_MOUSE	NV2t000637001.1, NV2t003002001.1, NV2t010663001.1, NV2t010663002.1
OG0000847	Gfas	KCRS_MOUSE, KCRU_MOUSE	gfas1.m1.2540.m1, gfas1.m1.2527.m1, gfas1.m1.16131.m1
OG0000847	Hsap	KCRS_MOUSE	KCRS_HUMAN
OG0000847	Hsap	KCRU_MOUSE	KCRU_HUMAN
OG0000848	Nvec	BMI1_MOUSE, PCGF2_MOUSE	NV2t010853003.1, NV2t010853004.1, NV2t010849001.1, NV2t010851001.1
OG0000848	Gfas	BMI1_MOUSE, PCGF2_MOUSE	gfas1.m1.20854.m1, gfas1.m1.9786.m1, gfas1.m1.19321.m1
OG0000848	Hsap	BMI1_MOUSE	BMI1_HUMAN
OG0000848	Hsap	PCGF2_MOUSE	PCGF2_HUMAN
