Orthogroup	Hsap	Mmus
OG0000679	MRTFA_HUMAN	MRTFA_MOUSE
OG0000701	ASPG_HUMAN	ASPG_MOUSE
OG0000729	AL3A2_HUMAN	AL3A2_MOUSE
OG0000729	AL3A1_HUMAN	AL3A1_MOUSE
OG0000729	AL3B1_HUMAN, AL3B2_HUMAN	AL3B2_MOUSE, AL3B3_MOUSE, AL3B1_MOUSE
OG0000760	TLE2_HUMAN	TLE2_MOUSE
OG0000760	TLE3_HUMAN	TLE3_MOUSE
OG0000760	TLE1_HUMAN	TLE1_MOUSE
OG0000760	TLE4_HUMAN	TLE4_MOUSE
OG0000771	RBM3_HUMAN	RBM3_MOUSE
OG0000771	CIRBP_HUMAN	CIRBP_MOUSE
OG0000782	KS6A1_HUMAN	KS6A1_MOUSE
OG0000782	KS6A2_HUMAN	KS6A2_MOUSE
OG0000782	KS6A6_HUMAN	KS6A6_MOUSE
OG0000782	KS6A3_HUMAN	KS6A3_MOUSE
OG0000797	TSYL1_HUMAN	TSYL1_MOUSE
OG0000797	TSYL6_HUMAN, TSPY2_HUMAN, TSPY8_HUMAN, TSPY3_HUMAN, TSPYA_HUMAN, TSPY1_HUMAN, TSPY4_HUMAN, TSPY9_HUMAN, TSY26_HUMAN, TSYL4_HUMAN	TSYL4_MOUSE
OG0000813	CTR2_HUMAN	CTR2_MOUSE
OG0000813	CTR3_HUMAN	CTR3_MOUSE
OG0000813	CTR1_HUMAN	CTR1_MOUSE
OG0000829	MGLYR_HUMAN	MGLYR_MOUSE
OG0000829	GP179_HUMAN	GP179_MOUSE
OG0000847	WSB2_HUMAN	WSB2_MOUSE
OG0000847	WSB1_HUMAN	WSB1_MOUSE
OG0000881	PLIN5_HUMAN	PLIN5_MOUSE
OG0000881	PLIN2_HUMAN	PLIN2_MOUSE
OG0000881	PLIN3_HUMAN	PLIN3_MOUSE
OG0000881	PLIN4_HUMAN	PLIN4_MOUSE
OG0000897	DPYS_HUMAN	DPYS_MOUSE
OG0000897	DPYL1_HUMAN	DPYL1_MOUSE
OG0000897	DPYL3_HUMAN	DPYL3_MOUSE
OG0000897	DPYL4_HUMAN	DPYL4_MOUSE
OG0000897	DPYL2_HUMAN	DPYL2_MOUSE
OG0000684	PAK3_HUMAN	PAK3_MOUSE
OG0000684	PAK1_HUMAN	PAK1_MOUSE
OG0000684	PAK2_HUMAN	PAK2_MOUSE
OG0000699	GBRB1_HUMAN	GBRB1_MOUSE
OG0000699	GBRB2_HUMAN	GBRB2_MOUSE
OG0000699	GBRB3_HUMAN	GBRB3_MOUSE
OG0000715	AGAL_HUMAN	AGAL_MOUSE
OG0000715	NAGAB_HUMAN	NAGAB_MOUSE
OG0000728	WDR55_HUMAN	WDR55_MOUSE
OG0000744	NFIC_HUMAN	NFIC_MOUSE
OG0000744	NFIB_HUMAN	NFIB_MOUSE
OG0000744	NFIX_HUMAN	NFIX_MOUSE
OG0000744	NFIA_HUMAN	NFIA_MOUSE
OG0000768	DPF1_HUMAN	DPF1_MOUSE
OG0000768	REQU_HUMAN	REQU_MOUSE
OG0000768	DPF3_HUMAN	DPF3_MOUSE
OG0000780	S12A3_HUMAN	S12A3_MOUSE
OG0000780	S12A1_HUMAN	S12A1_MOUSE
OG0000780	S12A2_HUMAN	S12A2_MOUSE
OG0000791	ADA29_HUMAN	ADA29_MOUSE
OG0000791	ADAM9_HUMAN	ADAM9_MOUSE
OG0000791	ADA30_HUMAN	ADM1A_MOUSE, ADM1B_MOUSE
OG0000791	ADA20_HUMAN, ADA21_HUMAN	ADA21_MOUSE
OG0000805	WSCD2_HUMAN	WSCD2_MOUSE
OG0000805	WSCD1_HUMAN	WSCD1_MOUSE
OG0000820	CN093_HUMAN	CN093_MOUSE
OG0000841	TPC1_HUMAN	TPC1_MOUSE
OG0000858	ZDH20_HUMAN	ZDH20_MOUSE
OG0000858	ZDH15_HUMAN	ZDH15_MOUSE
OG0000858	ZDHC2_HUMAN	ZDHC2_MOUSE
OG0000877	DJC10_HUMAN	DJC10_MOUSE
OG0000890	GABT_HUMAN	GABT_MOUSE
OG0000904	RMI1_HUMAN	RMI1_MOUSE
OG0000915	LRCH4_HUMAN	LRCH4_MOUSE
OG0000915	LRCH3_HUMAN	LRCH3_MOUSE
OG0000915	LRCH2_HUMAN	LRCH2_MOUSE
OG0000915	LRCH1_HUMAN	LRCH1_MOUSE
OG0000627	TM233_HUMAN	TM233_MOUSE
OG0000627	TARG1_HUMAN	TARG1_MOUSE
OG0000627	PRRT2_HUMAN	PRRT2_MOUSE
OG0000627	TMM91_HUMAN	TMM91_MOUSE
OG0000627	SYNG1_HUMAN	SYNG1_MOUSE
OG0000627	SYN1L_HUMAN	SYN1L_MOUSE
OG0000634	GIN1_HUMAN	GIN1_MOUSE
OG0000649	FAS_HUMAN	FAS_MOUSE
OG0000664	BMP8A_HUMAN, BMP8B_HUMAN	BMP8A_MOUSE, BMP8B_MOUSE
OG0000664	BMP6_HUMAN	BMP6_MOUSE
OG0000664	BMP7_HUMAN	BMP7_MOUSE
OG0000664	BMP5_HUMAN	BMP5_MOUSE
OG0000676	GATA_HUMAN	GATA_MOUSE
OG0000750	SAMD9_HUMAN, SAM9L_HUMAN	SAM9L_MOUSE
OG0000807	PPR3D_HUMAN, PPR3E_HUMAN	PPR3E_MOUSE
OG0000825	GP108_HUMAN	GP108_MOUSE
OG0000825	GP107_HUMAN	GP107_MOUSE
OG0000860	ASB9_HUMAN	ASB9_MOUSE
OG0000860	ASB5_HUMAN	ASB5_MOUSE
OG0000860	ASB11_HUMAN	ASB11_MOUSE
OG0000878	KALRN_HUMAN	KALRN_MOUSE
OG0000878	TRIO_HUMAN	TRIO_MOUSE
OG0000891	PDLI5_HUMAN	PDLI5_MOUSE
OG0000891	PDLI2_HUMAN	PDLI2_MOUSE
OG0000891	PDLI1_HUMAN	PDLI1_MOUSE
OG0000891	PDLI4_HUMAN	PDLI4_MOUSE
OG0000891	PDLI3_HUMAN	PDLI3_MOUSE
OG0000906	LRIG1_HUMAN	LRIG1_MOUSE
OG0000906	LRIG2_HUMAN	LRIG2_MOUSE
OG0000906	LRIG3_HUMAN	LRIG3_MOUSE
OG0000919	FMO5_HUMAN	FMO5_MOUSE
OG0000919	FMO2_HUMAN	FMO2_MOUSE
OG0000919	FMO1_HUMAN	FMO1_MOUSE
OG0000919	FMO6_HUMAN, FMO3_HUMAN	FMO3_MOUSE
OG0000724	ABEC1_HUMAN	ABEC1_MOUSE
OG0000724	ABC3H_HUMAN	ABEC3_MOUSE
OG0000724	ABC3C_HUMAN, ABC3F_HUMAN, ABC3D_HUMAN, ABC3G_HUMAN, ABC3A_HUMAN, ABC3B_HUMAN, AICDA_HUMAN	AICDA_MOUSE
OG0000747	GGTL1_HUMAN, GGT3_HUMAN, GGT2_HUMAN, GGTL3_HUMAN, GGT1_HUMAN, GGTL2_HUMAN	GGT1_MOUSE
OG0000761	SEP11_HUMAN	SEP11_MOUSE
OG0000761	SEPT6_HUMAN	SEPT6_MOUSE
OG0000761	SEPT8_HUMAN	SEPT8_MOUSE
OG0000761	RBRP_HUMAN, SEP14_HUMAN	SEP14_MOUSE
OG0000761	SEP10_HUMAN	SEP10_MOUSE
OG0000794	HJ01_HUMAN, IGHG4_HUMAN, IGHG2_HUMAN, IGHG3_HUMAN, IGG1_HUMAN, IGHG1_HUMAN	IGHG3_MOUSE, IGG2B_MOUSE, GCAB_MOUSE, GCAA_MOUSE, GCAM_MOUSE, IGH1M_MOUSE, IGHG1_MOUSE
OG0000809	SMA2L_HUMAN	SMA2L_MOUSE
OG0000828	SEM5A_HUMAN	SEM5A_MOUSE
OG0000828	SEM5B_HUMAN	SEM5B_MOUSE
OG0000845	TSHR_HUMAN	TSHR_MOUSE
OG0000845	FSHR_HUMAN	FSHR_MOUSE
OG0000845	LSHR_HUMAN	LSHR_MOUSE
OG0000861	RSPH1_HUMAN	RSPH1_MOUSE
OG0000880	KMT2C_HUMAN	KMT2C_MOUSE
OG0000880	KMT2D_HUMAN	KMT2D_MOUSE
OG0000894	XDH_HUMAN	XDH_MOUSE
OG0000894	AOXA_HUMAN	AOXB_MOUSE, AOXD_MOUSE, AOXC_MOUSE, AOXA_MOUSE
OG0000940	LCAP_HUMAN	LCAP_MOUSE
OG0000940	ERAP2_HUMAN, ERAP1_HUMAN	ERAP1_MOUSE
OG0000690	NRBP_HUMAN	NRBP_MOUSE
OG0000708	CP4V2_HUMAN	CP4V2_MOUSE
OG0000736	CLAT_HUMAN	CLAT_MOUSE
OG0000736	CACP_HUMAN	CACP_MOUSE
OG0000753	M3K3_HUMAN	M3K3_MOUSE
OG0000753	M3K2_HUMAN	M3K2_MOUSE
OG0000792	GPHB5_HUMAN	GPHB5_MOUSE
OG0000792	FSHB_HUMAN	FSHB_MOUSE
OG0000792	TSHB_HUMAN	TSHB_MOUSE
OG0000792	LSHB_HUMAN, CGB7_HUMAN, CGB2_HUMAN, CGB1_HUMAN, CGB3_HUMAN	LSHB_MOUSE
OG0000806	E2F3_HUMAN	E2F3_MOUSE
OG0000806	E2F2_HUMAN	E2F2_MOUSE
OG0000806	E2F1_HUMAN	E2F1_MOUSE
OG0000823	PAFA2_HUMAN	PAFA2_MOUSE
OG0000823	PAFA_HUMAN	PAFA_MOUSE
OG0000872	SHC4_HUMAN	SHC4_MOUSE
OG0000872	SHC1_HUMAN	SHC1_MOUSE
OG0000872	SHC3_HUMAN	SHC3_MOUSE
OG0000872	SHC2_HUMAN	SHC2_MOUSE
OG0000876	SCD5_HUMAN, SCD_HUMAN	SCD4_MOUSE, SCD2_MOUSE, ACOD1_MOUSE, SCD3_MOUSE
OG0000889	GHC1_HUMAN	GHC1_MOUSE
OG0000889	GHC2_HUMAN	GHC2_MOUSE
OG0000896	OVOS1_HUMAN	OVOS_MOUSE
OG0000896	A2MG_HUMAN	A2MG_MOUSE
OG0000896	PZP_HUMAN	MUG1_MOUSE, MUG2_MOUSE
OG0000905	SETD5_HUMAN	SETD5_MOUSE
OG0000905	KMT2E_HUMAN	KMT2E_MOUSE
OG0000918	WDFY1_HUMAN	WDFY1_MOUSE
OG0000918	WDFY2_HUMAN	WDFY2_MOUSE
OG0000952	SMBT1_HUMAN	SMBT1_MOUSE
OG0000952	SMBT2_HUMAN	SMBT2_MOUSE
OG0000755	S23A2_HUMAN	S23A2_MOUSE
OG0000755	S23A1_HUMAN	S23A1_MOUSE
OG0000766	DMTF1_HUMAN	DMTF1_MOUSE
OG0000776	OTOAN_HUMAN	OTOAN_MOUSE
OG0000786	A4_HUMAN	A4_MOUSE
OG0000786	APLP2_HUMAN	APLP2_MOUSE
OG0000786	APLP1_HUMAN	APLP1_MOUSE
OG0000811	P2RX5_HUMAN	P2RX5_MOUSE
OG0000811	P2RX4_HUMAN	P2RX4_MOUSE
OG0000871	NPM2_HUMAN	NPM2_MOUSE
OG0000871	NPM_HUMAN	NPM_MOUSE
OG0000871	NPM3_HUMAN	NPM3_MOUSE
OG0000899	EFC4A_HUMAN	EFC4A_MOUSE
OG0000899	EFC4B_HUMAN	EFC4B_MOUSE
OG0000911	CYTC_HUMAN	CYTC_MOUSE
OG0000911	CYTD_HUMAN, CYTT_HUMAN, CYTN_HUMAN, CYTS_HUMAN	CSTD_MOUSE
OG0000911	CATF_HUMAN	CATF_MOUSE
OG0000924	H1T_HUMAN	H1T_MOUSE
OG0000924	H11_HUMAN	H11_MOUSE
OG0000924	H13_HUMAN	H13_MOUSE
OG0000924	H14_HUMAN	H14_MOUSE
OG0000924	H12_HUMAN	H12_MOUSE
OG0000924	H15_HUMAN	H15_MOUSE
OG0000937	MYH14_HUMAN	MYH14_MOUSE
OG0000937	MYH10_HUMAN	MYH10_MOUSE
OG0000937	MYH11_HUMAN	MYH11_MOUSE
OG0000937	MYH9_HUMAN	MYH9_MOUSE
OG0000951	NET4_HUMAN	NET4_MOUSE
OG0000951	LAMB3_HUMAN	LAMB3_MOUSE
OG0000951	LAMB1_HUMAN	LAMB1_MOUSE
OG0000951	LAMB2_HUMAN	LAMB2_MOUSE
OG0000965	PSB10_HUMAN	PSB10_MOUSE
OG0000965	PSB7_HUMAN	PSB7_MOUSE
OG0001022	MINT_HUMAN	MINT_MOUSE
OG0000795	OPRM_HUMAN	OPRM_MOUSE
OG0000795	OPRD_HUMAN	OPRD_MOUSE
OG0000795	OPRK_HUMAN	OPRK_MOUSE
OG0000795	OPRX_HUMAN	OPRX_MOUSE
OG0000795	SSR1_HUMAN	SSR1_MOUSE
OG0000795	NPBW2_HUMAN, NPBW1_HUMAN	NPBW1_MOUSE
OG0000810	DMBX1_HUMAN	DMBX1_MOUSE
OG0000846	HLX_HUMAN	HLX_MOUSE
OG0000875	TRFM_HUMAN	TRFM_MOUSE
OG0000875	TRFE_HUMAN	TRFE_MOUSE
OG0000875	TRFL_HUMAN	ICA_MOUSE, TRFL_MOUSE
OG0000888	UBQL4_HUMAN	UBQL4_MOUSE
OG0000888	UBQL2_HUMAN	UBQL2_MOUSE
OG0000888	UBQL1_HUMAN	UBQL1_MOUSE
OG0000903	AGAP3_HUMAN	AGAP3_MOUSE
OG0000903	AGAP1_HUMAN, AGA11_HUMAN, AGAP5_HUMAN, AGAP9_HUMAN, AGAP7_HUMAN, AGAP4_HUMAN, AGAP6_HUMAN	AGAP1_MOUSE
OG0000917	ARGL1_HUMAN	ARGL1_MOUSE
OG0000923	CXAR_HUMAN	CXAR_MOUSE
OG0000923	IGS11_HUMAN	IGS11_MOUSE
OG0000923	GPA33_HUMAN	GPA33_MOUSE
OG0000923	ESAM_HUMAN	ESAM_MOUSE
OG0000923	VSIG1_HUMAN	VSIG1_MOUSE
OG0000923	VSIG2_HUMAN	VSIG2_MOUSE
OG0000939	WNT5A_HUMAN	WNT5A_MOUSE
OG0000939	WNT5B_HUMAN	WNT5B_MOUSE
OG0000955	ASB1_HUMAN	ASB1_MOUSE
OG0000955	ASB12_HUMAN	ASB12_MOUSE
OG0000976	SBNO1_HUMAN	SBNO1_MOUSE
OG0000976	SBNO2_HUMAN	SBNO2_MOUSE
OG0000990	GLB1L_HUMAN	GLB1L_MOUSE
OG0000990	BGAL_HUMAN	BGAL_MOUSE
OG0001006	ADT4_HUMAN	ADT4_MOUSE
OG0001006	ADT1_HUMAN	ADT1_MOUSE
OG0001006	ADT3_HUMAN, ADT2_HUMAN	ADT2_MOUSE
OG0001021	GRHL3_HUMAN	GRHL3_MOUSE
OG0001021	GRHL1_HUMAN	GRHL1_MOUSE
OG0001021	GRHL2_HUMAN	GRHL2_MOUSE
OG0000777	GGH_HUMAN	GGH_MOUSE
OG0000789	AT2A3_HUMAN	AT2A3_MOUSE
OG0000789	AT2A1_HUMAN	AT2A1_MOUSE
OG0000789	AT2A2_HUMAN	AT2A2_MOUSE
OG0000803	RSRC2_HUMAN	RSRC2_MOUSE
OG0000852	ANR37_HUMAN	ANR37_MOUSE
OG0000866	DTNA_HUMAN	DTNA_MOUSE
OG0000866	DTNB_HUMAN	DTNB_MOUSE
OG0000884	KCC2D_HUMAN	KCC2D_MOUSE
OG0000884	KCC2A_HUMAN	KCC2A_MOUSE
OG0000884	KCC2G_HUMAN	KCC2G_MOUSE
OG0000884	KCC2B_HUMAN	KCC2B_MOUSE
OG0000901	MKRN2_HUMAN	MKRN2_MOUSE
OG0000901	MKRN3_HUMAN	MKRN3_MOUSE
OG0000901	MKRN4_HUMAN, MKRN5_HUMAN, MKRN1_HUMAN	MKRN1_MOUSE
OG0000914	TTL12_HUMAN	TTL12_MOUSE
OG0000929	SPR2G_HUMAN, SPR2F_HUMAN, SPR2E_HUMAN, SPR2D_HUMAN, SPR2A_HUMAN, SPR2B_HUMAN	SPR2G_MOUSE, SPR2K_MOUSE, SPR2E_MOUSE, SPR2I_MOUSE, SPR2D_MOUSE, SPR2J_MOUSE
OG0000944	CAC1S_HUMAN	CAC1S_MOUSE
OG0000944	CAC1C_HUMAN	CAC1C_MOUSE
OG0000944	CAC1D_HUMAN	CAC1D_MOUSE
OG0000944	CAC1F_HUMAN	CAC1F_MOUSE
OG0000961	KGP1_HUMAN	KGP1_MOUSE
OG0000978	PAQR5_HUMAN	PAQR5_MOUSE
OG0000978	PAQR6_HUMAN	PAQR6_MOUSE
OG0001000	GRM2_HUMAN	GRM2_MOUSE
OG0001000	GRM3_HUMAN	GRM3_MOUSE
OG0001015	ARL8B_HUMAN	ARL8B_MOUSE
OG0001015	ARL8A_HUMAN	ARL8A_MOUSE
OG0001030	LEF1_HUMAN	LEF1_MOUSE
OG0001030	TCF7_HUMAN	TCF7_MOUSE
OG0001030	TF7L1_HUMAN	TF7L1_MOUSE
OG0001030	TF7L2_HUMAN	TF7L2_MOUSE
OG0000819	SVIL_HUMAN	SVIL_MOUSE
OG0000836	S36A4_HUMAN	S36A4_MOUSE
OG0000836	S36A3_HUMAN	S36A3_MOUSE
OG0000836	S36A2_HUMAN	S36A2_MOUSE
OG0000836	S36A1_HUMAN	S36A1_MOUSE
OG0000853	ELL2_HUMAN	ELL2_MOUSE
OG0000853	ELL_HUMAN	ELL_MOUSE
OG0000869	RGS19_HUMAN	RGS19_MOUSE
OG0000869	RGS17_HUMAN	RGS17_MOUSE
OG0000869	RGS20_HUMAN	RGS20_MOUSE
OG0000887	CARD9_HUMAN	CARD9_MOUSE
OG0000887	CAR11_HUMAN	CAR11_MOUSE
OG0000887	CAR14_HUMAN	CAR14_MOUSE
OG0000887	CAR10_HUMAN	CAR10_MOUSE
OG0000902	LASP1_HUMAN	LNEBL_MOUSE, LASP1_MOUSE
OG0000916	CD59_HUMAN	CD59A_MOUSE, CD59B_MOUSE
OG0000943	CAC1E_HUMAN	CAC1E_MOUSE
OG0000943	CAC1B_HUMAN	CAC1B_MOUSE
OG0000943	CAC1A_HUMAN	CAC1A_MOUSE
OG0000959	NCEH1_HUMAN	NCEH1_MOUSE
OG0000959	ADCL2_HUMAN, AAAD_HUMAN	AAAD_MOUSE
OG0000959	ADCL4_HUMAN	AD4F1_MOUSE
OG0000959	ADCL3_HUMAN	ADCL3_MOUSE
OG0000977	PLOD3_HUMAN	PLOD3_MOUSE
OG0000977	PLOD1_HUMAN	PLOD1_MOUSE
OG0000977	PLOD2_HUMAN	PLOD2_MOUSE
OG0001035	LRC49_HUMAN	LRC49_MOUSE
OG0001050	NR2F6_HUMAN	NR2F6_MOUSE
OG0001050	COT2_HUMAN	COT2_MOUSE
OG0001050	COT1_HUMAN	COT1_MOUSE
OG0001055	BNIPL_HUMAN	BNIPL_MOUSE
OG0001055	BNIP2_HUMAN	BNIP2_MOUSE
OG0001055	ATCAY_HUMAN	ATCAY_MOUSE
OG0001055	PRUN2_HUMAN	PRUN2_MOUSE
OG0000815	EZRI_HUMAN	EZRI_MOUSE
OG0000815	MOES_HUMAN	MOES_MOUSE
OG0000815	RADI_HUMAN	RADI_MOUSE
OG0000821	FKRP_HUMAN	FKRP_MOUSE
OG0000838	PXDC2_HUMAN	PXDC2_MOUSE
OG0000838	PLDX1_HUMAN	PLDX1_MOUSE
OG0000843	BMX_HUMAN	BMX_MOUSE
OG0000843	BTK_HUMAN	BTK_MOUSE
OG0000843	TEC_HUMAN	TEC_MOUSE
OG0000843	ITK_HUMAN	ITK_MOUSE
OG0000843	TXK_HUMAN	TXK_MOUSE
OG0000859	CASP7_HUMAN	CASP7_MOUSE
OG0000859	CASP3_HUMAN	CASP3_MOUSE
OG0000874	TSG6_HUMAN	TSG6_MOUSE
OG0000945	BARX1_HUMAN	BARX1_MOUSE
OG0000945	BARX2_HUMAN	BARX2_MOUSE
OG0000960	PEA15_HUMAN	PEA15_MOUSE
OG0000988	PIGA_HUMAN	PIGA_MOUSE
OG0001018	CYTB_HUMAN	CYTB_MOUSE
OG0001018	CYTA_HUMAN	CYTA_MOUSE, CYT1_MOUSE, CYT2_MOUSE, CYT3_MOUSE
OG0001032	TIAM1_HUMAN	TIAM1_MOUSE
OG0001032	TIAM2_HUMAN	TIAM2_MOUSE
OG0001046	CERS6_HUMAN	CERS6_MOUSE
OG0001046	CERS5_HUMAN	CERS5_MOUSE
OG0001046	CERS2_HUMAN	CERS2_MOUSE
OG0001046	CERS3_HUMAN	CERS3_MOUSE
OG0001074	RHG35_HUMAN	RHG35_MOUSE
OG0001074	RHG05_HUMAN	RHG05_MOUSE
OG0001088	TRPM3_HUMAN	TRPM3_MOUSE
OG0001088	TRPM1_HUMAN	TRPM1_MOUSE
OG0001088	TRPM7_HUMAN	TRPM7_MOUSE
OG0001088	TRPM6_HUMAN	TRPM6_MOUSE
OG0001101	BGP11_HUMAN, BGLR_HUMAN, GUSP1_HUMAN	BGLR_MOUSE
OG0000883	E2F8_HUMAN	E2F8_MOUSE
OG0000883	E2F7_HUMAN	E2F7_MOUSE
OG0000927	KV228_HUMAN, KVD28_HUMAN, KV240_HUMAN, KVD40_HUMAN, KV224_HUMAN, KVD24_HUMAN, KV230_HUMAN, KVD30_HUMAN, KVD26_HUMAN, KV229_HUMAN, KVD29_HUMAN	KV2A2_MOUSE
OG0000941	AT8B1_HUMAN	AT8B1_MOUSE
OG0000941	AT8B3_HUMAN	AT8B3_MOUSE
OG0000941	AT8B2_HUMAN	AT8B2_MOUSE
OG0000941	AT8B4_HUMAN	AT8B5_MOUSE
OG0000957	AKCL2_HUMAN	AKCL2_MOUSE
OG0000957	ALDR_HUMAN	ALDR_MOUSE
OG0000957	AK1BA_HUMAN, AK1BF_HUMAN	ALD1_MOUSE, ALD2_MOUSE
OG0000991	METH_HUMAN	METH_MOUSE
OG0001013	RSH6A_HUMAN	RSH6A_MOUSE
OG0001013	RSH4A_HUMAN	RSH4A_MOUSE
OG0001027	ADA12_HUMAN	ADA12_MOUSE
OG0001027	ADA19_HUMAN	ADA19_MOUSE
OG0001027	ADA33_HUMAN	ADA33_MOUSE
OG0001041	JPH4_HUMAN	JPH4_MOUSE
OG0001041	JPH3_HUMAN	JPH3_MOUSE
OG0001041	JPH1_HUMAN	JPH1_MOUSE
OG0001041	JPH2_HUMAN	JPH2_MOUSE
OG0001056	MEOX2_HUMAN	MEOX2_MOUSE
OG0001056	MEOX1_HUMAN	MEOX1_MOUSE
OG0001072	B4GN1_HUMAN	B4GN1_MOUSE
OG0001072	B4GN2_HUMAN	B4GN2_MOUSE
OG0001087	CSTFT_HUMAN	CSTFT_MOUSE
OG0001087	CSTF2_HUMAN	CSTF2_MOUSE
OG0001102	BCL7A_HUMAN	BCL7A_MOUSE
OG0001102	BCL7C_HUMAN	BCL7C_MOUSE
OG0001102	BCL7B_HUMAN	BCL7B_MOUSE
OG0001132	LRP6_HUMAN	LRP6_MOUSE
OG0001132	LRP5_HUMAN, LRP5L_HUMAN	LRP5_MOUSE
OG0000879	M3K11_HUMAN	M3K11_MOUSE
OG0000879	M3K9_HUMAN	M3K9_MOUSE
OG0000879	M3K10_HUMAN	M3K10_MOUSE
OG0000879	M3K21_HUMAN	M3K21_MOUSE
OG0000893	LMO4_HUMAN	LMO4_MOUSE
OG0000908	IQEC3_HUMAN	IQEC3_MOUSE
OG0000908	IQEC2_HUMAN	IQEC2_MOUSE
OG0000908	IQEC1_HUMAN	IQEC1_MOUSE
OG0000950	NCKX3_HUMAN	NCKX3_MOUSE
OG0000950	NCKX4_HUMAN	NCKX4_MOUSE
OG0000999	ANK1_HUMAN	ANK1_MOUSE
OG0000999	ANK3_HUMAN	ANK3_MOUSE
OG0000999	ANK2_HUMAN	ANK2_MOUSE
OG0001014	NID2_HUMAN	NID2_MOUSE
OG0001014	NID1_HUMAN	NID1_MOUSE
OG0001029	CRCC2_HUMAN	CRCC2_MOUSE
OG0001029	CROCC_HUMAN, CROL2_HUMAN	CROCC_MOUSE
OG0001044	KCNH5_HUMAN	KCNH5_MOUSE
OG0001044	KCNH1_HUMAN	KCNH1_MOUSE
OG0001069	AFF2_HUMAN	AFF2_MOUSE
OG0001069	AFF3_HUMAN	AFF3_MOUSE
OG0001069	AFF1_HUMAN	AFF1_MOUSE
OG0001069	AFF4_HUMAN	AFF4_MOUSE
OG0001083	S11IP_HUMAN	S11IP_MOUSE
OG0001096	OVOL3_HUMAN	OVOL3_MOUSE
OG0001096	OVOL1_HUMAN	OVOL1_MOUSE
OG0001096	OVOL2_HUMAN	OVOL2_MOUSE
OG0001108	LYVE1_HUMAN	LYVE1_MOUSE
OG0001139	SC6A1_HUMAN	SC6A1_MOUSE
OG0001155	GPC4_HUMAN	GPC4_MOUSE
OG0001155	GPC6_HUMAN	GPC6_MOUSE
OG0001155	GPC1_HUMAN	GPC1_MOUSE
OG0001155	GPC2_HUMAN	GPC2_MOUSE
OG0000886	EMAL1_HUMAN	EMAL1_MOUSE
OG0000886	EMAL2_HUMAN	EMAL2_MOUSE
OG0000900	RIPR1_HUMAN	RIPR1_MOUSE
OG0000900	RIPR2_HUMAN	RIPR2_MOUSE
OG0000900	RIPR3_HUMAN	RIPR3_MOUSE
OG0000913	DNJB8_HUMAN	DNJB8_MOUSE
OG0000913	DNJB3_HUMAN	DNJB3_MOUSE
OG0000913	DNJB7_HUMAN	DNJB7_MOUSE
OG0000913	DNJB6_HUMAN	DNJB6_MOUSE
OG0000913	DNJB2_HUMAN	DNJB2_MOUSE
OG0000925	MNDA_HUMAN, IF16_HUMAN, IFIX_HUMAN	IFI2_MOUSE, MNDAL_MOUSE, IFI4_MOUSE, IFI5A_MOUSE, IFI5B_MOUSE, IFI8_MOUSE, IFI3_MOUSE, IFIXL_MOUSE, IFIX_MOUSE
OG0000936	MARCO_HUMAN	MARCO_MOUSE
OG0000936	SCAR5_HUMAN	SCAR5_MOUSE
OG0000936	MSRE_HUMAN	MSRE_MOUSE
OG0000954	ASCL1_HUMAN	ASCL1_MOUSE
OG0000954	ASCL2_HUMAN	ASCL2_MOUSE
OG0001004	RCOR2_HUMAN	RCOR2_MOUSE
OG0001004	RCOR1_HUMAN	RCOR1_MOUSE
OG0001004	RCOR3_HUMAN	RCOR3_MOUSE
OG0001048	TSN13_HUMAN	TSN13_MOUSE
OG0001048	TSN31_HUMAN	TSN31_MOUSE
OG0001062	CNOT4_HUMAN	CNOT4_MOUSE
OG0001068	KPCD3_HUMAN	KPCD3_MOUSE
OG0001068	KPCD2_HUMAN	KPCD2_MOUSE
OG0001068	KPCD1_HUMAN	KPCD1_MOUSE
OG0001081	SSBP3_HUMAN	SSBP3_MOUSE
OG0001081	SSBP4_HUMAN, SSBP2_HUMAN	SSBP2_MOUSE
OG0001092	BAK_HUMAN	BAK_MOUSE
OG0001105	F219A_HUMAN	F219A_MOUSE
OG0001105	F219B_HUMAN	F219B_MOUSE
OG0001130	TBA1A_HUMAN	TBA1A_MOUSE
OG0001130	TBA1C_HUMAN	TBA1C_MOUSE
OG0001130	TBA1B_HUMAN	TBA1B_MOUSE
OG0001130	TBA4A_HUMAN	TBA4A_MOUSE
OG0001147	NAR5_HUMAN	NAR5_MOUSE
OG0001147	NAR1_HUMAN	NAR1_MOUSE
OG0001147	NAR4_HUMAN	NAR2A_MOUSE, NAR2B_MOUSE, NAR4_MOUSE
OG0000895	TFE3_HUMAN	TFE3_MOUSE
OG0000895	MITF_HUMAN	MITF_MOUSE
OG0000895	TFEB_HUMAN	TFEB_MOUSE
OG0000895	TFEC_HUMAN	TFEC_MOUSE
OG0000909	PAQRB_HUMAN	PAQRB_MOUSE
OG0000909	PAQRA_HUMAN	PAQRA_MOUSE
OG0000921	EWS_HUMAN	EWS_MOUSE
OG0000921	FUS_HUMAN	FUS_MOUSE
OG0000948	RHOG_HUMAN	RHOG_MOUSE
OG0000948	RHOU_HUMAN	RHOU_MOUSE
OG0000948	RHOQ_HUMAN	RHOQ_MOUSE
OG0000948	CDC42_HUMAN	CDC42_MOUSE
