Orthogroup	Hsap	Mmus
OG0002164	FZD7_HUMAN	FZD7_MOUSE
OG0002164	FZD1_HUMAN	FZD1_MOUSE
OG0002165	TBB2A_HUMAN	TBB2A_MOUSE
OG0002165	TBB2B_HUMAN	TBB2B_MOUSE
OG0002166	KCNK3_HUMAN	KCNK3_MOUSE
OG0002166	KCNK9_HUMAN	KCNK9_MOUSE
OG0002167	PRELP_HUMAN	PRELP_MOUSE
OG0002167	KERA_HUMAN	KERA_MOUSE
OG0002167	OMD_HUMAN	OMD_MOUSE
OG0002168	CASR_HUMAN	V2R1_MOUSE, V2116_MOUSE, V2R26_MOUSE, CASR_MOUSE
OG0002169	AT8A1_HUMAN	AT8A1_MOUSE
OG0002169	AT8A2_HUMAN	AT8A2_MOUSE
OG0002170	NANG2_HUMAN, NANOG_HUMAN, NANP8_HUMAN	NANOG_MOUSE
OG0002171	GLT16_HUMAN	GLT16_MOUSE
OG0002171	GLT14_HUMAN	GLT14_MOUSE
OG0002172	TBX5_HUMAN	TBX5_MOUSE
OG0002172	TBX4_HUMAN	TBX4_MOUSE
OG0002173	CCNA2_HUMAN	CCNA2_MOUSE
OG0002173	CCNA1_HUMAN	CCNA1_MOUSE
OG0002174	ST17A_HUMAN, ST17B_HUMAN	ST17B_MOUSE
OG0002175	ACVR1_HUMAN	ACVR1_MOUSE
OG0002175	ACVL1_HUMAN	ACVL1_MOUSE
OG0002176	UCP4_HUMAN	UCP4_MOUSE
OG0002177	UCP5_HUMAN	UCP5_MOUSE
OG0002177	KMCP1_HUMAN	KMCP1_MOUSE
OG0002178	PLCL1_HUMAN	PLCL1_MOUSE
OG0002178	PLCL2_HUMAN	PLCL2_MOUSE
OG0002179	NEK4_HUMAN	NEK4_MOUSE
OG0002180	NEK5_HUMAN	NEK5_MOUSE
OG0002180	NEK3_HUMAN	NEK3_MOUSE
OG0002181	ASCL3_HUMAN	ASCL3_MOUSE
OG0002181	ASCL5_HUMAN	ASCL5_MOUSE
OG0002182	RDH11_HUMAN	RDH11_MOUSE
OG0002182	RDH12_HUMAN	RDH12_MOUSE
OG0002182	DHRSX_HUMAN	DHRSX_MOUSE
OG0002183	IOD2_HUMAN	IOD2_MOUSE
OG0002184	FGD6_HUMAN	FGD6_MOUSE
OG0002186	ZFP62_HUMAN	ZFP62_MOUSE
OG0002186	ZN672_HUMAN	ZN672_MOUSE
OG0002187	BMP4_HUMAN	BMP4_MOUSE
OG0002187	BMP2_HUMAN	BMP2_MOUSE
OG0002188	FURIN_HUMAN	FURIN_MOUSE
OG0002188	PCSK4_HUMAN	PCSK4_MOUSE
OG0002189	TDRD7_HUMAN	TDRD7_MOUSE
OG0002190	RFNG_HUMAN	RFNG_MOUSE
OG0002190	LFNG_HUMAN	LFNG_MOUSE
OG0002190	MFNG_HUMAN	MFNG_MOUSE
OG0002191	ATPF2_HUMAN	ATPF2_MOUSE
OG0002192	H32_HUMAN	H32_MOUSE
OG0002193	H33_HUMAN	H3C_MOUSE, H33_MOUSE
OG0002193	H31T_HUMAN, H31_HUMAN	H31_MOUSE
OG0002194	TESK1_HUMAN	TESK1_MOUSE
OG0002194	TESK2_HUMAN	TESK2_MOUSE
OG0002195	LIMK2_HUMAN	LIMK2_MOUSE
OG0002195	LIMK1_HUMAN	LIMK1_MOUSE
OG0002196	PUS7_HUMAN	PUS7_MOUSE
OG0002197	PUS7L_HUMAN	PUS7L_MOUSE
OG0002198	ATG4A_HUMAN	ATG4A_MOUSE
OG0002198	ATG4B_HUMAN	ATG4B_MOUSE
OG0002199	KMT2B_HUMAN	KMT2B_MOUSE
OG0002199	KMT2A_HUMAN	KMT2A_MOUSE
OG0002200	OSBL1_HUMAN	OSBL1_MOUSE
OG0002200	OSBL2_HUMAN	OSBL2_MOUSE
OG0002201	PI51A_HUMAN	PI51A_MOUSE
OG0002201	PIPSL_HUMAN, PSMD4_HUMAN	PSMD4_MOUSE
OG0002202	SNAI1_HUMAN	SNAI1_MOUSE
OG0002203	ZRAB3_HUMAN	ZRAB3_MOUSE
OG0002204	ADA10_HUMAN	ADA10_MOUSE
OG0002205	MFI_HUMAN	MFI_MOUSE
OG0002206	KAPCB_HUMAN	KAPCB_MOUSE
OG0002206	KAPCG_HUMAN, KAPCA_HUMAN	KAPCA_MOUSE
OG0002207	TBX15_HUMAN	TBX15_MOUSE
OG0002207	TBX18_HUMAN	TBX18_MOUSE
OG0002208	ASTE1_HUMAN	ASTE1_MOUSE
OG0002209	BLM_HUMAN	BLM_MOUSE
OG0002210	G6PC3_HUMAN	G6PC3_MOUSE
OG0002210	G6PC1_HUMAN	G6PC1_MOUSE
OG0002210	G6PC2_HUMAN	G6PC2_MOUSE
OG0002211	GLYC_HUMAN	GLYC_MOUSE
OG0002212	GTSFL_HUMAN	GTSFL_MOUSE
OG0002213	IF4A1_HUMAN	IF4A1_MOUSE
OG0002213	IF4A2_HUMAN	IF4A2_MOUSE
OG0002214	NEK6_HUMAN	NEK6_MOUSE
OG0002214	NEK7_HUMAN	NEK7_MOUSE
OG0002215	RTN1_HUMAN	RTN1_MOUSE
OG0002216	SPTB1_HUMAN	SPTB1_MOUSE
OG0002216	SPTN2_HUMAN, SPTB2_HUMAN	SPTB2_MOUSE
OG0002217	LHX9_HUMAN	LHX9_MOUSE
OG0002217	LHX2_HUMAN	LHX2_MOUSE
OG0002218	LRAD3_HUMAN	LRAD3_MOUSE
OG0002219	MLP3A_HUMAN	MLP3A_MOUSE
OG0002219	MLP3B_HUMAN, MP3B2_HUMAN	MLP3B_MOUSE
OG0002220	RCBT2_HUMAN	RCBT2_MOUSE
OG0002221	5NT3A_HUMAN	5NT3A_MOUSE
OG0002221	5NT3B_HUMAN	5NT3B_MOUSE
OG0002222	AAK1_HUMAN	AAK1_MOUSE
OG0002222	BM2KL_HUMAN, BMP2K_HUMAN	BMP2K_MOUSE
OG0002223	ABCG4_HUMAN	ABCG4_MOUSE
OG0002223	ABCG1_HUMAN	ABCG1_MOUSE
OG0002224	ABHD4_HUMAN	ABHD4_MOUSE
OG0002224	ABHD5_HUMAN	ABHD5_MOUSE
OG0002225	ABHEB_HUMAN	ABHEB_MOUSE
OG0002225	ABHEA_HUMAN	ABHEA_MOUSE
OG0002226	ABRX2_HUMAN	ABRX2_MOUSE
OG0002226	ABRX1_HUMAN	ABRX1_MOUSE
OG0002227	ACOX1_HUMAN	ACOX1_MOUSE
OG0002228	ARHL1_HUMAN	ARHL1_MOUSE
OG0002228	ADPRH_HUMAN	ADPRH_MOUSE
OG0002229	AFG2A_HUMAN	AFG2A_MOUSE
OG0002230	AIF1L_HUMAN	AIF1L_MOUSE
OG0002230	AIF1_HUMAN	AIF1_MOUSE
OG0002231	AKA7G_HUMAN, AKA7A_HUMAN	AKA7A_MOUSE, AKA7G_MOUSE
OG0002232	ALG13_HUMAN	ALG13_MOUSE
OG0002233	AMY1A_HUMAN, AMY1B_HUMAN, AMY1C_HUMAN, AMY2B_HUMAN, AMYP_HUMAN	AM2A5_MOUSE, AMY1_MOUSE
OG0002234	AN34B_HUMAN	AN34B_MOUSE
OG0002234	AN34C_HUMAN	AN34C_MOUSE
OG0002235	ANM7_HUMAN	ANM7_MOUSE
OG0002236	ANR42_HUMAN	ANR42_MOUSE
OG0002237	TANC2_HUMAN	TANC2_MOUSE
OG0002237	TANC1_HUMAN	TANC1_MOUSE
OG0002238	AP2A1_HUMAN	AP2A1_MOUSE
OG0002238	AP2A2_HUMAN	AP2A2_MOUSE
OG0002239	AP3M1_HUMAN	AP3M1_MOUSE
OG0002239	AP3M2_HUMAN	AP3M2_MOUSE
OG0002240	APH1A_HUMAN	APH1A_MOUSE
OG0002240	APH1B_HUMAN	APH1B_MOUSE, APH1C_MOUSE
OG0002241	API5_HUMAN	API5_MOUSE
OG0002242	APOA_HUMAN, LPAL2_HUMAN, PLMN_HUMAN, PLGA_HUMAN, PLGB_HUMAN	PLMN_MOUSE
OG0002243	APOD_HUMAN	APOD_MOUSE
OG0002244	APRV1_HUMAN	APRV1_MOUSE
OG0002245	ARFG2_HUMAN	ARFG2_MOUSE
OG0002245	ARFG3_HUMAN	ARFG3_MOUSE
OG0002246	ARFP2_HUMAN	ARFP2_MOUSE
OG0002247	ARH_HUMAN	ARH_MOUSE
OG0002248	ARI1A_HUMAN	ARI1A_MOUSE
OG0002248	ARI1B_HUMAN	ARI1B_MOUSE
OG0002249	ARI3C_HUMAN	ARI3C_MOUSE
OG0002250	ARI4B_HUMAN	ARI4B_MOUSE
OG0002250	ARI4A_HUMAN	ARI4A_MOUSE
OG0002251	ARL4D_HUMAN	ARL4D_MOUSE
OG0002251	ARL4C_HUMAN	ARL4C_MOUSE
OG0002251	ARL4A_HUMAN	ARL4A_MOUSE
OG0002252	ARP19_HUMAN	ARP19_MOUSE
OG0002252	ENSA_HUMAN	ENSA_MOUSE
OG0002253	ARY1_HUMAN, ARY2_HUMAN	ARY3_MOUSE, ARY1_MOUSE, ARY2_MOUSE
OG0002254	ASZ1_HUMAN	ASZ1_MOUSE
OG0002255	AT132_HUMAN	AT132_MOUSE
OG0002255	AT133_HUMAN	AT133_MOUSE
OG0002256	AT2C2_HUMAN	AT2C2_MOUSE
OG0002256	AT2C1_HUMAN	AT2C1_MOUSE
OG0002257	AT7L1_HUMAN	AT7L1_MOUSE
OG0002257	ATX7_HUMAN	ATX7_MOUSE
OG0002258	ATRN1_HUMAN	ATRN1_MOUSE
OG0002258	ATRN_HUMAN	ATRN_MOUSE
OG0002259	ATX10_HUMAN	ATX10_MOUSE
OG0002260	ATX1L_HUMAN	ATX1L_MOUSE
OG0002260	ATX1_HUMAN	ATX1_MOUSE
OG0002261	BCAT2_HUMAN	BCAT2_MOUSE
OG0002261	BCAT1_HUMAN	BCAT1_MOUSE
OG0002262	NBEA_HUMAN, BCL8_HUMAN	NBEA_MOUSE
OG0002262	LRBA_HUMAN	LRBA_MOUSE
OG0002263	BEST1_HUMAN	BEST1_MOUSE
OG0002263	BEST3_HUMAN	BEST3_MOUSE
OG0002263	BEST4_HUMAN, BEST2_HUMAN	BEST2_MOUSE
OG0002264	BICL1_HUMAN	BICL1_MOUSE
OG0002264	BICL2_HUMAN	BICL2_MOUSE
OG0002266	BLVRB_HUMAN	BLVRB_MOUSE
OG0002267	BRPF1_HUMAN	BRPF1_MOUSE
OG0002267	BRPF3_HUMAN	BRPF3_MOUSE
OG0002268	BRSK2_HUMAN	BRSK2_MOUSE
OG0002268	BRSK1_HUMAN	BRSK1_MOUSE
OG0002269	BTBDG_HUMAN	BTBDG_MOUSE
OG0002270	BUP1_HUMAN	BUP1_MOUSE
OG0002271	C170B_HUMAN	C170B_MOUSE
OG0002271	CE170_HUMAN, C170L_HUMAN	CE170_MOUSE
OG0002272	CAPS2_HUMAN	CAPS2_MOUSE
OG0002272	CAPS1_HUMAN	CAPS1_MOUSE
OG0002273	CASQ2_HUMAN	CASQ2_MOUSE
OG0002273	CASQ1_HUMAN	CASQ1_MOUSE
OG0002274	S19A2_HUMAN	S19A2_MOUSE
OG0002274	CB083_HUMAN, S19A3_HUMAN	S19A3_MOUSE
OG0002275	CC033_HUMAN	CC033_MOUSE
OG0002276	CC14A_HUMAN	CC14A_MOUSE
OG0002276	CC14B_HUMAN, CC14C_HUMAN	CC14B_MOUSE
OG0002277	CC186_HUMAN	CC186_MOUSE
OG0002278	CC85C_HUMAN	CC85C_MOUSE
OG0002278	CC85A_HUMAN	CC85A_MOUSE
OG0002279	CC90B_HUMAN	CC90B_MOUSE
OG0002279	MCUR1_HUMAN	MCUR1_MOUSE
OG0002280	CCD39_HUMAN	CCD39_MOUSE
OG0002281	CCD42_HUMAN	CCD42_MOUSE
OG0002281	CFA73_HUMAN	CFA73_MOUSE
OG0002282	CCDC6_HUMAN	CCDC6_MOUSE
OG0002283	CCL8_HUMAN	CCL12_MOUSE
OG0002283	CCL2_HUMAN, CCL7_HUMAN, CCL13_HUMAN, CCL11_HUMAN	CCL11_MOUSE
OG0002284	CCNE2_HUMAN	CCNE2_MOUSE
OG0002284	CCNE1_HUMAN	CCNE1_MOUSE
OG0002285	CD1D_HUMAN, CD1E_HUMAN, CD1A_HUMAN, CD1B_HUMAN, CD1C_HUMAN	CD1D1_MOUSE, CD1D2_MOUSE
OG0002286	TRBM_HUMAN	TRBM_MOUSE
OG0002286	CD248_HUMAN	CD248_MOUSE
OG0002287	CDCA7_HUMAN	CDCA7_MOUSE
OG0002287	CDA7L_HUMAN	CDA7L_MOUSE
OG0002288	CDK13_HUMAN	CDK13_MOUSE
OG0002288	CDK12_HUMAN	CDK12_MOUSE
OG0002289	CDK8_HUMAN	CDK8_MOUSE
OG0002289	CDK19_HUMAN	CDK19_MOUSE
OG0002290	CDKL5_HUMAN	CDKL5_MOUSE
OG0002291	CDRT1_HUMAN, FBW10_HUMAN	FBW10_MOUSE
OG0002292	CEP70_HUMAN	CEP70_MOUSE
OG0002293	CETN2_HUMAN	CETN2_MOUSE
OG0002293	CETN1_HUMAN	CETN1_MOUSE
OG0002294	CFA69_HUMAN	CFA69_MOUSE
OG0002295	RGS3_HUMAN, MOST1_HUMAN, YN010_HUMAN, CH044_HUMAN, CS082_HUMAN, NANGN_HUMAN	RGS3_MOUSE
OG0002296	CH074_HUMAN	CH074_MOUSE
OG0002297	CHD2_HUMAN	CHD2_MOUSE
OG0002297	CHD1_HUMAN	CHD1_MOUSE
OG0002298	CHIP_HUMAN	CHIP_MOUSE
OG0002299	CHK2_HUMAN	CHK2_MOUSE
OG0002300	CHKB_HUMAN	CHKB_MOUSE
OG0002300	CHKA_HUMAN	CHKA_MOUSE
OG0002301	CHTOP_HUMAN	CHTOP_MOUSE
OG0002302	CIP2A_HUMAN	CIP2A_MOUSE
OG0002303	CL050_HUMAN, ZC11A_HUMAN, ZC11B_HUMAN, ZC11C_HUMAN	ZC11A_MOUSE
OG0002304	CLASR_HUMAN	CLASR_MOUSE
OG0002305	CLCA1_HUMAN	CLCA1_MOUSE
OG0002305	CLCA4_HUMAN	CLA4A_MOUSE
OG0002305	CLCA2_HUMAN	CA3A1_MOUSE, CLCA2_MOUSE
OG0002306	CLD2_HUMAN	CLD2_MOUSE
OG0002306	CLD14_HUMAN	CLD14_MOUSE
OG0002306	CLD20_HUMAN, CLD7_HUMAN	CLD7_MOUSE
OG0002307	LMIP_HUMAN	LMIP_MOUSE
OG0002307	CLDN2_HUMAN	CLDN2_MOUSE
OG0002308	CLM7_HUMAN	CLM7_MOUSE
OG0002308	CLM5_HUMAN, CLM1_HUMAN	CLM1_MOUSE, CLM3_MOUSE, CLM5_MOUSE
OG0002309	CNOT6_HUMAN	CNOT6_MOUSE
OG0002309	CNO6L_HUMAN	CNO6L_MOUSE
OG0002310	CNOT8_HUMAN	CNOT8_MOUSE
OG0002310	CNOT7_HUMAN	CNOT7_MOUSE
OG0002311	CNPY3_HUMAN	CNPY3_MOUSE
OG0002311	CNPY4_HUMAN	CNPY4_MOUSE
OG0002312	COLL1_HUMAN, COL_HUMAN	COL_MOUSE
OG0002313	COPG2_HUMAN	COPG2_MOUSE
OG0002313	COPG1_HUMAN	COPG1_MOUSE
OG0002314	COQ4_HUMAN	COQ4_MOUSE
OG0002315	COX41_HUMAN	COX41_MOUSE
OG0002315	COX42_HUMAN	COX42_MOUSE
OG0002316	CP135_HUMAN	CP135_MOUSE
OG0002317	CRBN_HUMAN	CRBN_MOUSE
OG0002318	CSDE1_HUMAN	CSDE1_MOUSE
OG0002319	CSN1_HUMAN	CSN1_MOUSE
OG0002320	NCOR2_HUMAN	NCOR2_MOUSE
OG0002320	NCOR1_HUMAN, CT191_HUMAN	NCOR1_MOUSE
OG0002321	CTSRE_HUMAN	CTSEL_MOUSE, CTSRE_MOUSE
OG0002322	CTSRG_HUMAN	CTSG1_MOUSE, CTSG2_MOUSE
OG0002323	CUL1_HUMAN	CUL1_MOUSE
OG0002324	CX4L2_HUMAN	CX4L2_MOUSE
OG0002324	CXFA4_HUMAN	CXFA4_MOUSE
OG0002325	CXA10_HUMAN	CXA10_MOUSE
OG0002325	CXA3_HUMAN	CXA3_MOUSE
OG0002325	CXA5_HUMAN	CXA5_MOUSE
OG0002326	CYRIA_HUMAN	CYRIA_MOUSE
OG0002326	CYRIB_HUMAN	CYRIB_MOUSE
OG0002327	SYGP1_HUMAN	SYGP1_MOUSE
OG0002327	NGAP_HUMAN, DAB2P_HUMAN	DAB2P_MOUSE
OG0002328	DAPP1_HUMAN	DAPP1_MOUSE
OG0002329	DB123_HUMAN	DFB36_MOUSE
OG0002329	DB121_HUMAN, DB115_HUMAN, DB118_HUMAN, DB135_HUMAN	DFB30_MOUSE
OG0002330	DBF4B_HUMAN, DBF4A_HUMAN	DBF4A_MOUSE
OG0002332	DC8L1_HUMAN, DC8L2_HUMAN, DCAF8_HUMAN	DCAF8_MOUSE
OG0002333	DCAF7_HUMAN	DCAF7_MOUSE
OG0002334	DCNL5_HUMAN	DCNL5_MOUSE
OG0002335	DCP1B_HUMAN	DCP1B_MOUSE
OG0002336	DCXR_HUMAN	CBR2_MOUSE, DCXR_MOUSE
OG0002337	DDX25_HUMAN	DDX25_MOUSE
OG0002337	DD19B_HUMAN, DD19A_HUMAN	DD19A_MOUSE
OG0002338	DDX17_HUMAN	DDX17_MOUSE
OG0002338	DDX5_HUMAN	DDX5_MOUSE
OG0002340	DDX6_HUMAN	DDX6_MOUSE
OG0002341	DEDD2_HUMAN	DEDD2_MOUSE
OG0002341	DEDD_HUMAN	DEDD_MOUSE
OG0002342	DEFI8_HUMAN	DEFI8_MOUSE
OG0002343	DEGS2_HUMAN	DEGS2_MOUSE
OG0002343	DEGS1_HUMAN	DEGS1_MOUSE
OG0002344	DEN4B_HUMAN	DEN4B_MOUSE
OG0002344	MYCPP_HUMAN, DEN4C_HUMAN	DEN4C_MOUSE
OG0002345	DEN6A_HUMAN	DEN6A_MOUSE
OG0002345	DEN6B_HUMAN	DEN6B_MOUSE
OG0002346	DFB4A_HUMAN	DEFB4_MOUSE, DEFB6_MOUSE, DEFB7_MOUSE, DEFB8_MOUSE, DEFB3_MOUSE, DEFB5_MOUSE
OG0002347	DGKZ_HUMAN	DGKZ_MOUSE
OG0002347	DGKI_HUMAN	DGKI_MOUSE
OG0002348	DGLA_HUMAN	DGLA_MOUSE
OG0002349	DHCR7_HUMAN	DHCR7_MOUSE
OG0002350	DHR11_HUMAN	DHR11_MOUSE
OG0002351	DIK1A_HUMAN	DIK1A_MOUSE
OG0002351	DIK1B_HUMAN	DIK1B_MOUSE
OG0002352	DIP2B_HUMAN	DIP2B_MOUSE
OG0002352	DIP2C_HUMAN, DIP2A_HUMAN	DIP2A_MOUSE
OG0002353	DNAI1_HUMAN	DNAI1_MOUSE
OG0002354	DNJC1_HUMAN	DNJC1_MOUSE
OG0002355	DNM3A_HUMAN	DNM3A_MOUSE
OG0002355	DNM3B_HUMAN	DNM3B_MOUSE, DNM3C_MOUSE
OG0002356	DRA_HUMAN, DPA1_HUMAN, DOA_HUMAN, DQA1_HUMAN	HA23_MOUSE, HA21_MOUSE, HA22_MOUSE
OG0002357	DOP1B_HUMAN	DOP1B_MOUSE
OG0002357	DOP1A_HUMAN	DOP1A_MOUSE
OG0002358	DPH2_HUMAN	DPH2_MOUSE
OG0002359	DRC12_HUMAN	DRC12_MOUSE
OG0002360	IFM1_HUMAN, IFM3_HUMAN, IFM2_HUMAN, DSA2D_HUMAN	IFM1_MOUSE, IFM2_MOUSE, IFM3_MOUSE
OG0002361	DUS10_HUMAN	DUS10_MOUSE
OG0002362	DUS22_HUMAN	DUS22_MOUSE
OG0002362	DUS15_HUMAN	DUS15_MOUSE
OG0002363	DUS6_HUMAN	DUS6_MOUSE
OG0002363	DUS7_HUMAN	DUS7_MOUSE
OG0002364	DYL1_HUMAN	DYL1_MOUSE
OG0002364	DYL2_HUMAN	DYL2_MOUSE
OG0002365	DZI1L_HUMAN	DZI1L_MOUSE
OG0002365	DZIP1_HUMAN	DZIP1_MOUSE
OG0002366	E4F1_HUMAN	E4F1_MOUSE
OG0002367	ECD_HUMAN	ECD_MOUSE
OG0002368	ECP_HUMAN, RNAS2_HUMAN	RNAS2_MOUSE, RNS2B_MOUSE, ECP1_MOUSE, ECP2_MOUSE, ECP3_MOUSE
OG0002369	EF2KT_HUMAN, F86C1_HUMAN, F86C2_HUMAN, F86B1_HUMAN, F86B2_HUMAN	EF2KT_MOUSE
OG0002370	EGFL6_HUMAN	EGFL6_MOUSE
OG0002370	NPNT_HUMAN	NPNT_MOUSE
OG0002371	EIF3A_HUMAN	EIF3A_MOUSE
OG0002372	EMAL5_HUMAN	EMAL5_MOUSE
OG0002372	EMAL6_HUMAN	EMAL6_MOUSE
OG0002373	EMX2_HUMAN	EMX2_MOUSE
OG0002373	EMX1_HUMAN	EMX1_MOUSE
OG0002374	EOGT_HUMAN	EOGT_MOUSE
OG0002375	EPC2_HUMAN	EPC2_MOUSE
OG0002375	EPC1_HUMAN	EPC1_MOUSE
OG0002376	RB6I2_HUMAN	RB6I2_MOUSE
OG0002376	ERC2_HUMAN	ERC2_MOUSE
OG0002377	ERF1_HUMAN	ERF1_MOUSE
OG0002378	ERO1A_HUMAN	ERO1A_MOUSE
OG0002378	ERO1B_HUMAN	ERO1B_MOUSE
OG0002379	EXC6B_HUMAN	EXC6B_MOUSE
OG0002379	EXOC6_HUMAN	EXOC6_MOUSE
OG0002380	F124A_HUMAN, F124B_HUMAN	F124B_MOUSE
OG0002381	F133A_HUMAN, F133B_HUMAN	F133B_MOUSE
OG0002382	F149A_HUMAN	F149A_MOUSE
OG0002383	F216A_HUMAN	F216A_MOUSE
OG0002384	FA50B_HUMAN	FA50B_MOUSE
OG0002384	FA50A_HUMAN	FA50A_MOUSE
OG0002385	FA72B_HUMAN, FA72A_HUMAN, FA72C_HUMAN, FA72D_HUMAN	FA72A_MOUSE
OG0002386	FACR1_HUMAN	FACR1_MOUSE
OG0002386	FACR2_HUMAN	FACR2_MOUSE
OG0002387	FAM9C_HUMAN, FAM9A_HUMAN, FAM9B_HUMAN, SYCP3_HUMAN	SYCP3_MOUSE
OG0002388	FARP1_HUMAN	FARP1_MOUSE
OG0002388	FARP2_HUMAN	FARP2_MOUSE
OG0002389	FBLN3_HUMAN	FBLN3_MOUSE
OG0002389	FBLN4_HUMAN	FBLN4_MOUSE
OG0002389	FBLN5_HUMAN	FBLN5_MOUSE
OG0002390	FBX10_HUMAN	FBX10_MOUSE
OG0002391	FBX36_HUMAN	FBX36_MOUSE
OG0002392	FCRL1_HUMAN	FCRL1_MOUSE
OG0002392	FCRL2_HUMAN, FCRL3_HUMAN, FCRL4_HUMAN, FCRL5_HUMAN	FCRL5_MOUSE
OG0002393	FIG4_HUMAN	FIG4_MOUSE
OG0002394	FKBP5_HUMAN	FKBP5_MOUSE
OG0002394	FKBP4_HUMAN	FKBP4_MOUSE
OG0002395	FND3B_HUMAN	FND3B_MOUSE
OG0002395	FND3A_HUMAN	FN3C1_MOUSE, FND3A_MOUSE
OG0002396	FNIP1_HUMAN	FNIP1_MOUSE
OG0002396	FNIP2_HUMAN	FNIP2_MOUSE
OG0002397	FOXN4_HUMAN	FOXN4_MOUSE
OG0002397	FOXN1_HUMAN	FOXN1_MOUSE
OG0002398	FOXN2_HUMAN, FOXN3_HUMAN	FOXN3_MOUSE
OG0002399	FR1L6_HUMAN	FR1L6_MOUSE
OG0002399	OTOF_HUMAN	OTOF_MOUSE
OG0002400	FRMD5_HUMAN	FRMD5_MOUSE
OG0002400	FRMD3_HUMAN	FRMD3_MOUSE
OG0002401	FRPD1_HUMAN	FRPD1_MOUSE
OG0002401	FRPD3_HUMAN, FRPD4_HUMAN	FRPD4_MOUSE
OG0002402	FSP1_HUMAN	FSP1_MOUSE
OG0002403	FUBP2_HUMAN	FUBP2_MOUSE
OG0002403	FUBP1_HUMAN	FUBP1_MOUSE
OG0002404	RUFY4_HUMAN	RUFY4_MOUSE
OG0002404	FYCO1_HUMAN	FYCO1_MOUSE
OG0002405	G6PT2_HUMAN	G6PT2_MOUSE
OG0002405	G6PT3_HUMAN	G6PT3_MOUSE
OG0002406	GBA2_HUMAN	GBA2_MOUSE
OG0002407	GBRG1_HUMAN	GBRG1_MOUSE
OG0002407	GBRG2_HUMAN	GBRG2_MOUSE
OG0002407	GBRE_HUMAN, GBRG3_HUMAN	GBRG3_MOUSE
OG0002408	GFOD2_HUMAN	GFOD2_MOUSE
OG0002408	GFOD1_HUMAN	GFOD1_MOUSE
OG0002409	GLPK2_HUMAN	GLPK2_MOUSE
OG0002409	GLPK3_HUMAN, GLPK_HUMAN	GLPK_MOUSE
OG0002410	RGL1_HUMAN	RGL1_MOUSE
OG0002410	RGDSR_HUMAN, GNDS_HUMAN	GNDS_MOUSE
OG0002411	GNPI1_HUMAN	GNPI1_MOUSE
OG0002411	GNPI2_HUMAN	GNPI2_MOUSE
OG0002412	GOG7B_HUMAN	GOG7B_MOUSE
OG0002412	GOGA7_HUMAN	GOGA7_MOUSE
OG0002413	GPTC4_HUMAN	GPTC4_MOUSE
OG0002414	GRN_HUMAN	GRN_MOUSE
OG0002415	GRTP1_HUMAN	GRTP1_MOUSE
OG0002416	GSHB_HUMAN	GSHB_MOUSE
OG0002417	GSX1_HUMAN	GSX1_MOUSE
OG0002417	GSX2_HUMAN	GSX2_MOUSE
OG0002418	GTR5_HUMAN	GTR5_MOUSE
OG0002418	GTR7_HUMAN	GTR7_MOUSE
OG0002418	GTR11_HUMAN, GTR9_HUMAN	GTR9_MOUSE
OG0002419	GULP1_HUMAN	GULP1_MOUSE
OG0002420	HAUS5_HUMAN	HAUS5_MOUSE
OG0002421	TIMD4_HUMAN	TIMD4_MOUSE
OG0002421	HAVR2_HUMAN	HAVR2_MOUSE
OG0002421	HAVR1_HUMAN	HAVR1_MOUSE, TIMD2_MOUSE
OG0002422	HELT_HUMAN	HELT_MOUSE
OG0002423	HEM0_HUMAN	HEM0_MOUSE
OG0002423	HEM1_HUMAN	HEM1_MOUSE
OG0002424	HERP1_HUMAN	HERP1_MOUSE
OG0002424	HERP2_HUMAN	HERP2_MOUSE
OG0002425	HEXA_HUMAN	HEXA_MOUSE
OG0002425	HEXB_HUMAN	HEXB_MOUSE
OG0002426	HEXD_HUMAN	HEXD_MOUSE
OG0002427	HGH1_HUMAN	HGH1_MOUSE
OG0002428	HIPK3_HUMAN	HIPK3_MOUSE
OG0002428	HIPK1_HUMAN	HIPK1_MOUSE
OG0002428	HIPK2_HUMAN	HIPK2_MOUSE
OG0002429	HIPL2_HUMAN	HIPL2_MOUSE
OG0002429	HIPL1_HUMAN	HIPL1_MOUSE
OG0002430	HMOX1_HUMAN	HMOX1_MOUSE
OG0002430	HMOX2_HUMAN	HMOX2_MOUSE
OG0002431	HNF4G_HUMAN	HNF4G_MOUSE
OG0002431	HNF4A_HUMAN	HNF4A_MOUSE
OG0002432	HUS1B_HUMAN	HUS1B_MOUSE
OG0002432	HUS1_HUMAN	HUS1_MOUSE
OG0002433	HUWE1_HUMAN	HUWE1_MOUSE
OG0002434	I23O2_HUMAN	I23O2_MOUSE
OG0002434	I23O1_HUMAN	I23O1_MOUSE
OG0002435	IF5A2_HUMAN	IF5A2_MOUSE
OG0002435	IF5AL_HUMAN, IF5A1_HUMAN	IF5A1_MOUSE
OG0002436	IGS22_HUMAN, IGFN1_HUMAN	IGFN1_MOUSE
OG0002437	IMA5_HUMAN	IMA5_MOUSE
OG0002437	IMA7_HUMAN	IMA7_MOUSE
OG0002438	IMPA1_HUMAN	IMPA1_MOUSE
OG0002439	INT3_HUMAN	INT3_MOUSE
OG0002440	INTU_HUMAN	INTU_MOUSE
OG0002441	RNBP6_HUMAN	RNBP6_MOUSE
