# SignalP-6.0	Organism: Eukarya	Timestamp: 20260720225513
# ID	Prediction	OTHER	SP(Sec/SPI)	CS Position
XP_046840678.1	OTHER	1.000000	0.000000	
XP_046840679.1	SP	0.000156	0.999845	CS pos: 30-31. Pr: 0.9806
XP_046840680.1	SP	0.000168	0.999822	CS pos: 30-31. Pr: 0.9784
XP_046840681.1	SP	0.000156	0.999845	CS pos: 30-31. Pr: 0.9806
XP_046840682.1	SP	0.032209	0.967778	CS pos: 30-31. Pr: 0.9406
XP_046840683.1	SP	0.032209	0.967778	CS pos: 30-31. Pr: 0.9406
XP_046840684.1	SP	0.000156	0.999845	CS pos: 30-31. Pr: 0.9806
XP_046840685.1	SP	0.000149	0.999874	CS pos: 23-24. Pr: 0.9815
XP_046840686.1	SP	0.000156	0.999845	CS pos: 30-31. Pr: 0.9806
XP_046840687.1	SP	0.000180	0.999818	CS pos: 27-28. Pr: 0.9563
XP_046840688.1	OTHER	1.000000	0.000000	
XP_046840689.1	OTHER	1.000000	0.000000	
XP_046840690.1	OTHER	1.000000	0.000000	
XP_046840691.1	OTHER	1.000000	0.000000	
XP_046840692.1	OTHER	1.000000	0.000000	
XP_046840693.1	OTHER	1.000000	0.000000	
XP_046840694.1	OTHER	1.000000	0.000000	
XP_046840695.1	OTHER	1.000000	0.000000	
XP_046840696.1	OTHER	1.000000	0.000000	
XP_046840697.1	OTHER	1.000000	0.000000	
XP_046840698.1	OTHER	1.000000	0.000000	
XP_046840699.1	SP	0.000144	0.999867	CS pos: 23-24. Pr: 0.7744
XP_046840700.1	OTHER	1.000000	0.000000	
XP_046840701.1	OTHER	1.000000	0.000000	
XP_046840702.1	OTHER	1.000000	0.000000	
XP_046840703.1	OTHER	0.999988	0.000000	
XP_046840704.1	SP	0.000157	0.999864	CS pos: 24-25. Pr: 0.9818
XP_046840705.1	OTHER	1.000000	0.000000	
XP_046840706.1	OTHER	1.000000	0.000000	
XP_046840707.1	SP	0.000144	0.999867	CS pos: 23-24. Pr: 0.7744
XP_046840708.1	OTHER	1.000000	0.000000	
XP_046840709.1	OTHER	1.000000	0.000000	
XP_046840710.1	OTHER	1.000000	0.000000	
XP_046840711.1	OTHER	1.000000	0.000000	
XP_046840712.1	OTHER	1.000000	0.000000	
XP_046840713.1	OTHER	1.000000	0.000000	
XP_046840714.1	OTHER	1.000000	0.000000	
XP_046840715.1	OTHER	1.000000	0.000000	
XP_046840716.1	OTHER	1.000000	0.000000	
XP_046840717.1	OTHER	1.000000	0.000016	
XP_046840718.1	OTHER	1.000000	0.000000	
XP_046840719.1	OTHER	0.999979	0.000000	
XP_046840720.1	OTHER	1.000000	0.000000	
XP_046840721.1	OTHER	1.000000	0.000000	
XP_046840722.1	SP	0.166663	0.833360	CS pos: 24-25. Pr: 0.8189
XP_046840723.1	OTHER	1.000000	0.000000	
XP_046840724.1	OTHER	1.000000	0.000000	
XP_046840725.1	OTHER	1.000000	0.000000	
XP_046840726.1	OTHER	1.000000	0.000000	
XP_046840727.1	OTHER	1.000000	0.000000	
XP_046840728.1	OTHER	1.000000	0.000000	
XP_046840729.1	OTHER	1.000000	0.000000	
XP_046840730.1	OTHER	1.000000	0.000000	
XP_046840731.1	OTHER	1.000000	0.000000	
XP_046840732.1	OTHER	1.000000	0.000000	
XP_046840733.1	OTHER	1.000000	0.000000	
XP_046840734.1	OTHER	1.000000	0.000000	
XP_046840735.1	OTHER	1.000000	0.000000	
XP_046840736.1	SP	0.000207	0.999793	CS pos: 26-27. Pr: 0.9828
XP_046840737.1	SP	0.000200	0.999783	CS pos: 23-24. Pr: 0.8654
XP_046840738.1	SP	0.000194	0.999802	CS pos: 23-24. Pr: 0.9785
XP_046840739.1	OTHER	0.999989	0.000000	
XP_046840740.1	OTHER	1.000000	0.000000	
XP_046840741.1	OTHER	1.000000	0.000000	
XP_046840742.1	OTHER	1.000000	0.000000	
XP_046840743.1	OTHER	0.999998	0.000000	
XP_046840744.1	OTHER	1.000000	0.000000	
XP_046840745.1	OTHER	1.000000	0.000000	
XP_046840746.1	OTHER	1.000000	0.000000	
XP_046840747.1	OTHER	1.000000	0.000000	
XP_046840748.1	OTHER	1.000000	0.000000	
XP_046840749.1	OTHER	1.000000	0.000000	
XP_046840750.1	OTHER	1.000000	0.000000	
XP_046840751.1	OTHER	1.000000	0.000000	
XP_046840752.1	OTHER	1.000000	0.000000	
XP_046840753.1	OTHER	0.999991	0.000000	
XP_046840754.1	OTHER	1.000000	0.000000	
XP_046840755.1	OTHER	1.000000	0.000000	
XP_046840756.1	SP	0.000174	0.999851	CS pos: 30-31. Pr: 0.8230
XP_046840757.1	OTHER	0.999993	0.000000	
XP_046840758.1	SP	0.000147	0.999858	CS pos: 19-20. Pr: 0.9828
XP_046840759.1	OTHER	1.000000	0.000000	
XP_046840760.1	OTHER	1.000000	0.000000	
XP_046840761.1	OTHER	1.000000	0.000000	
XP_046840762.1	OTHER	1.000000	0.000000	
XP_046840763.1	OTHER	1.000000	0.000000	
XP_046840764.1	OTHER	1.000000	0.000000	
XP_046840765.1	OTHER	1.000000	0.000000	
XP_046840766.1	OTHER	1.000000	0.000000	
XP_046840767.1	OTHER	1.000000	0.000000	
XP_046840768.1	OTHER	1.000000	0.000000	
XP_046840769.1	OTHER	1.000000	0.000000	
XP_046840770.1	OTHER	1.000000	0.000000	
XP_046840771.1	OTHER	1.000000	0.000000	
XP_046840772.1	SP	0.000205	0.999799	CS pos: 22-23. Pr: 0.8200
XP_046840773.1	OTHER	1.000000	0.000000	
XP_046840774.1	OTHER	1.000000	0.000000	
XP_046840775.1	OTHER	1.000000	0.000000	
XP_046840776.1	OTHER	0.999975	0.000000	
XP_046840777.1	OTHER	1.000000	0.000000	
XP_046840778.1	OTHER	1.000000	0.000000	
XP_046840779.1	OTHER	1.000000	0.000000	
XP_046840780.1	OTHER	0.999129	0.000885	
XP_046840781.1	OTHER	0.999999	0.000000	
XP_046840782.1	OTHER	1.000000	0.000000	
XP_046840783.1	OTHER	1.000000	0.000000	
XP_046840784.1	OTHER	1.000000	0.000000	
XP_046840785.1	OTHER	1.000000	0.000000	
XP_046840786.1	OTHER	1.000000	0.000000	
XP_046840787.1	OTHER	1.000000	0.000000	
XP_046840788.1	OTHER	1.000000	0.000000	
XP_046840789.1	OTHER	1.000000	0.000000	
XP_046840790.1	SP	0.000154	0.999818	CS pos: 23-24. Pr: 0.9818
XP_046840791.1	SP	0.000154	0.999818	CS pos: 23-24. Pr: 0.9818
XP_046840792.1	SP	0.000154	0.999818	CS pos: 23-24. Pr: 0.9818
XP_046840793.1	OTHER	1.000000	0.000000	
XP_046840794.1	OTHER	1.000000	0.000000	
XP_046840795.1	OTHER	1.000000	0.000000	
XP_046840796.1	OTHER	1.000000	0.000000	
XP_046840797.1	OTHER	1.000000	0.000000	
XP_046840798.1	OTHER	1.000000	0.000000	
XP_046840799.1	OTHER	1.000000	0.000000	
XP_046840800.1	OTHER	1.000000	0.000000	
XP_046840801.1	OTHER	1.000000	0.000000	
XP_046840802.1	OTHER	1.000000	0.000000	
XP_046840803.1	OTHER	1.000000	0.000000	
XP_046840804.1	OTHER	1.000000	0.000000	
XP_046840805.1	OTHER	0.999991	0.000000	
XP_046840806.1	OTHER	0.999991	0.000000	
XP_046840807.1	OTHER	1.000000	0.000000	
XP_046840808.1	OTHER	1.000000	0.000000	
XP_046840809.1	OTHER	1.000000	0.000000	
XP_046840810.1	OTHER	1.000000	0.000000	
XP_046840811.1	OTHER	0.999999	0.000000	
XP_046840812.1	OTHER	0.999999	0.000000	
XP_046840813.1	OTHER	0.999999	0.000000	
XP_046840814.1	OTHER	1.000000	0.000000	
XP_046840815.1	OTHER	0.999999	0.000000	
XP_046840816.1	OTHER	0.999999	0.000000	
XP_046840817.1	OTHER	1.000000	0.000000	
XP_046840818.1	OTHER	0.999995	0.000000	
XP_046840819.1	OTHER	1.000000	0.000000	
XP_046840820.1	OTHER	1.000000	0.000000	
XP_046840821.1	OTHER	1.000000	0.000000	
XP_046840822.1	OTHER	1.000000	0.000000	
XP_046840823.1	OTHER	0.999997	0.000000	
XP_046840824.1	OTHER	1.000000	0.000000	
XP_046840825.1	OTHER	1.000000	0.000000	
XP_046840826.1	OTHER	1.000000	0.000000	
XP_046840827.1	OTHER	1.000000	0.000000	
XP_046840828.1	OTHER	1.000000	0.000000	
XP_046840829.1	OTHER	1.000000	0.000000	
XP_046840830.1	OTHER	1.000000	0.000000	
XP_046840831.1	OTHER	1.000000	0.000000	
XP_046840832.1	OTHER	1.000000	0.000000	
XP_046840833.1	OTHER	1.000000	0.000000	
XP_046840834.1	OTHER	1.000000	0.000000	
XP_046840835.1	OTHER	1.000000	0.000000	
XP_046840836.1	OTHER	1.000000	0.000000	
XP_046840837.1	OTHER	1.000000	0.000000	
XP_046840838.1	OTHER	1.000000	0.000000	
XP_046840839.1	OTHER	1.000000	0.000000	
XP_046840840.1	OTHER	0.999999	0.000000	
XP_046840841.1	OTHER	0.999987	0.000000	
XP_046840842.1	OTHER	1.000000	0.000000	
XP_046840843.1	OTHER	1.000000	0.000000	
XP_046840844.1	OTHER	1.000000	0.000000	
XP_046840845.1	OTHER	1.000000	0.000000	
XP_046840846.1	OTHER	1.000000	0.000000	
XP_046840847.1	OTHER	1.000000	0.000000	
XP_046840848.1	OTHER	1.000000	0.000000	
XP_046840849.1	OTHER	0.999991	0.000000	
XP_046840850.1	OTHER	1.000000	0.000000	
XP_046840851.1	OTHER	0.999989	0.000000	
XP_046840852.1	OTHER	1.000000	0.000000	
XP_046840853.1	OTHER	1.000000	0.000000	
XP_046840854.1	OTHER	1.000000	0.000000	
XP_046840855.1	OTHER	1.000000	0.000000	
XP_046840856.1	OTHER	0.999993	0.000000	
XP_046840857.1	OTHER	1.000000	0.000000	
XP_046840858.1	OTHER	1.000000	0.000000	
XP_046840859.1	OTHER	1.000000	0.000001	
XP_046840860.1	OTHER	1.000000	0.000000	
XP_046840861.1	OTHER	1.000000	0.000000	
XP_046840862.1	OTHER	1.000000	0.000000	
XP_046840863.1	OTHER	0.999997	0.000000	
XP_046840864.1	SP	0.000149	0.999847	CS pos: 31-32. Pr: 0.9823
XP_046840865.1	OTHER	1.000000	0.000000	
XP_046840866.1	OTHER	1.000000	0.000000	
XP_046840867.1	OTHER	1.000000	0.000000	
XP_046840868.1	OTHER	1.000000	0.000000	
XP_046840869.1	OTHER	1.000000	0.000000	
XP_046840870.1	OTHER	1.000000	0.000000	
XP_046840871.1	OTHER	1.000000	0.000000	
XP_046840872.1	OTHER	1.000000	0.000000	
XP_046840873.1	OTHER	1.000000	0.000000	
XP_046840874.1	OTHER	1.000000	0.000000	
XP_046840875.1	OTHER	1.000000	0.000000	
XP_046840876.1	OTHER	0.999999	0.000000	
XP_046840877.1	OTHER	0.999999	0.000000	
XP_046840878.1	OTHER	1.000000	0.000000	
XP_046840879.1	OTHER	1.000000	0.000000	
XP_046840880.1	OTHER	1.000000	0.000000	
XP_046840881.1	OTHER	1.000000	0.000000	
XP_046840882.1	OTHER	1.000000	0.000000	
XP_046840883.1	OTHER	1.000000	0.000000	
XP_046840884.1	OTHER	1.000000	0.000000	
XP_046840885.1	OTHER	1.000000	0.000000	
XP_046840886.1	OTHER	1.000000	0.000000	
XP_046840887.1	OTHER	1.000000	0.000000	
XP_046840888.1	OTHER	1.000000	0.000000	
XP_046840889.1	OTHER	1.000000	0.000000	
XP_046840890.1	OTHER	1.000000	0.000000	
XP_046840891.1	OTHER	0.999989	0.000000	
XP_046840892.1	OTHER	1.000000	0.000000	
XP_046840893.1	OTHER	1.000000	0.000000	
XP_046840894.1	OTHER	1.000000	0.000000	
XP_046840895.1	OTHER	1.000000	0.000000	
XP_046840896.1	OTHER	1.000000	0.000000	
XP_046840897.1	OTHER	1.000000	0.000000	
XP_046840898.1	SP	0.000217	0.999773	CS pos: 22-23. Pr: 0.9666
XP_046840899.1	OTHER	1.000000	0.000000	
XP_046840900.1	OTHER	0.999981	0.000000	
XP_046840901.1	OTHER	0.999999	0.000000	
XP_046840902.1	OTHER	0.999992	0.000000	
XP_046840903.1	OTHER	1.000000	0.000000	
XP_046840904.1	OTHER	1.000000	0.000000	
XP_046840905.1	OTHER	1.000000	0.000000	
XP_046840906.1	SP	0.000141	0.999848	CS pos: 19-20. Pr: 0.9849
XP_046840907.1	SP	0.000141	0.999849	CS pos: 19-20. Pr: 0.9848
XP_046840908.1	OTHER	0.999997	0.000000	
XP_046840909.1	OTHER	1.000000	0.000000	
XP_046840910.1	OTHER	1.000000	0.000000	
XP_046840911.1	OTHER	1.000000	0.000000	
XP_046840912.1	OTHER	1.000000	0.000002	
XP_046840913.1	SP	0.000227	0.999776	CS pos: 28-29. Pr: 0.9801
XP_046840914.1	SP	0.000227	0.999776	CS pos: 28-29. Pr: 0.9801
XP_046840915.1	SP	0.000155	0.999841	CS pos: 15-16. Pr: 0.9813
XP_046840916.1	OTHER	1.000000	0.000000	
XP_046840917.1	OTHER	0.999993	0.000000	
XP_046840918.1	OTHER	1.000000	0.000000	
XP_046840919.1	OTHER	0.999999	0.000000	
XP_046840920.1	OTHER	1.000000	0.000000	
XP_046840921.1	OTHER	0.999992	0.000000	
XP_046840922.1	OTHER	1.000000	0.000000	
XP_046840923.1	OTHER	1.000000	0.000000	
XP_046840924.1	OTHER	1.000000	0.000000	
XP_046840925.1	OTHER	1.000000	0.000000	
XP_046840926.1	OTHER	1.000000	0.000000	
XP_046840927.1	OTHER	1.000000	0.000006	
XP_046840928.1	OTHER	1.000000	0.000000	
XP_046840929.1	OTHER	0.999993	0.000000	
XP_046840930.1	OTHER	0.999993	0.000000	
XP_046840931.1	OTHER	1.000000	0.000000	
XP_046840932.1	OTHER	1.000000	0.000000	
XP_046840933.1	OTHER	1.000000	0.000000	
XP_046840934.1	OTHER	0.999996	0.000000	
XP_046840935.1	OTHER	0.999991	0.000000	
XP_046840936.1	OTHER	0.999993	0.000000	
XP_046840937.1	OTHER	1.000000	0.000000	
XP_046840938.1	OTHER	1.000000	0.000000	
XP_046840939.1	OTHER	0.999997	0.000000	
XP_046840940.1	OTHER	1.000000	0.000000	
XP_046840941.1	OTHER	1.000000	0.000000	
XP_046840942.1	OTHER	1.000000	0.000000	
XP_046840943.1	OTHER	0.999996	0.000000	
XP_046840944.1	OTHER	1.000000	0.000000	
XP_046840945.1	OTHER	1.000000	0.000000	
XP_046840946.1	SP	0.000168	0.999850	CS pos: 23-24. Pr: 0.9829
XP_046840947.1	OTHER	1.000000	0.000000	
XP_046840948.1	OTHER	0.999999	0.000000	
XP_046840949.1	OTHER	1.000000	0.000000	
XP_046840950.1	OTHER	1.000000	0.000000	
XP_046840951.1	OTHER	1.000000	0.000000	
XP_046840952.1	OTHER	1.000000	0.000000	
XP_046840953.1	OTHER	1.000000	0.000000	
XP_046840954.1	OTHER	1.000000	0.000000	
XP_046840955.1	SP	0.004901	0.995107	CS pos: 41-42. Pr: 0.9362
XP_046840956.1	OTHER	1.000000	0.000000	
XP_046840957.1	OTHER	1.000000	0.000000	
XP_046840958.1	OTHER	1.000000	0.000000	
XP_046840959.1	SP	0.000167	0.999834	CS pos: 25-26. Pr: 0.9488
XP_046840960.1	OTHER	1.000000	0.000000	
XP_046840961.1	OTHER	1.000000	0.000000	
XP_046840962.1	OTHER	1.000000	0.000000	
XP_046840963.1	OTHER	1.000000	0.000000	
XP_046840964.1	OTHER	1.000000	0.000000	
XP_046840965.1	OTHER	1.000000	0.000000	
XP_046840966.1	OTHER	1.000000	0.000000	
XP_046840967.1	OTHER	0.999997	0.000000	
XP_046840968.1	OTHER	1.000000	0.000000	
XP_046840969.1	OTHER	1.000000	0.000000	
XP_046840970.1	OTHER	1.000000	0.000000	
XP_046840971.1	OTHER	0.995723	0.004279	
XP_046840972.1	OTHER	0.999995	0.000000	
XP_046840973.1	SP	0.000149	0.999831	CS pos: 19-20. Pr: 0.9831
XP_046840974.1	SP	0.000162	0.999846	CS pos: 19-20. Pr: 0.9836
XP_046840975.1	OTHER	0.992514	0.007509	
XP_046840976.1	OTHER	1.000000	0.000000	
XP_046840977.1	OTHER	1.000000	0.000000	
XP_046840978.1	OTHER	1.000000	0.000000	
XP_046840979.1	OTHER	1.000000	0.000000	
XP_046840980.1	OTHER	0.999921	0.000075	
XP_046840981.1	OTHER	1.000000	0.000000	
XP_046840982.1	OTHER	1.000000	0.000000	
XP_046840983.1	OTHER	1.000000	0.000000	
XP_046840984.1	OTHER	1.000000	0.000000	
XP_046840985.1	OTHER	1.000000	0.000000	
XP_046840986.1	OTHER	0.999967	0.000000	
XP_046840987.1	OTHER	1.000000	0.000000	
XP_046840988.1	OTHER	0.999965	0.000000	
XP_046840989.1	SP	0.166901	0.833099	CS pos: 24-25. Pr: 0.7935
XP_046840990.1	OTHER	0.997025	0.002985	
XP_046840991.1	OTHER	1.000000	0.000000	
XP_046840992.1	OTHER	1.000000	0.000000	
XP_046840993.1	OTHER	1.000000	0.000000	
XP_046840994.1	OTHER	1.000000	0.000000	
XP_046840995.1	OTHER	1.000000	0.000000	
XP_046840996.1	OTHER	1.000000	0.000000	
XP_046840997.1	OTHER	1.000000	0.000000	
XP_046840998.1	OTHER	0.999981	0.000000	
XP_046840999.1	OTHER	1.000000	0.000000	
XP_046841000.1	OTHER	1.000000	0.000000	
XP_046841001.1	OTHER	1.000000	0.000000	
XP_046841002.1	OTHER	1.000000	0.000000	
XP_046841003.1	SP	0.000244	0.999779	CS pos: 22-23. Pr: 0.6316
XP_046841004.1	OTHER	1.000000	0.000000	
XP_046841005.1	OTHER	1.000000	0.000000	
XP_046841006.1	OTHER	1.000000	0.000000	
XP_046841007.1	OTHER	0.999963	0.000000	
XP_046841008.1	OTHER	0.999971	0.000000	
XP_046841009.1	OTHER	0.999998	0.000000	
XP_046841010.1	OTHER	1.000000	0.000000	
XP_046841011.1	OTHER	1.000000	0.000000	
XP_046841012.1	OTHER	0.999992	0.000000	
XP_046841013.1	SP	0.000100	0.999921	CS pos: 22-23. Pr: 0.6545
XP_046841014.1	OTHER	0.999991	0.000000	
XP_046841015.1	OTHER	1.000000	0.000000	
XP_046841016.1	OTHER	1.000000	0.000000	
XP_046841017.1	OTHER	1.000000	0.000000	
XP_046841018.1	OTHER	1.000000	0.000000	
XP_046841019.1	OTHER	1.000000	0.000000	
XP_046841020.1	OTHER	1.000000	0.000000	
XP_046841021.1	OTHER	1.000000	0.000000	
XP_046841022.1	OTHER	1.000000	0.000002	
XP_046841023.1	OTHER	1.000000	0.000000	
XP_046841024.1	OTHER	1.000000	0.000000	
XP_046841025.1	OTHER	1.000000	0.000000	
XP_046841026.1	OTHER	1.000000	0.000000	
XP_046841027.1	OTHER	1.000000	0.000000	
XP_046841028.1	OTHER	1.000000	0.000000	
XP_046841029.1	OTHER	1.000000	0.000000	
XP_046841030.1	OTHER	1.000000	0.000000	
XP_046841031.1	OTHER	1.000000	0.000000	
XP_046841032.1	OTHER	0.999991	0.000007	
XP_046841033.1	OTHER	1.000000	0.000000	
XP_046841034.1	OTHER	1.000000	0.000000	
XP_046841035.1	OTHER	1.000000	0.000000	
XP_046841036.1	OTHER	1.000000	0.000000	
XP_046841037.1	OTHER	1.000000	0.000000	
XP_046841038.1	OTHER	1.000000	0.000000	
XP_046841039.1	OTHER	1.000000	0.000000	
XP_046841040.1	OTHER	1.000000	0.000000	
XP_046841041.1	OTHER	1.000000	0.000000	
XP_046841042.1	OTHER	1.000000	0.000000	
XP_046841043.1	OTHER	1.000000	0.000000	
XP_046841044.1	OTHER	1.000000	0.000000	
XP_046841045.1	OTHER	0.833355	0.166636	
XP_046841046.1	OTHER	1.000000	0.000000	
XP_046841047.1	OTHER	1.000000	0.000000	
XP_046841048.1	OTHER	1.000000	0.000000	
XP_046841049.1	OTHER	1.000000	0.000000	
XP_046841050.1	OTHER	1.000000	0.000000	
XP_046841051.1	OTHER	1.000000	0.000000	
XP_046841052.1	OTHER	1.000000	0.000000	
XP_046841053.1	OTHER	1.000000	0.000000	
XP_046841054.1	OTHER	1.000000	0.000000	
XP_046841055.1	OTHER	1.000000	0.000000	
XP_046841056.1	OTHER	1.000000	0.000000	
XP_046841057.1	OTHER	1.000000	0.000000	
XP_046841058.1	OTHER	1.000000	0.000000	
XP_046841059.1	OTHER	1.000000	0.000000	
XP_046841060.1	OTHER	1.000000	0.000000	
XP_046841061.1	OTHER	1.000000	0.000000	
XP_046841062.1	OTHER	1.000000	0.000000	
XP_046841063.1	OTHER	1.000000	0.000000	
XP_046841064.1	OTHER	0.999996	0.000000	
XP_046841065.1	OTHER	1.000000	0.000000	
XP_046841066.1	OTHER	0.999987	0.000000	
XP_046841067.1	OTHER	1.000000	0.000000	
XP_046841068.1	OTHER	1.000000	0.000000	
XP_046841069.1	OTHER	1.000000	0.000000	
XP_046841070.1	OTHER	1.000000	0.000000	
XP_046841071.1	OTHER	1.000000	0.000000	
XP_046841072.1	OTHER	1.000000	0.000000	
XP_046841073.1	OTHER	1.000000	0.000000	
XP_046841074.1	OTHER	1.000000	0.000000	
XP_046841075.1	OTHER	1.000000	0.000000	
XP_046841076.1	OTHER	1.000000	0.000000	
XP_046841077.1	OTHER	1.000000	0.000000	
XP_046841078.1	OTHER	1.000000	0.000000	
XP_046841079.1	OTHER	1.000000	0.000000	
XP_046841080.1	OTHER	0.833530	0.166472	
XP_046841081.1	OTHER	1.000000	0.000000	
XP_046841082.1	OTHER	1.000000	0.000000	
XP_046841083.1	SP	0.000166	0.999849	CS pos: 32-33. Pr: 0.7887
XP_046841084.1	OTHER	1.000000	0.000000	
XP_046841085.1	SP	0.000171	0.999823	CS pos: 27-28. Pr: 0.9793
XP_046841086.1	OTHER	1.000000	0.000000	
XP_046841087.1	OTHER	0.999996	0.000000	
XP_046841088.1	SP	0.000216	0.999780	CS pos: 32-33. Pr: 0.9710
XP_046841089.1	OTHER	1.000000	0.000000	
XP_046841090.1	OTHER	1.000000	0.000000	
XP_046841091.1	OTHER	1.000000	0.000000	
XP_046841092.1	OTHER	1.000000	0.000000	
XP_046841093.1	OTHER	1.000000	0.000000	
XP_046841094.1	OTHER	1.000000	0.000000	
XP_046841095.1	OTHER	1.000000	0.000000	
XP_046841096.1	OTHER	1.000000	0.000000	
XP_046841097.1	OTHER	0.999996	0.000000	
XP_046841098.1	OTHER	1.000000	0.000000	
XP_046841099.1	OTHER	1.000000	0.000000	
XP_046841100.1	OTHER	1.000000	0.000000	
XP_046841101.1	OTHER	1.000000	0.000000	
XP_046841102.1	OTHER	1.000000	0.000000	
XP_046841103.1	OTHER	0.999980	0.000000	
XP_046841104.1	OTHER	1.000000	0.000000	
XP_046841105.1	SP	0.000194	0.999819	CS pos: 19-20. Pr: 0.7669
XP_046841106.1	OTHER	1.000000	0.000000	
XP_046841107.1	OTHER	1.000000	0.000000	
XP_046841108.1	OTHER	1.000000	0.000000	
XP_046841109.1	OTHER	1.000000	0.000000	
XP_046841110.1	OTHER	0.999997	0.000000	
XP_046841111.1	SP	0.000161	0.999870	CS pos: 22-23. Pr: 0.9838
XP_046841112.1	OTHER	1.000000	0.000000	
XP_046841113.1	OTHER	1.000000	0.000000	
XP_046841114.1	OTHER	1.000000	0.000000	
XP_046841115.1	OTHER	1.000000	0.000000	
XP_046841116.1	OTHER	1.000000	0.000000	
XP_046841117.1	OTHER	1.000000	0.000000	
XP_046841118.1	OTHER	1.000000	0.000000	
XP_046841119.1	OTHER	1.000000	0.000000	
XP_046841120.1	OTHER	1.000000	0.000000	
XP_046841121.1	OTHER	1.000000	0.000000	
XP_046841122.1	OTHER	1.000000	0.000000	
XP_046841123.1	OTHER	0.999992	0.000000	
XP_046841124.1	OTHER	1.000000	0.000000	
XP_046841125.1	OTHER	1.000000	0.000000	
XP_046841126.1	OTHER	1.000000	0.000000	
XP_046841127.1	OTHER	1.000000	0.000000	
XP_046841128.1	OTHER	1.000000	0.000000	
XP_046841129.1	OTHER	0.999978	0.000000	
XP_046841130.1	OTHER	1.000000	0.000000	
XP_046841131.1	SP	0.000159	0.999858	CS pos: 27-28. Pr: 0.9786
XP_046841132.1	SP	0.000189	0.999846	CS pos: 27-28. Pr: 0.9749
XP_046841133.1	OTHER	1.000000	0.000000	
XP_046841134.1	OTHER	1.000000	0.000000	
XP_046841135.1	OTHER	1.000000	0.000000	
XP_046841136.1	OTHER	1.000000	0.000000	
XP_046841137.1	OTHER	0.833601	0.166402	
XP_046841138.1	OTHER	1.000000	0.000000	
XP_046841139.1	OTHER	1.000000	0.000000	
XP_046841140.1	OTHER	0.999996	0.000000	
XP_046841141.1	OTHER	0.833341	0.166647	
XP_046841142.1	OTHER	1.000000	0.000000	
XP_046841143.1	SP	0.000145	0.999852	CS pos: 23-24. Pr: 0.9834
XP_046841144.1	OTHER	1.000000	0.000000	
XP_046841145.1	OTHER	1.000000	0.000000	
XP_046841146.1	OTHER	0.999992	0.000000	
XP_046841147.1	OTHER	1.000000	0.000000	
XP_046841148.1	OTHER	1.000000	0.000000	
XP_046841149.1	OTHER	0.999999	0.000000	
XP_046841150.1	OTHER	1.000000	0.000000	
XP_046841151.1	SP	0.000270	0.999755	CS pos: 24-25. Pr: 0.9490
XP_046841152.1	SP	0.279249	0.720771	CS pos: 42-43. Pr: 0.7088
XP_046841153.1	OTHER	1.000000	0.000000	
XP_046841154.1	SP	0.000194	0.999771	CS pos: 19-20. Pr: 0.9741
XP_046841155.1	OTHER	1.000000	0.000000	
XP_046841156.1	OTHER	1.000000	0.000000	
XP_046841157.1	OTHER	1.000000	0.000000	
XP_046841158.1	OTHER	1.000000	0.000000	
XP_046841159.1	OTHER	0.999997	0.000000	
XP_046841160.1	SP	0.000161	0.999853	CS pos: 19-20. Pr: 0.9812
XP_046841161.1	OTHER	0.999995	0.000000	
XP_046841162.1	OTHER	1.000000	0.000000	
XP_046841163.1	OTHER	0.999981	0.000000	
XP_046841164.1	OTHER	1.000000	0.000000	
XP_046841165.1	OTHER	1.000000	0.000000	
XP_046841166.1	OTHER	0.999997	0.000000	
XP_046841167.1	OTHER	1.000000	0.000000	
XP_046841168.1	OTHER	1.000000	0.000000	
XP_046841169.1	OTHER	1.000000	0.000000	
XP_046841170.1	OTHER	1.000000	0.000000	
XP_046841171.1	OTHER	0.999990	0.000000	
XP_046841172.1	OTHER	1.000000	0.000000	
XP_046841173.1	OTHER	1.000000	0.000000	
XP_046841174.1	OTHER	1.000000	0.000000	
XP_046841175.1	OTHER	1.000000	0.000000	
XP_046841176.1	OTHER	1.000000	0.000006	
XP_046841177.1	OTHER	1.000000	0.000000	
XP_046841178.1	OTHER	1.000000	0.000000	
XP_046841179.1	OTHER	1.000000	0.000000	
XP_046841180.1	OTHER	1.000000	0.000000	
XP_046841181.1	OTHER	1.000000	0.000000	
XP_046841182.1	OTHER	1.000000	0.000000	
XP_046841183.1	OTHER	1.000000	0.000000	
XP_046841184.1	OTHER	1.000000	0.000000	
XP_046841185.1	OTHER	1.000000	0.000000	
XP_046841186.1	OTHER	1.000000	0.000000	
XP_046841187.1	OTHER	0.999989	0.000000	
XP_046841188.1	OTHER	0.999999	0.000000	
XP_046841189.1	OTHER	1.000000	0.000000	
XP_046841190.1	OTHER	0.999998	0.000001	
XP_046841191.1	OTHER	1.000000	0.000000	
XP_046841192.1	OTHER	0.999982	0.000000	
XP_046841193.1	OTHER	1.000000	0.000000	
XP_046841194.1	OTHER	0.999997	0.000000	
XP_046841195.1	OTHER	1.000000	0.000000	
XP_046841196.1	OTHER	1.000000	0.000000	
XP_046841197.1	OTHER	1.000000	0.000000	
XP_046841198.1	OTHER	1.000000	0.000000	
XP_046841199.1	OTHER	1.000000	0.000000	
XP_046841200.1	OTHER	1.000000	0.000000	
XP_046841201.1	OTHER	0.999997	0.000000	
